row_id,r,u,v
1,1,0x8b12733f,0x9ff02435
2,1,0x4815cc4d,0xe2d250ac
3,1,0x2c9b0316,0xf07b8c61
4,1,0x81079e98,0x7ec181b0
5,1,0xf807f925,0x00edbbe9
6,1,0x9e935ae2,0x559c6c7e
7,1,0xa0cacd8e,0x3ed6f278
8,1,0xcc07677d,0x8c807788
9,1,0xfb7fc9bf,0xe3577e85
10,1,0x83b8c2f8,0x4bd47e9b
11,1,0x415cfc26,0xc7723dfa
12,1,0x15d35c9c,0x35e4c8a3
13,1,0x7872e68e,0xa1d90552
14,1,0xa633479d,0xb8850f27
15,1,0xb00a62b2,0x05d282c6
16,1,0xff6038ae,0x21e5e653
17,1,0x1b2aa981,0xbcb014be
18,1,0x82cab29d,0x4a8c7da2
19,1,0xeb8fbd5d,0xec84ec15
20,1,0x4f75bd5c,0x0812f90d
21,1,0x69da47f3,0x388825c5
22,1,0xd04b65af,0x5d22bf87
23,1,0x36ed1272,0x2b790195
24,1,0xda85c704,0xb9eb5146
25,1,0x2f0dfa6b,0xdb1e2f6d
26,1,0xdbbbb682,0x64f9e0d3
27,1,0xe05fc8bc,0x6dc80042
28,1,0x79065e01,0xb351b816
29,1,0x56d8a735,0x704e719a
30,1,0x92391f0d,0x4cae2320
31,1,0xfc933c42,0x60a9a9c5
32,1,0xe5b8c2ac,0xa1346a5c
33,1,0x46becedd,0x251e6dff
34,1,0x7a509618,0x9d64eb14
35,1,0x60055db2,0xbfb98790
36,1,0x8b092414,0x27e6f05f
37,1,0xadb9c069,0x30e2d731
38,1,0xaab972a7,0x296b0ea5
39,1,0xa33d0076,0x5454bcfe
40,1,0x66b6ff7c,0x57c6d552
41,1,0x8a3d2625,0x7e76fea3
42,1,0xe81245db,0xbffdde91
43,1,0xd03a90df,0xe5e9903d
44,1,0x61d845e9,0x25985d30
45,1,0x3a3ecb7f,0xf6db75f8
46,1,0x3cd28ce1,0x60a427b8
47,1,0x04132911,0x7959a29c
48,1,0x1394ef5b,0x91e9fe04
49,1,0xb3732b5b,0x61df2564
50,1,0xb08fecaa,0xe6049489
51,1,0x71ff1c77,0xdd20d20f
52,1,0xd7b9b9c7,0x5f5047a8
53,1,0x76a2041c,0x6fd2f50b
54,1,0x94b446dd,0xe11d64b4
55,1,0x0fe9ad5b,0xb906c2fa
56,1,0x295fecb1,0x8b131e41
57,1,0x09c0c653,0xce18edb7
58,1,0x4614fa47,0x008d5bfc
59,1,0x54bb0e53,0x31c7a41e
60,1,0xf90468d7,0x5e384030
61,1,0xd2bd1457,0xefac14e2
62,1,0x39b04fc2,0x2e1f0f8e
63,1,0xfa848c1d,0xa277dbc4
64,1,0x40c0fbb0,0x94967531
65,1,0xa13cefbd,0x3c639e71
66,1,0x3c9cfed9,0x5064dcf9
67,1,0x6d8f8ef7,0xdc2b8a64
68,1,0xe6f1f20f,0xb1c248fc
69,1,0xe3a4d614,0x12302fef
70,1,0x725dafa6,0xdb991a92
71,1,0x0c4d4f6e,0xe1873821
72,1,0x85182f21,0x2db37782
73,1,0x86ff12d3,0xaadeda3b
74,1,0x7318b796,0xf1361f11
75,1,0x635c6bce,0x8f44cb81
76,1,0x58d9cdb9,0xe9662630
77,1,0x8e14301b,0xcdab617f
78,1,0x9c80e6cc,0x957c78ca
79,1,0x4cf96227,0xbcfe02df
80,1,0xcb7d87d8,0xd7ded54f
81,1,0x622c09be,0x17a86e94
82,1,0x3214b9b9,0x1d7358a6
83,1,0x34b73abd,0x9b123270
84,1,0x48967d6e,0xefd09512
85,1,0x0894fb44,0x8008eed1
86,1,0x071d026d,0xaee0d37b
87,1,0xe3a950c5,0x997b6f42
88,1,0xf730fa2f,0xa22a2dea
89,1,0xfbdd386d,0x1a2e1433
90,1,0xd5a8af51,0xbf0c8a86
91,1,0xb05afcff,0x146e63a2
92,1,0x488c1ba8,0xa44f8f7a
93,1,0x1df09151,0x899d774d
94,1,0xee995ae6,0xa20e612d
95,1,0xe6469bae,0x077eef22
96,1,0xbf5cd806,0x978768d1
97,1,0x1a3d98d7,0x13d2cfc2
98,1,0x423419a5,0xf56562b3
99,1,0xad032051,0x8db42152
100,1,0x11d360c9,0x0d98d48d
101,1,0xf62d5747,0xfaacf93e
102,1,0x13873ab8,0x2abc2199
103,1,0xc8c9cec2,0x2f75d1a8
104,1,0x36b8d3ae,0xceae49ee
105,1,0xbecb5fe9,0x5fd5a027
106,1,0xbbb20246,0x46559ed5
107,1,0x7b9807d8,0x426f7cce
108,1,0xc7c31fee,0x52630f22
109,1,0x3f32bdc6,0x333f1a9c
110,1,0xa1671c07,0x3e40bc02
111,1,0x85dfdde4,0x66623e11
112,1,0xb754d279,0x5340a967
113,1,0x5d8afffc,0x1ac3106c
114,1,0xcdfa13a7,0x5e15723c
115,1,0x95fa4e05,0xbc335444
116,1,0x7c3fd229,0xb8cd8a9c
117,1,0x1af581ac,0x0c03bb95
118,1,0xfcb5203f,0xcfd8486b
119,1,0xf9c49982,0xd7abea80
120,1,0xaef1985f,0xba6b1252
121,1,0x39a40e95,0xed25f520
122,1,0xa8a380d9,0xb9e4c2f4
123,1,0xf6d0d232,0x8d88e09d
124,1,0x47bd5c57,0x9cc0bdbc
125,1,0x79aeeedf,0x4ad572fb
126,1,0x26082df7,0x9f55b0be
127,1,0xc8a4c7a3,0xb86b2c2c
128,1,0x8cc071cf,0xf3437f0c
129,1,0x7aff6bee,0xd7794265
130,1,0xd69d66fc,0x5b65b771
131,1,0x1134f80b,0xfc188c72
132,1,0x004e2bda,0x0bf496d3
133,1,0x84fea9c5,0x11622849
134,1,0x22f4d8b6,0x15f7860d
135,1,0xc81cfe56,0xf5d8fe0c
136,1,0x391c6634,0x183165a3
137,1,0xa3d6c284,0x07e51cfd
138,1,0x0b93f8ec,0xf9a78f71
139,1,0xd395f75f,0x2386effc
140,1,0xaa774590,0x668f7ec6
141,1,0xb46dc2b4,0x56787317
142,1,0xb7c0ee60,0x7d92f506
143,1,0x6859ccb5,0xeacd4062
144,1,0x8d1b5fd7,0xe56f61ac
145,1,0xfc9265a9,0xed2d737a
146,1,0x7a7d3067,0xa7dd7bd5
147,1,0x6cab346a,0x66002d62
148,1,0x46b372df,0x7a6a67dd
149,1,0x8a220f8a,0xaf9e2e9d
