row_id,r,u,v
36,1,0x4a14191d,0xa876d50f
482,1,0xf12576f9,0xb4fd61b7
34,1,0x4a14191d,0x77c1b813
276,1,0x297e21b9,0x7123a5d7
186,1,0x022922c6,0x6ff6d0e8
199,1,0x9d24e034,0x289a6698
200,1,0x9d24e034,0xa2808dbd
500,1,0x9e3bf38a,0x8b2f94e3
184,1,0x3efb98c2,0xcf7a12ab
472,1,0x6d28fa82,0x2bf5d1ff
494,1,0x85c16715,0x453e607e
270,1,0xf89204f3,0x7ed3dcd6
324,1,0x0ddeb708,0x6ff6d0e8
312,1,0xaa5b4be0,0xf1a93e9d
442,1,0xd5db8d5f,0x2b4fe0a3
340,1,0xc60e9225,0x7ed3dcd6
126,1,0x0a58dd05,0xa3825a15
167,1,0xa1bff953,0x825dc5bc
436,1,0xd6fe0c58,0x638a4a2c
69,1,0xf681f63f,0xa2808dbd
355,1,0x29f9308e,0x8471ff03
345,1,0x3fd495e3,0xe5546980
57,1,0x95d05cd5,0xda9ac11e
205,1,0x7fb1efc1,0xaea619b6
252,1,0x199750d2,0x96e9d505
461,1,0x0ec63670,0x0bd397a9
3,1,0xb0fe61a2,0x45660ae7
384,1,0xf833f957,0xc1772428
55,1,0xb01fcf68,0xd126f882
300,1,0x23ccf507,0x1b6fe369
203,1,0x0b9cfcc6,0xc1772428
283,1,0xa81b5dcf,0x540f01b5
399,1,0x57579607,0x65ddbf35
453,1,0xb770322e,0x27aa2068
145,1,0xbb259e64,0x41f2dab5
511,1,0xf31ed2b7,0xf49a3400
206,1,0x7fb1efc1,0x4b26dbac
409,1,0x3cdc217c,0x3a825d7e
354,1,0x8dfe9640,0x57cabded
432,1,0x833860bc,0xb7c1e2f4
170,1,0xb10b67ea,0xf4ed8e07
366,1,0x662f5ccb,0x797cb6e4
437,1,0xbf0176a8,0x191a375b
161,1,0x8584d0f8,0x17a02705
371,1,0x46cb8331,0x715ce44e
430,1,0xd64f33a1,0x518a587f
101,1,0x2aad6de9,0x776eb893
464,1,0x684833d9,0x9bea2647
244,1,0x66d54d56,0x5dd37df4
401,1,0xcf21667c,0x94e2d3cf
304,1,0x4a9a62f6,0x3ba63b84
175,1,0xf85de3b4,0x1c772ae0
438,1,0xbf0176a8,0x071e9a49
423,1,0xfa915098,0xbdb755cf
341,1,0xee8f0b06,0xff16ab4c
52,1,0x38e3b3c8,0x797cb6e4
404,1,0x38f08298,0x54d4609d
172,1,0x6a0bb20a,0xb98c2e24
496,1,0xffa53dff,0xa6aee614
284,1,0xa81b5dcf,0x46a43dd5
503,1,0xad7d0389,0xf628f23f
37,1,0x68e94295,0x0ea38144
402,1,0xcf21667c,0x4dbcba1a
488,1,0xa157573c,0x8ff1b4ab
177,1,0x6a60e96e,0xcdf9f191
223,1,0x17d856ce,0xaffa8f8f
207,1,0x40ad0c96,0x06a7a932
382,1,0x89fa345a,0x1c9efb36
463,1,0x684833d9,0xb02bb50c
164,1,0x8584d0f8,0xeb66ad14
512,1,0xf31ed2b7,0x72baece9
233,1,0xfd0e0dca,0xe4997e1b
385,1,0xe827e4d2,0xce56d2d9
132,1,0xbec991da,0x798d1f55
364,1,0x6fa2fee2,0x51e3655d
13,1,0x18e635de,0x776eb893
489,1,0x4e7646c7,0x88f4cfa8
274,1,0x7aecdc16,0x8134a200
346,1,0x3fd495e3,0x9346615d
245,1,0x5c358d37,0x8ff1b4ab
268,1,0x9b615f75,0x5c14f94d
83,1,0x900fb3c2,0x777ef3fe
21,1,0x6b5c4f2a,0x1c9efb36
305,1,0xc3c24080,0xe2da67cb
46,1,0x7c02d7d6,0x45660ae7
248,1,0xd0d7a796,0x518a587f
10,1,0x602eb311,0xdda28695
214,1,0x7e4117d5,0xe526f7a3
350,1,0x37617df0,0xcc5cd4cd
241,1,0x9f9fdb9d,0xce56d2d9
127,1,0x0a58dd05,0x715ce44e
79,1,0x2f340770,0xd226e851
49,1,0x38e3b3c8,0xb4abc3e6
239,1,0xb370acd3,0x72baece9
431,1,0x833860bc,0x656efb75
285,1,0x18244bd7,0x8471ff03
91,1,0x640eba68,0xf5e757fa
162,1,0x8584d0f8,0xd4ebb39e
389,1,0x96ee6f2d,0x825dc5bc
310,1,0xcf31c0d8,0x86f36c49
92,1,0x640eba68,0x5d884c9e
410,1,0x3cdc217c,0xd4ebb39e
54,1,0xb01fcf68,0x57cabded
6,1,0x1d1a6be4,0xd226e851
196,1,0xc28a3c26,0x191a375b
