row_id,r,u,v,numerator,denominator_exp2,exact_fraction,way1_normalized_numerator
FQ013251,2,0x0000b008,0x01667007,-536870912,32,"-536870912/2^32","-536870912"
FQ013252,2,0x0000b008,0x01ee2002,335544320,32,"335544320/2^32","335544320"
FQ013253,2,0x0000b008,0x0466a00a,402653184,32,"402653184/2^32","402653184"
FQ013254,2,0x0000b008,0x0466f00f,-335544320,32,"-335544320/2^32","-335544320"
FQ013255,2,0x0000b008,0x04ee2002,-402653184,32,"-402653184/2^32","-402653184"
FQ013256,2,0x0000b008,0x09662002,-335544320,32,"-335544320/2^32","-335544320"
FQ013257,2,0x0000b008,0x09ee7007,536870912,32,"536870912/2^32","536870912"
FQ013258,2,0x0000b008,0x0c662002,402653184,32,"402653184/2^32","402653184"
FQ013259,2,0x0000b008,0x0ceea00a,-402653184,32,"-402653184/2^32","-402653184"
FQ013260,2,0x0000b008,0x0ceef00f,335544320,32,"335544320/2^32","335544320"
