# schema=way1-exact-shard-v2
# implementation=grouped_uv
# query_sha256=5b19da744dc79bde4b3c93806d1ef0e686f6fa1dfe07340454965de4c8bece00
# program_sha256=36acfe61f25ad7b2fed0e82373c42775ce1c63ea00cc39be47aa9a65cf820dca
# range_start=63457
# range_end=66831
# plaintext_count=3374
# permutation_evaluations=3374
# u_parity_evaluations=26992
# v_parity_evaluations=563458
# logical_query_updates=1727488
# unique_u=8
# unique_v=167
# threads=8
r,u,v,numerator,denominator
3,0x25f0c584,0xb2a32963,-6,3374
3,0x32c0641d,0x51ceacf3,-36,3374
3,0x8f2ecae1,0xfcc6daf5,6,3374
3,0xade9b4e0,0x01722e1e,-38,3374
3,0xbabb33e3,0x679bec19,40,3374
3,0xbabb33e3,0x5bb0b2ff,-32,3374
3,0xbabb33e3,0x6ac1fd5d,54,3374
3,0x32c0641d,0xb2a32963,36,3374
3,0x32c0641d,0x795341a2,-4,3374
3,0xade9b4e0,0xb45e8ded,112,3374
3,0x25f0c584,0x6fccbf88,26,3374
3,0x8f2ecae1,0x6bea2b3a,42,3374
3,0xade9b4e0,0x80c61e87,32,3374
3,0xbabb33e3,0x2ea3674e,-12,3374
3,0x25f0c584,0x8aaf26d1,0,3374
3,0x25f0c584,0xfcc6daf5,-36,3374
3,0xade9b4e0,0xfc6b87f0,24,3374
3,0x01db7a2b,0x8267f7e1,4,3374
3,0x32c0641d,0x92088483,-28,3374
3,0x669e4dbf,0xf414309d,84,3374
3,0xbabb33e3,0xa0a3a7a0,38,3374
3,0x8f2ecae1,0x682182b3,-18,3374
3,0x669e4dbf,0xad76b9cc,18,3374
3,0x32c0641d,0xf414309d,32,3374
3,0xade9b4e0,0x46cb3586,64,3374
3,0x669e4dbf,0xb45e8ded,152,3374
3,0xade9b4e0,0xa36fc5ac,40,3374
3,0x32c0641d,0xd0542d4f,84,3374
3,0x25f0c584,0x8fa0d7a7,84,3374
3,0x01db7a2b,0x85e1172d,-80,3374
3,0x8f2ecae1,0xfc2a458f,6,3374
3,0x32c0641d,0x6d957c23,0,3374
3,0xade9b4e0,0x98d4182f,0,3374
3,0x25f0c584,0x7da36075,26,3374
3,0x32c0641d,0xdad2ac29,-2,3374
3,0xade9b4e0,0x38ca6118,8,3374
3,0xade9b4e0,0x3581df33,80,3374
3,0x8f2ecae1,0x29b1b908,16,3374
3,0xade9b4e0,0xfc2a458f,-70,3374
3,0xbabb33e3,0x0e95a270,-26,3374
3,0x8f2ecae1,0x3581df33,-16,3374
3,0x8f2ecae1,0x6b556f1d,-2,3374
3,0xbabb33e3,0x2fb2100e,2,3374
3,0xbabb33e3,0x1eb10f06,-30,3374
3,0x32c0641d,0x464c484f,6,3374
3,0x8f2ecae1,0xe4b60034,40,3374
3,0xade9b4e0,0xddab1bbb,26,3374
3,0x25f0c584,0x1ceb5c0f,48,3374
3,0x8f2ecae1,0xe564b06c,-28,3374
3,0x32c0641d,0xbc909452,-20,3374
3,0xbabb33e3,0x98d4182f,-152,3374
3,0xade9b4e0,0x8998f3be,-32,3374
3,0x669e4dbf,0x1eb10f06,-6,3374
3,0x669e4dbf,0x20049c16,42,3374
3,0x8f2ecae1,0x46347e29,76,3374
3,0xbabb33e3,0x2b736b89,4,3374
3,0xbabb33e3,0x4d5cf120,-12,3374
3,0xade9b4e0,0x1eb10f06,2,3374
3,0x32c0641d,0xd5ba5d17,56,3374
3,0x8f2ecae1,0xf414309d,-32,3374
3,0x8f2ecae1,0xbf040c64,-6,3374
3,0x8f2ecae1,0x2ea3674e,-40,3374
3,0x01db7a2b,0xb21532b2,-74,3374
3,0x32c0641d,0x59a7785c,50,3374
3,0x669e4dbf,0x6d957c23,-28,3374
3,0x669e4dbf,0x4cb175a2,-16,3374
3,0xade9b4e0,0x1a5ae8a3,40,3374
3,0xade9b4e0,0xdad2ac29,-58,3374
3,0x32c0641d,0x04aab030,38,3374
3,0xade9b4e0,0xf5ae665d,42,3374
3,0xade9b4e0,0xfcc6daf5,50,3374
3,0xbabb33e3,0x9781fb46,-14,3374
3,0xbabb33e3,0xed0b3305,-36,3374
3,0xbabb33e3,0x67aba996,36,3374
3,0x8f2ecae1,0xd0542d4f,-28,3374
3,0x8f2ecae1,0x3f6731af,-28,3374
3,0x01db7a2b,0x93dbda7b,-34,3374
3,0x8f2ecae1,0xcc4dbd59,-12,3374
3,0x669e4dbf,0x8edf2451,-12,3374
3,0x01db7a2b,0xed0b3305,-100,3374
3,0xade9b4e0,0x92088483,32,3374
3,0xbabb33e3,0xddab1bbb,-30,3374
3,0xade9b4e0,0x9487dd7f,-56,3374
3,0x669e4dbf,0x2b736b89,-28,3374
3,0xbabb33e3,0xa06025fe,76,3374
3,0xade9b4e0,0x0e95a270,54,3374
3,0x25f0c584,0x8998f3be,18,3374
3,0x32c0641d,0x20049c16,-14,3374
3,0xade9b4e0,0xdf4e5f18,-16,3374
3,0x32c0641d,0x049c2005,10,3374
3,0x8f2ecae1,0x1ceb5c0f,34,3374
3,0x669e4dbf,0x0a353f46,2,3374
3,0x01db7a2b,0x1e5deeab,-106,3374
3,0x01db7a2b,0xe76b795a,-36,3374
3,0x8f2ecae1,0x93dbda7b,-14,3374
3,0xade9b4e0,0xad76b9cc,-42,3374
3,0x01db7a2b,0xc37dab8d,64,3374
3,0xbabb33e3,0x3c0be849,-18,3374
3,0x25f0c584,0xed6a6400,-32,3374
3,0xade9b4e0,0xd6d37b5a,-152,3374
