row_id,r,u,v,numerator,denominator_exp2,exact_fraction,way1_normalized_numerator
FQ051216,2,0x2010e000,0x03334662,-402653184,32,"-402653184/2^32","-402653184"
FQ051217,2,0x2010e000,0x03335663,335544320,32,"335544320/2^32","335544320"
FQ051218,2,0x2010e000,0x0333b338,402653184,32,"402653184/2^32","402653184"
FQ051219,2,0x2010e000,0x0333ecc2,-402653184,32,"-402653184/2^32","-402653184"
FQ051220,2,0x2010e000,0x0333edd3,335544320,32,"335544320/2^32","335544320"
FQ051221,2,0x2010e000,0x07774662,-402653184,32,"-402653184/2^32","-402653184"
FQ051222,2,0x2010e000,0x07775663,335544320,32,"335544320/2^32","335544320"
FQ051223,2,0x2010e000,0x0777b338,402653184,32,"402653184/2^32","402653184"
FQ051224,2,0x2010e000,0x0777ecc2,-402653184,32,"-402653184/2^32","-402653184"
FQ051225,2,0x2010e000,0x0777edd3,335544320,32,"335544320/2^32","335544320"
FQ051226,2,0x2010e000,0x0bbb4662,402653184,32,"402653184/2^32","402653184"
FQ051227,2,0x2010e000,0x0bbb5663,-335544320,32,"-335544320/2^32","-335544320"
FQ051228,2,0x2010e000,0x0bbbb338,-402653184,32,"-402653184/2^32","-402653184"
FQ051229,2,0x2010e000,0x0bbbecc2,402653184,32,"402653184/2^32","402653184"
FQ051230,2,0x2010e000,0x0bbbedd3,-335544320,32,"-335544320/2^32","-335544320"
FQ051231,2,0x2010e000,0x0fff4662,-402653184,32,"-402653184/2^32","-402653184"
FQ051232,2,0x2010e000,0x0fff5663,335544320,32,"335544320/2^32","335544320"
FQ051233,2,0x2010e000,0x0fffb338,402653184,32,"402653184/2^32","402653184"
FQ051234,2,0x2010e000,0x0fffecc2,-402653184,32,"-402653184/2^32","-402653184"
FQ051235,2,0x2010e000,0x0fffedd3,335544320,32,"335544320/2^32","335544320"
