row_id,r,u,v
2137,2,0x00001040,0x50050000
4326,2,0x00003008,0x03447007
4327,2,0x00003008,0x03cc2002
4328,2,0x00003008,0x0644a00a
4329,2,0x00003008,0x0644f00f
4330,2,0x00003008,0x06cc2002
4331,2,0x00003008,0x0b442002
4333,2,0x00003008,0x0e442002
4334,2,0x00003008,0x0ecca00a
4335,2,0x00003008,0x0eccf00f
6252,2,0x000040c0,0xb00b0000
6281,2,0x000040d0,0x50050000
7694,2,0x000050f0,0x50050000
8466,2,0x00006010,0x10010000
8467,2,0x00006010,0x1ccd0000
8470,2,0x00006010,0x21130000
8472,2,0x00006010,0x2bb90000
8473,2,0x00006010,0x34470000
8474,2,0x00006010,0x3dde0000
8475,2,0x00006010,0x45510000
8477,2,0x00006010,0x4ffb0000
8482,2,0x00006010,0x5dd80000
8483,2,0x00006010,0x64420000
8486,2,0x00006010,0x7dda0000
8488,2,0x00006010,0x81190000
8490,2,0x00006010,0x944d0000
8492,2,0x00006010,0x977e0000
8493,2,0x00006010,0xa3390000
8497,2,0x00006010,0xb77c0000
8498,2,0x00006010,0xb8830000
8499,2,0x00006010,0xbaa10000
8501,2,0x00006010,0xc77b0000
8504,2,0x00006010,0xddd00000
8506,2,0x00006010,0xedd30000
8507,2,0x00006010,0xf55a0000
8508,2,0x00006010,0xfdd20000
8661,2,0x00006050,0x50050000
8851,2,0x00006090,0x50050000
8976,2,0x000060c0,0xb8830000
10550,2,0x00007c00,0x02d2fff0
10551,2,0x00007c00,0x06d6bbb0
10552,2,0x00007c00,0x07d72aa8
10553,2,0x00007c00,0x07d7a228
10554,2,0x00007c00,0x0ada7770
10555,2,0x00007c00,0x0ede3330
10556,2,0x00007c00,0x0fdf2220
10557,2,0x00007c00,0x0fdfaaa0
11522,2,0x00009005,0x00ee1001
11523,2,0x00009005,0x00ee4004
11524,2,0x00009005,0x0266e00e
11525,2,0x00009005,0x03661001
11526,2,0x00009005,0x07665005
11527,2,0x00009005,0x0766e00e
11528,2,0x00009005,0x08661001
11529,2,0x00009005,0x08664004
11530,2,0x00009005,0x0aeee00e
11531,2,0x00009005,0x0bee1001
11532,2,0x00009005,0x0fee5005
11533,2,0x00009005,0x0feee00e
11566,2,0x00009009,0x00664004
11567,2,0x00009009,0x00eee00e
11568,2,0x00009009,0x02666006
11569,2,0x00009009,0x0866e00e
11570,2,0x00009009,0x08ee4004
11571,2,0x00009009,0x0aee6006
11730,2,0x00009020,0xb8830000
12202,2,0x000090e0,0xb8830000
13384,2,0x0000b010,0xb8830000
13748,2,0x0000b0a0,0xb00b0000
14474,2,0x0000c030,0xb8830000
14837,2,0x0000c0d0,0xb00b0000
14915,2,0x0000c0f0,0xb00b0000
15014,2,0x0000d004,0x02775005
15015,2,0x0000d004,0x0277d00d
15016,2,0x0000d004,0x02ff5005
15017,2,0x0000d004,0x04ffe00e
15018,2,0x0000d004,0x06771001
15020,2,0x0000d004,0x06ff1001
15021,2,0x0000d004,0x0977b00b
15024,2,0x0000d004,0x0affd00d
15025,2,0x0000d004,0x0c77e00e
15026,2,0x0000d004,0x0e771001
15027,2,0x0000d004,0x0eff1001
15028,2,0x0000d004,0x0eff9009
16338,2,0x0000e030,0xb00b0000
16781,2,0x0000e0f0,0xb00b0000
17647,2,0x0000f0f0,0x50050000
18242,2,0x00020090,0x14450800
18243,2,0x00020090,0x23310800
18244,2,0x00020090,0x54410800
18245,2,0x00020090,0x74430800
18246,2,0x00020090,0x844c0800
18247,2,0x00020090,0xa44e0800
18248,2,0x00020090,0xd33e0800
18249,2,0x00020090,0xe44a0800
19690,2,0x00050080,0x67710e00
19691,2,0x00050080,0x6ff90e00
19692,2,0x00050080,0x977e0100
20223,2,0x000600f0,0x09990d00
20224,2,0x000600f0,0x0ddd0900
20225,2,0x000600f0,0x6bbd0d00
20226,2,0x000600f0,0x7dda0900
20227,2,0x000600f0,0x8bb30d00
20228,2,0x000600f0,0xe9970d00
20790,2,0x00073000,0x64420600
20791,2,0x00073000,0x6cca0600
20792,2,0x00073000,0x944d0d00
