row_id,r,u,v
85978,2,0xe0001000,0x01110777
57545,2,0x30060000,0xd00d0fcc
11526,2,0x00009005,0x07665005
4326,2,0x00003008,0x03447007
57543,2,0x30060000,0xd00d0744
39268,2,0x0e0000c0,0x00000b0b
86014,2,0xe0001000,0x0eee0777
59710,2,0x40000a00,0x0f0f2331
62056,2,0x5000000e,0x07002557
15020,2,0x0000d004,0x06ff1001
33056,2,0x00e00008,0x0a000fff
18247,2,0x00020090,0xa44e0800
76465,2,0x90a00000,0x0000dff2
78567,2,0xa0f00000,0x0000588d
18244,2,0x00020090,0x54410800
82876,2,0xc0d00000,0x0000b00b
46528,2,0x200080e0,0x70070888
47252,2,0x2000a600,0x0b2b9118
55604,2,0x2b000000,0x8cc40080
33519,2,0x00e0b000,0x0eeeaaa0
69475,2,0x7000f000,0x09990ddd
39477,2,0x0e004000,0xb2290b0b
36711,2,0x080000c0,0x55500a0a
36410,2,0x070000a0,0xbbb00d0d
29333,2,0x00800e00,0x05050000
47254,2,0x2000a600,0x0f2f955c
33513,2,0x00e0b000,0x0eee2775
11567,2,0x00009009,0x00eee00e
33051,2,0x00e00008,0x07005227
69480,2,0x7000f000,0x0fff0333
11568,2,0x00009009,0x02666006
8504,2,0x00006010,0xddd00000
86000,2,0xe0001000,0x09990fff
31200,2,0x00b00000,0x0000f669
39457,2,0x0e004000,0x2aa80202
20791,2,0x00073000,0x6cca0600
8488,2,0x00006010,0x81190000
33515,2,0x00e0b000,0x0eee3bb8
69466,2,0x7000f000,0x06660ddd
34935,2,0x04000010,0x00000b0b
36708,2,0x080000c0,0x11100a0a
2137,2,0x00001040,0x50050000
69317,2,0x70009000,0x0ccc0ddd
39463,2,0x0e004000,0x73340202
36403,2,0x070000a0,0x00000909
39456,2,0x0e004000,0x23310f0f
36932,2,0x0800b000,0xfcc30202
46533,2,0x200080e0,0x99900888
20226,2,0x000600f0,0x7dda0900
20223,2,0x000600f0,0x09990d00
15015,2,0x0000d004,0x0277d00d
36706,2,0x080000c0,0x00000f0f
80488,2,0xb0f00000,0x0000bdd6
80454,2,0xb0f00000,0x00001ffe
76433,2,0x90a00000,0x00002331
57536,2,0x30060000,0x50050544
36402,2,0x070000a0,0x00000303
69474,2,0x7000f000,0x07770ddd
62057,2,0x5000000e,0x0700a55f
60880,2,0x40400000,0x00005005
69481,2,0x7000f000,0x0fff0444
62068,2,0x5000000e,0x0c00c559
39475,2,0x0e004000,0xaaa00a0a
62071,2,0x5000000e,0x0f00a55f
33520,2,0x00e0b000,0x0eeeb338
36405,2,0x070000a0,0x2aa80d0d
31859,2,0x00c00900,0x0a0a0000
31853,2,0x00c00900,0x04044662
85992,2,0xe0001000,0x05550fff
41549,2,0x10700000,0x00005005
31858,2,0x00c00900,0x0404e44a
33509,2,0x00e0b000,0x0666aaa0
59711,2,0x40000a00,0x0f0f7334
4334,2,0x00003008,0x0ecca00a
36714,2,0x080000c0,0xc33f0f0f
46543,2,0x200080e0,0xbbb00888
36934,2,0x0800b000,0xfcc30a0a
46544,2,0x200080e0,0xbcc70888
57532,2,0x30060000,0x10010144
56927,2,0x30000c00,0x0303bff4
36407,2,0x070000a0,0x55500d0d
55614,2,0x2b000000,0xcee20484
31175,2,0x00b00000,0x00005114
8472,2,0x00006010,0x2bb90000
35002,2,0x04000060,0x00000505
69325,2,0x70009000,0x0eee0ccc
80487,2,0xb0f00000,0x0000b992
80465,2,0xb0f00000,0x00005eeb
56916,2,0x30000c00,0x02022ffd
82907,2,0xc0e00000,0x0000b883
55611,2,0x2b000000,0xccc00686
10554,2,0x00007c00,0x0ada7770
80490,2,0xb0f00000,0x0000d77a
31201,2,0x00b00000,0x0000fcc3
80455,2,0xb0f00000,0x00002446
55601,2,0x2b000000,0x3ccf0484
62052,2,0x5000000e,0x0200f55a
8467,2,0x00006010,0x1ccd0000
85989,2,0xe0001000,0x05550333
46520,2,0x200080e0,0x24460888
69323,2,0x70009000,0x0eee0aaa
72810,2,0x8060000d,0x0b00a77d
36924,2,0x0800b000,0x7ccb0a0a
36930,2,0x0800b000,0xacc60f0f
70672,2,0x70f00000,0x0000b883
15026,2,0x0000d004,0x0e771001
8493,2,0x00006010,0xa3390000
8486,2,0x00006010,0x7dda0000
62061,2,0x5000000e,0x0a00a55f
11522,2,0x00009005,0x00ee1001
76464,2,0x90a00000,0x0000daa7
46546,2,0x200080e0,0xcbb70888
85981,2,0xe0001000,0x02220333
28825,2,0x00700d00,0x0b0b0000
69479,2,0x7000f000,0x0fff0222
80480,2,0xb0f00000,0x0000933a
69316,2,0x70009000,0x0bbb0ddd
11533,2,0x00009005,0x0feee00e
80468,2,0xb0f00000,0x00006335
76461,2,0x90a00000,0x0000baa1
10555,2,0x00007c00,0x0ede3330
62062,2,0x5000000e,0x0a00b55e
56929,2,0x30000c00,0x07077ee9
57538,2,0x30060000,0x900902cc
62070,2,0x5000000e,0x0f00855d
69303,2,0x70009000,0x02220ddd
55615,2,0x2b000000,0xecc20484
33060,2,0x00e00008,0x0f00922b
31180,2,0x00b00000,0x0000833b
6252,2,0x000040c0,0xb00b0000
36935,2,0x0800b000,0xfcc30f0f
46519,2,0x200080e0,0x21130888
36926,2,0x0800b000,0x844c0808
6281,2,0x000040d0,0x50050000
69312,2,0x70009000,0x06660bbb
14837,2,0x0000c0d0,0xb00b0000
59699,2,0x40000a00,0x06064773
15021,2,0x0000d004,0x0977b00b
69304,2,0x70009000,0x03330ddd
80497,2,0xb0f00000,0x0000f11e
56942,2,0x30000c00,0x0b0b3ffc
36710,2,0x080000c0,0x55500202
14474,2,0x0000c030,0xb8830000
46556,2,0x200080e0,0xfee10888
69486,2,0x7000f000,0x0fff0ddd
69306,2,0x70009000,0x05550ddd
37093,2,0x09000090,0x00000505
59705,2,0x40000a00,0x08088bb3
57542,2,0x30060000,0xd00d01cc
76455,2,0x90a00000,0x00009ff6
69478,2,0x7000f000,0x0eee0ddd
36409,2,0x070000a0,0xa2280d0d
85999,2,0xe0001000,0x09990bbb
80496,2,0xb0f00000,0x0000e997
85993,2,0xe0001000,0x06660333
46532,2,0x200080e0,0x8dd50888
39256,2,0x0e0000b0,0x00000b0b
80491,2,0xb0f00000,0x0000d994
72518,2,0x80400000,0x0000b00b
69309,2,0x70009000,0x06660444
76446,2,0x90a00000,0x00007225
39483,2,0x0e004000,0xf33c0a0a
36933,2,0x0800b000,0xfcc30707
