r,u,v,VE,proxy_score,beam,trans,branch,mode,expanded_states,generated_transitions,final_beam_size,certified_no_truncation
2,0x00100700,0x05050000,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,68096,2411,1
2,0x00100700,0x0909ccc0,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,68096,2411,1
2,0x00100700,0x0d0d9990,-0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,101,68096,2411,1
2,0x00100700,0x0d0dddd0,-0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,101,68096,2411,1
2,0x00100700,0x06062ffd,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,68096,2411,1
2,0x00100700,0x0606f22d,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,68096,2411,1
2,0x00100700,0x0d0dfff0,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,68096,2411,1
2,0x00100700,0x09099dd4,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,68096,2411,1
2,0x00100700,0x0909d994,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,68096,2411,1
2,0x00100700,0x0b0b3330,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,68096,2411,1
2,0x00100700,0x0d0d6660,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,68096,2411,1
2,0x00100b00,0x02020000,0.125,1,1000000,100000,16,aggregate,101,69086,2152,1
2,0x00100b00,0x08080000,-0.125,1,1000000,100000,16,aggregate,101,69086,2152,1
2,0x00100b00,0x0c0c4440,0.125,1,1000000,100000,16,aggregate,101,69086,2152,1
2,0x00100b00,0x0b0b4440,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,69086,2152,1
2,0x00100b00,0x0c0c8880,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,69086,2152,1
2,0x00100b00,0x0b0b1554,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,69086,2152,1
2,0x00100b00,0x0b0b5114,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,69086,2152,1
2,0x00100b00,0x0c0c1ddc,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,69086,2152,1
2,0x00100b00,0x0c0c599c,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,69086,2152,1
2,0x00100b00,0x0c0c955c,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,69086,2152,1
2,0x00100b00,0x0c0cd11c,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,69086,2152,1
2,0x00100b00,0x0e0e3330,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,69086,2152,1
2,0x00100d00,0x09090000,-0.15625,1.32192809488736234780834,1000000,100000,16,aggregate,101,67556,2266,1
2,0x00100d00,0x04040000,-0.125,1,1000000,100000,16,aggregate,101,67556,2266,1
2,0x00100d00,0x03030000,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,67556,2266,1
2,0x00100d00,0x05050000,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,67556,2266,1
2,0x00100d00,0x0b0b0000,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,67556,2266,1
2,0x00100d00,0x0d0d0000,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,67556,2266,1
2,0x00100d00,0x0b0b1554,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,67556,2266,1
2,0x00100d00,0x0b0b5114,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,67556,2266,1
2,0x00100e00,0x0c0c0000,-0.125,1,1000000,100000,16,aggregate,101,69146,1977,1
2,0x00100e00,0x02024662,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,69146,1977,1
2,0x00100e00,0x02026442,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,69146,1977,1
2,0x00100e00,0x03030000,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,69146,1977,1
2,0x00100e00,0x0b0b0000,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,69146,1977,1
2,0x00100e00,0x02025663,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,69146,1977,1
2,0x00100e00,0x02026553,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,69146,1977,1
2,0x00107000,0x0ddd4eea,0.140625,1.16992500144231236294812,1000000,100000,16,aggregate,101,73316,1496,1
2,0x00107000,0x0dddbbb0,-0.140625,1.16992500144231236294812,1000000,100000,16,aggregate,101,73316,1496,1
2,0x00107000,0x0ddde44a,0.140625,1.16992500144231236294812,1000000,100000,16,aggregate,101,73316,1496,1
2,0x00107000,0x0ddd5eeb,-0.1171875,0.906890595608518529282399,1000000,100000,16,aggregate,101,73316,1496,1
2,0x00107000,0x0ddde55b,-0.1171875,0.906890595608518529282399,1000000,100000,16,aggregate,101,73316,1496,1
2,0x00107000,0x0ddd1554,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1496,1
2,0x00107000,0x0ddd2220,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1496,1
2,0x00107000,0x0ddd3447,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1496,1
2,0x00107000,0x0ddd4337,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1496,1
2,0x00107000,0x0ddd4bbf,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1496,1
2,0x00107000,0x0ddd5114,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1496,1
2,0x00107000,0x0ddd6660,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1496,1
2,0x00107000,0x0ddd8880,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1496,1
2,0x00107000,0x0ddd8cc4,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1496,1
2,0x00107000,0x0ddd9dd4,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1496,1
2,0x00107000,0x0dddaaa0,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1496,1
2,0x00107000,0x0dddacc6,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1496,1
2,0x00107000,0x0dddb44f,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1496,1
2,0x00107000,0x0dddbcc7,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1496,1
2,0x00107000,0x0dddc884,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1496,1
2,0x00107000,0x0dddcaa6,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1496,1
2,0x00107000,0x0dddcbb7,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1496,1
2,0x00107000,0x0dddccc0,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1496,1
2,0x00107000,0x0dddd994,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1496,1
2,0x00107000,0x0ddd1776,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,73316,1496,1
2,0x00107000,0x0ddd1bba,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,73316,1496,1
2,0x00107000,0x0ddd1ffe,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,73316,1496,1
2,0x00107000,0x0ddd2331,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,73316,1496,1
2,0x00107000,0x0ddd3221,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,73316,1496,1
2,0x00107000,0x0ddd6ddb,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,73316,1496,1
2,0x00107000,0x0ddd7116,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,73316,1496,1
2,0x00107000,0x0ddd799e,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,73316,1496,1
2,0x00107000,0x0ddd7ee9,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,73316,1496,1
2,0x00107000,0x0ddd977e,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,73316,1496,1
2,0x00107000,0x0ddd9ee7,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,73316,1496,1
2,0x00107000,0x0ddd9ff6,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,73316,1496,1
2,0x00107000,0x0dddb11a,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,73316,1496,1
2,0x00107000,0x0dddbdd6,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,73316,1496,1
2,0x00107000,0x0dddbee5,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,73316,1496,1
2,0x00107000,0x0dddd66b,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,73316,1496,1
2,0x00107000,0x0ddddbb6,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,73316,1496,1
