r,u,v,VE,proxy_score,beam,trans,branch,mode,expanded_states,generated_transitions,final_beam_size,certified_no_truncation
2,0x00001007,0x02446006,0.125,1,1000000,100000,16,aggregate,101,73316,1350,1
2,0x00001007,0x0acc6006,-0.125,1,1000000,100000,16,aggregate,101,73316,1350,1
2,0x00001007,0x01cc9009,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1350,1
2,0x00001007,0x05ccd00d,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1350,1
2,0x00001007,0x09449009,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1350,1
2,0x00001007,0x0d44d00d,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1350,1
2,0x0000100b,0x00cc8008,-0.125,1,1000000,100000,16,aggregate,101,73316,1300,1
2,0x0000100b,0x04ccc00c,-0.125,1,1000000,100000,16,aggregate,101,73316,1300,1
2,0x0000100b,0x08448008,0.125,1,1000000,100000,16,aggregate,101,73316,1300,1
2,0x0000100b,0x0c44c00c,0.125,1,1000000,100000,16,aggregate,101,73316,1300,1
2,0x0000100d,0x00444004,-0.125,1,1000000,100000,16,aggregate,101,73316,1690,1
2,0x0000100d,0x08cc4004,0.125,1,1000000,100000,16,aggregate,101,73316,1690,1
2,0x0000100d,0x00446006,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1690,1
2,0x0000100d,0x02444004,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1690,1
2,0x0000100d,0x02cce00e,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1690,1
2,0x0000100d,0x07ccb00b,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1690,1
2,0x0000100d,0x08cc6006,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1690,1
2,0x0000100d,0x0a44e00e,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1690,1
2,0x0000100d,0x0acc4004,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1690,1
2,0x0000100d,0x0f44b00b,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1690,1
2,0x0000100d,0x01446006,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,73316,1690,1
2,0x0000100d,0x02445005,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,73316,1690,1
2,0x0000100d,0x02449009,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,73316,1690,1
2,0x0000100d,0x02cc3003,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,73316,1690,1
2,0x0000100d,0x05cc6006,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,73316,1690,1
2,0x0000100d,0x0744e00e,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,73316,1690,1
2,0x0000100d,0x09cc6006,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,73316,1690,1
2,0x0000100d,0x0a443003,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,73316,1690,1
2,0x0000100d,0x0acc5005,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,73316,1690,1
2,0x0000100d,0x0acc9009,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,73316,1690,1
2,0x0000100d,0x0d446006,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,73316,1690,1
2,0x0000100d,0x0fcce00e,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,73316,1690,1
2,0x0000100e,0x06442002,-0.125,1,1000000,100000,16,aggregate,101,73316,1200,1
2,0x0000100e,0x06cca00a,0.125,1,1000000,100000,16,aggregate,101,73316,1200,1
2,0x0000100e,0x0e44a00a,-0.125,1,1000000,100000,16,aggregate,101,73316,1200,1
2,0x0000100e,0x0ecc2002,0.125,1,1000000,100000,16,aggregate,101,73316,1200,1
2,0x0000100e,0x03442002,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1200,1
2,0x0000100e,0x0344a00a,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1200,1
2,0x0000100e,0x03ccf00f,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1200,1
2,0x0000100e,0x06447007,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1200,1
2,0x0000100e,0x06cc7007,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1200,1
2,0x0000100e,0x07443003,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1200,1
2,0x0000100e,0x0744b00b,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1200,1
2,0x0000100e,0x07cc3003,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1200,1
2,0x0000100e,0x0b44f00f,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1200,1
2,0x0000100e,0x0bcc2002,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1200,1
2,0x0000100e,0x0bcca00a,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1200,1
2,0x0000100e,0x0e447007,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1200,1
2,0x0000100e,0x0ecc7007,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1200,1
2,0x0000100e,0x0f443003,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1200,1
2,0x0000100e,0x0fcc3003,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1200,1
2,0x0000100e,0x0fccb00b,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1200,1
2,0x00001070,0x499d0000,-0.1875,1.58496250072115618147406,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0x34470000,0.15625,1.32192809488736234780834,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0x944d0000,-0.15625,1.32192809488736234780834,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0x98810000,0.15625,1.32192809488736234780834,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0x9cc50000,-0.15625,1.32192809488736234780834,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0xb3380000,-0.15625,1.32192809488736234780834,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0xd9940000,0.15625,1.32192809488736234780834,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0xddd00000,-0.15625,1.32192809488736234780834,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0x27750000,0.125,1,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0x488c0000,-0.125,1,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0x62240000,0.125,1,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0x67710000,0.125,1,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0x688e0000,0.125,1,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0x699f0000,0.125,1,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0x6cca0000,0.125,1,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0x822a0000,0.125,1,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0x866e0000,0.125,1,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0xa77d0000,0.125,1,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0xcee20000,0.125,1,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0xe33d0000,0.125,1,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0x15540000,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0x17760000,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0x18890000,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0x1ffe0000,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0x388b0000,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0x3ccf0000,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0x3eed0000,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0x50050000,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0x55500000,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0x599c0000,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0x5bbe0000,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0x72250000,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0x73340000,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0x74430000,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0x799e0000,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0x7bbc0000,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0x7ee90000,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0x91180000,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0x933a0000,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0x9ff60000,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0xb77c0000,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0xbcc70000,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0xbee50000,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0xd11c0000,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0xd4490000,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0xd5580000,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0xd8850000,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0xdcc10000,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0xdff20000,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0xf22d0000,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0xf33c0000,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0xfaa50000,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0xfbb40000,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0xfcc30000,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,7340,196,1
2,0x00001070,0xfdd20000,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,7340,196,1
2,0x000010b0,0xcee20000,0.25,2,1000000,100000,16,aggregate,101,7430,145,1
2,0x000010b0,0x1bba0000,-0.125,1,1000000,100000,16,aggregate,101,7430,145,1
2,0x000010b0,0x20020000,0.125,1,1000000,100000,16,aggregate,101,7430,145,1
2,0x000010b0,0x27750000,-0.125,1,1000000,100000,16,aggregate,101,7430,145,1
2,0x000010b0,0x3ccf0000,-0.125,1,1000000,100000,16,aggregate,101,7430,145,1
2,0x000010b0,0x3dde0000,0.125,1,1000000,100000,16,aggregate,101,7430,145,1
2,0x000010b0,0x3eed0000,-0.125,1,1000000,100000,16,aggregate,101,7430,145,1
2,0x000010b0,0x42260000,0.125,1,1000000,100000,16,aggregate,101,7430,145,1
2,0x000010b0,0x5ffa0000,0.125,1,1000000,100000,16,aggregate,101,7430,145,1
2,0x000010b0,0x61170000,0.125,1,1000000,100000,16,aggregate,101,7430,145,1
2,0x000010b0,0x6ee80000,0.125,1,1000000,100000,16,aggregate,101,7430,145,1
2,0x000010b0,0x80080000,-0.125,1,1000000,100000,16,aggregate,101,7430,145,1
2,0x000010b0,0x81190000,-0.125,1,1000000,100000,16,aggregate,101,7430,145,1
2,0x000010b0,0x822a0000,0.125,1,1000000,100000,16,aggregate,101,7430,145,1
2,0x000010b0,0x866e0000,0.125,1,1000000,100000,16,aggregate,101,7430,145,1
2,0x000010b0,0x88800000,0.125,1,1000000,100000,16,aggregate,101,7430,145,1
2,0x000010b0,0x89910000,-0.125,1,1000000,100000,16,aggregate,101,7430,145,1
2,0x000010b0,0x8aa20000,-0.125,1,1000000,100000,16,aggregate,101,7430,145,1
2,0x000010b0,0x8ee60000,0.125,1,1000000,100000,16,aggregate,101,7430,145,1
2,0x000010b0,0x933a0000,0.125,1,1000000,100000,16,aggregate,101,7430,145,1
2,0x000010b0,0xa77d0000,-0.125,1,1000000,100000,16,aggregate,101,7430,145,1
2,0x000010b0,0xa8820000,0.125,1,1000000,100000,16,aggregate,101,7430,145,1
2,0x000010b0,0xb44f0000,0.125,1,1000000,100000,16,aggregate,101,7430,145,1
2,0x000010b0,0xb55e0000,0.125,1,1000000,100000,16,aggregate,101,7430,145,1
2,0x000010b0,0xbee50000,-0.125,1,1000000,100000,16,aggregate,101,7430,145,1
2,0x000010b0,0xc11d0000,0.125,1,1000000,100000,16,aggregate,101,7430,145,1
2,0x000010b0,0xc4480000,-0.125,1,1000000,100000,16,aggregate,101,7430,145,1
2,0x000010b0,0xc9950000,0.125,1,1000000,100000,16,aggregate,101,7430,145,1
2,0x000010b0,0xcaa60000,0.125,1,1000000,100000,16,aggregate,101,7430,145,1
2,0x000010b0,0xccc00000,0.125,1,1000000,100000,16,aggregate,101,7430,145,1
2,0x000010b0,0xdff20000,0.125,1,1000000,100000,16,aggregate,101,7430,145,1
2,0x000010b0,0xe9970000,-0.125,1,1000000,100000,16,aggregate,101,7430,145,1
2,0x000010b0,0xeee00000,-0.125,1,1000000,100000,16,aggregate,101,7430,145,1
2,0x000010d0,0x1bba0000,-0.1875,1.58496250072115618147406,1000000,100000,16,aggregate,101,7340,166,1
2,0x000010d0,0x41150000,0.1875,1.58496250072115618147406,1000000,100000,16,aggregate,101,7340,166,1
2,0x000010d0,0x688e0000,-0.1875,1.58496250072115618147406,1000000,100000,16,aggregate,101,7340,166,1
2,0x000010d0,0x699f0000,-0.15625,1.32192809488736234780834,1000000,100000,16,aggregate,101,7340,166,1
2,0x000010d0,0x90090000,-0.15625,1.32192809488736234780834,1000000,100000,16,aggregate,101,7340,166,1
2,0x000010d0,0xe33d0000,0.15625,1.32192809488736234780834,1000000,100000,16,aggregate,101,7340,166,1
2,0x000010d0,0xeff10000,-0.15625,1.32192809488736234780834,1000000,100000,16,aggregate,101,7340,166,1
2,0x000010d0,0x17760000,-0.125,1,1000000,100000,16,aggregate,101,7340,166,1
2,0x000010d0,0x3aa90000,0.125,1,1000000,100000,16,aggregate,101,7340,166,1
2,0x000010d0,0x40040000,-0.125,1,1000000,100000,16,aggregate,101,7340,166,1
2,0x000010d0,0x42260000,0.125,1,1000000,100000,16,aggregate,101,7340,166,1
2,0x000010d0,0x43370000,-0.125,1,1000000,100000,16,aggregate,101,7340,166,1
2,0x000010d0,0x46620000,-0.125,1,1000000,100000,16,aggregate,101,7340,166,1
2,0x000010d0,0x488c0000,0.125,1,1000000,100000,16,aggregate,101,7340,166,1
2,0x000010d0,0x4aae0000,-0.125,1,1000000,100000,16,aggregate,101,7340,166,1
2,0x000010d0,0x4eea0000,-0.125,1,1000000,100000,16,aggregate,101,7340,166,1
2,0x000010d0,0x5ffa0000,0.125,1,1000000,100000,16,aggregate,101,7340,166,1
2,0x000010d0,0xb9920000,-0.125,1,1000000,100000,16,aggregate,101,7340,166,1
2,0x000010d0,0xcff30000,-0.125,1,1000000,100000,16,aggregate,101,7340,166,1
2,0x000010d0,0xd33e0000,0.125,1,1000000,100000,16,aggregate,101,7340,166,1
2,0x000010d0,0xe22c0000,0.125,1,1000000,100000,16,aggregate,101,7340,166,1
2,0x000010d0,0x1ddc0000,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,7340,166,1
2,0x000010d0,0x27750000,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,7340,166,1
2,0x000010d0,0x2bb90000,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,7340,166,1
2,0x000010d0,0x30030000,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,7340,166,1
