r,u,v,VE,proxy_score,beam,trans,branch,mode,expanded_states,generated_transitions,final_beam_size,certified_no_truncation
2,0x20e00400,0x01017ff8,-0.1171875,0.906890595608518529282399,1000000,100000,16,aggregate,161,92120,2256,1
2,0x20e00400,0x01018008,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,161,92120,2256,1
2,0x20e00400,0x05053221,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,161,92120,2256,1
2,0x20e00400,0x0505abb1,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,161,92120,2256,1
2,0x20e00400,0x0b0b0888,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,161,92120,2256,1
2,0x20e00400,0x01012aa8,-0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,161,92120,2256,1
2,0x20e00400,0x0101a228,-0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,161,92120,2256,1
2,0x20e00400,0x05052bb9,-0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,161,92120,2256,1
2,0x20e00400,0x05053aa9,-0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,161,92120,2256,1
2,0x20e00400,0x0505955c,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,161,92120,2256,1
2,0x20e00400,0x0505d11c,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,161,92120,2256,1
2,0x20e00400,0x01012220,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,161,92120,2256,1
2,0x20e00400,0x0101aaa0,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,161,92120,2256,1
2,0x20e00400,0x0101f778,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,161,92120,2256,1
2,0x20e00400,0x05052331,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,161,92120,2256,1
2,0x20e00400,0x0505baa1,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,161,92120,2256,1
2,0x20e00400,0x09092aa8,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,161,92120,2256,1
2,0x20e00400,0x0909a228,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,161,92120,2256,1
2,0x20e00800,0x07070888,-0.15625,1.32192809488736234780834,1000000,100000,16,aggregate,401,250880,2439,1
2,0x20e00800,0x0f0f0888,-0.15625,1.32192809488736234780834,1000000,100000,16,aggregate,401,250880,2439,1
