r,u,v,VE,proxy_score,beam,trans,branch,mode,expanded_states,generated_transitions,final_beam_size,certified_no_truncation
2,0x0d0000f0,0xccc00909,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,68936,2234,1
2,0x0d0000f0,0xccc00d0d,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,68936,2234,1
2,0x0d00f000,0x488c0404,0.15625,1.32192809488736234780834,1000000,100000,16,aggregate,101,69020,2000,1
2,0x0d00f000,0x688e0606,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,69020,2000,1
2,0x0d00f000,0xe8860e0e,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,69020,2000,1
2,0x0d00f000,0x18890101,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,69020,2000,1
2,0x0d00f000,0x19980404,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,69020,2000,1
2,0x0d00f000,0x388b0303,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,69020,2000,1
2,0x0d00f000,0x499d0101,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,69020,2000,1
2,0x0d00f000,0x499d0505,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,69020,2000,1
2,0x0d00f000,0x499d0909,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,69020,2000,1
2,0x0d00f000,0x499d0d0d,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,69020,2000,1
2,0x0d00f000,0x588d0505,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,69020,2000,1
2,0x0d00f000,0x599c0404,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,69020,2000,1
2,0x0d00f000,0x699f0606,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,69020,2000,1
2,0x0d00f000,0x98810909,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,69020,2000,1
2,0x0d00f000,0x99900404,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,69020,2000,1
2,0x0d00f000,0xb8830b0b,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,69020,2000,1
2,0x0d00f000,0xd8850d0d,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,69020,2000,1
2,0x0d00f000,0xd9940404,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,69020,2000,1
2,0x0d00f000,0xe9970e0e,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,69020,2000,1
2,0x0e0000f0,0x00000808,0.125,1,1000000,100000,16,aggregate,101,65636,2090,1
2,0x0e0000f0,0x00000a0a,-0.125,1,1000000,100000,16,aggregate,101,65636,2090,1
2,0x0e0000f0,0x00000b0b,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,65636,2090,1
2,0x0e0000f0,0x00000f0f,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,65636,2090,1
2,0x0e0000f0,0x9dd40a0a,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,65636,2090,1
2,0x0e0000f0,0xd9940a0a,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,65636,2090,1
2,0x0e0000f0,0x33300303,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,65636,2090,1
2,0x0e0000f0,0x77700707,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,65636,2090,1
2,0x0e00f000,0x3ccf0303,-0.109375,0.807354922057604107487119,1000000,100000,16,aggregate,101,66668,2170,1
2,0x0e00f000,0xbcc70b0b,-0.109375,0.807354922057604107487119,1000000,100000,16,aggregate,101,66668,2170,1
2,0x0e00f000,0x2cce0202,-0.1015625,0.700439718141092160317435,1000000,100000,16,aggregate,101,66668,2170,1
2,0x0e00f000,0x2cce0a0a,-0.1015625,0.700439718141092160317435,1000000,100000,16,aggregate,101,66668,2170,1
2,0x0e00f000,0x2ddf0707,-0.1015625,0.700439718141092160317435,1000000,100000,16,aggregate,101,66668,2170,1
2,0x0e00f000,0x2ddf0f0f,-0.1015625,0.700439718141092160317435,1000000,100000,16,aggregate,101,66668,2170,1
2,0x0e00f000,0x7dda0202,-0.1015625,0.700439718141092160317435,1000000,100000,16,aggregate,101,66668,2170,1
2,0x0e00f000,0x7dda0a0a,0.1015625,0.700439718141092160317435,1000000,100000,16,aggregate,101,66668,2170,1
2,0x0e00f000,0xacc60202,-0.1015625,0.700439718141092160317435,1000000,100000,16,aggregate,101,66668,2170,1
2,0x0e00f000,0xacc60a0a,-0.1015625,0.700439718141092160317435,1000000,100000,16,aggregate,101,66668,2170,1
2,0x0e00f000,0xadd70707,0.1015625,0.700439718141092160317435,1000000,100000,16,aggregate,101,66668,2170,1
2,0x0e00f000,0xadd70f0f,0.1015625,0.700439718141092160317435,1000000,100000,16,aggregate,101,66668,2170,1
2,0x0e00f000,0xfdd20202,-0.1015625,0.700439718141092160317435,1000000,100000,16,aggregate,101,66668,2170,1
2,0x0e00f000,0xfdd20a0a,0.1015625,0.700439718141092160317435,1000000,100000,16,aggregate,101,66668,2170,1
2,0x0e00f000,0x3ccf0b0b,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,66668,2170,1
2,0x0e00f000,0x855d0808,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,66668,2170,1
2,0x0e00f000,0xbcc70303,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,66668,2170,1
2,0x0e00f000,0x2cce0303,0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,101,66668,2170,1
2,0x0e00f000,0x2cce0b0b,-0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,101,66668,2170,1
2,0x0e00f000,0x2ddf0202,-0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,101,66668,2170,1
2,0x0e00f000,0x2ddf0a0a,0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,101,66668,2170,1
2,0x0e00f000,0x3ccf0202,0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,101,66668,2170,1
2,0x0e00f000,0x3ccf0a0a,0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,101,66668,2170,1
2,0x0e00f000,0x7dda0707,-0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,101,66668,2170,1
2,0x0e00f000,0x7dda0f0f,-0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,101,66668,2170,1
2,0x0e00f000,0xacc60303,0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,101,66668,2170,1
2,0x0e00f000,0xacc60b0b,-0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,101,66668,2170,1
2,0x0e00f000,0xadd70202,0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,101,66668,2170,1
2,0x0e00f000,0xadd70a0a,-0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,101,66668,2170,1
2,0x0e00f000,0xbcc70202,-0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,101,66668,2170,1
2,0x0e00f000,0xbcc70a0a,-0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,101,66668,2170,1
2,0x0e00f000,0xfdd20707,-0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,101,66668,2170,1
2,0x0e00f000,0xfdd20f0f,-0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,101,66668,2170,1
2,0x0f000070,0x00000e0e,-0.125,1,1000000,100000,16,aggregate,101,69086,2457,1
