r,u,v,VE,proxy_score,beam,trans,branch,mode,expanded_states,generated_transitions,final_beam_size,certified_no_truncation
2,0x000c0070,0x46620a00,0.1171875,0.906890595608518529282399,1000000,100000,16,aggregate,101,63608,2542,1
2,0x000c0070,0x16670a00,0.1015625,0.700439718141092160317435,1000000,100000,16,aggregate,101,63608,2542,1
2,0x000c0070,0xe44a0200,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,63608,2542,1
2,0x000c0070,0x399a0200,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,63608,2542,1
2,0x000c0070,0x699f0200,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,63608,2542,1
2,0x000c0070,0x966f0a00,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,63608,2542,1
2,0x000c0070,0xb9920200,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,63608,2542,1
2,0x000c0070,0xd66b0a00,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,63608,2542,1
2,0x000c0070,0xe9970200,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,63608,2542,1
2,0x000c0070,0xf9960a00,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,63608,2542,1
2,0x000c00b0,0x2bb90200,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,60908,2544,1
2,0x000c00d0,0x4eea0200,-0.1015625,0.700439718141092160317435,1000000,100000,16,aggregate,101,66308,2367,1
2,0x000c00d0,0xe6680200,0.1015625,0.700439718141092160317435,1000000,100000,16,aggregate,101,66308,2367,1
2,0x000c00d0,0x44400a00,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,66308,2367,1
2,0x000c00d0,0x64420a00,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,66308,2367,1
2,0x000c00d0,0x36650200,-0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,101,66308,2367,1
2,0x000c00d0,0x9ee70200,0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,101,66308,2367,1
2,0x000c00d0,0x5eeb0200,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,66308,2367,1
2,0x000c00d0,0xf6690200,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,66308,2367,1
2,0x000c00e0,0x02220a00,-0.15625,1.32192809488736234780834,1000000,100000,16,aggregate,101,55460,1772,1
2,0x000c00e0,0x0aaa0200,-0.15625,1.32192809488736234780834,1000000,100000,16,aggregate,101,55460,1772,1
2,0x000c00e0,0x52270a00,-0.125,1,1000000,100000,16,aggregate,101,55460,1772,1
2,0x000c00e0,0xdaa70200,0.125,1,1000000,100000,16,aggregate,101,55460,1772,1
2,0x000c00e0,0x1aab0200,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,55460,1772,1
2,0x000c00e0,0x5aaf0200,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,55460,1772,1
2,0x000c00e0,0x922b0a00,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,55460,1772,1
2,0x000c00e0,0xd22f0a00,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,55460,1772,1
2,0x000c00e0,0x03330300,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,55460,1772,1
2,0x000c00e0,0x03330b00,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,55460,1772,1
2,0x000c00e0,0x07770700,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,55460,1772,1
2,0x000c00e0,0x07770f00,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,55460,1772,1
2,0x000c00e0,0x0bbb0300,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,55460,1772,1
2,0x000c00e0,0x0bbb0b00,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,55460,1772,1
2,0x000c00e0,0x0fff0700,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,55460,1772,1
2,0x000c00e0,0x0fff0f00,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,55460,1772,1
2,0x000c00e0,0x13320700,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,55460,1772,1
2,0x000c00e0,0x17760300,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,55460,1772,1
2,0x000c00e0,0x933a0700,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,55460,1772,1
2,0x000c00e0,0x977e0300,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,55460,1772,1
2,0x000c7000,0x2ddf0a00,0.1875,1.58496250072115618147406,1000000,100000,16,aggregate,101,73316,952,1
2,0x000c7000,0x3dde0300,0.1875,1.58496250072115618147406,1000000,100000,16,aggregate,101,73316,952,1
2,0x000c7000,0xadd70200,0.1875,1.58496250072115618147406,1000000,100000,16,aggregate,101,73316,952,1
2,0x000c7000,0x2ddf0700,-0.140625,1.16992500144231236294812,1000000,100000,16,aggregate,101,73316,952,1
2,0x000c7000,0x7dda0200,-0.140625,1.16992500144231236294812,1000000,100000,16,aggregate,101,73316,952,1
2,0x000c7000,0x7dda0a00,0.140625,1.16992500144231236294812,1000000,100000,16,aggregate,101,73316,952,1
2,0x000c7000,0xadd70700,0.140625,1.16992500144231236294812,1000000,100000,16,aggregate,101,73316,952,1
2,0x000c7000,0x2ddf0b00,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,952,1
2,0x000c7000,0x2ddf0f00,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,952,1
2,0x000c7000,0x3dde0b00,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,952,1
2,0x000c7000,0x7dda0f00,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,952,1
2,0x000c7000,0x8dd50800,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,952,1
2,0x000c7000,0x8dd50f00,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,952,1
2,0x000c7000,0xadd70b00,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,952,1
2,0x000c7000,0xadd70f00,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,952,1
2,0x000c7000,0xbdd60200,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,952,1
2,0x000c7000,0xbdd60300,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,952,1
2,0x000c7000,0xbdd60a00,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,952,1
2,0x000c7000,0xbdd60b00,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,952,1
2,0x000c7000,0xbdd60c00,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,952,1
2,0x000c7000,0xcdd10b00,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,952,1
2,0x000c7000,0xcdd10c00,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,952,1
2,0x000c7000,0xfdd20200,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,952,1
2,0x000c7000,0xfdd20700,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,952,1
2,0x000c7000,0xfdd20800,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,952,1
2,0x000c7000,0xfdd20a00,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,952,1
2,0x000c7000,0xfdd20f00,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,952,1
2,0x000cb000,0x26640a00,-0.125,1,1000000,100000,16,aggregate,101,73316,1190,1
2,0x000cb000,0x2eec0a00,0.125,1,1000000,100000,16,aggregate,101,73316,1190,1
2,0x000cb000,0x36650300,-0.125,1,1000000,100000,16,aggregate,101,73316,1190,1
2,0x000cb000,0x3eed0300,0.125,1,1000000,100000,16,aggregate,101,73316,1190,1
2,0x000cb000,0xa66c0200,-0.125,1,1000000,100000,16,aggregate,101,73316,1190,1
2,0x000cb000,0xaee40200,0.125,1,1000000,100000,16,aggregate,101,73316,1190,1
2,0x000cb000,0x26640700,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1190,1
2,0x000cb000,0x2eec0700,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1190,1
2,0x000cb000,0x76610200,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1190,1
2,0x000cb000,0x76610a00,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1190,1
2,0x000cb000,0x7ee90200,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1190,1
2,0x000cb000,0x7ee90a00,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1190,1
2,0x000cb000,0xa66c0700,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1190,1
2,0x000cb000,0xaee40700,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1190,1
2,0x000cd000,0x27750a00,0.125,1,1000000,100000,16,aggregate,101,73316,1190,1
2,0x000cd000,0x2ffd0a00,-0.125,1,1000000,100000,16,aggregate,101,73316,1190,1
2,0x000cd000,0x37740300,0.125,1,1000000,100000,16,aggregate,101,73316,1190,1
2,0x000cd000,0x3ffc0300,-0.125,1,1000000,100000,16,aggregate,101,73316,1190,1
2,0x000cd000,0xa77d0200,0.125,1,1000000,100000,16,aggregate,101,73316,1190,1
2,0x000cd000,0xaff50200,-0.125,1,1000000,100000,16,aggregate,101,73316,1190,1
2,0x000cd000,0x27750700,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1190,1
2,0x000cd000,0x2ffd0700,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1190,1
2,0x000cd000,0x77700200,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1190,1
2,0x000cd000,0x77700a00,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1190,1
2,0x000cd000,0x7ff80200,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1190,1
2,0x000cd000,0x7ff80a00,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1190,1
2,0x000cd000,0xa77d0700,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1190,1
