r,u,v,VE,proxy_score,beam,trans,branch,mode,expanded_states,generated_transitions,final_beam_size,certified_no_truncation
2,0x0090d000,0x0777eee0,-0.125,1,1000000,100000,16,aggregate,101,73316,1230,1
2,0x0090d000,0x0fffeee0,0.125,1,1000000,100000,16,aggregate,101,73316,1230,1
2,0x0090d000,0x07774662,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1230,1
2,0x0090d000,0x07776442,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1230,1
2,0x0090d000,0x0fff4662,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1230,1
2,0x0090d000,0x0fff6442,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,1230,1
2,0x0090e000,0x0333eee0,0.125,1,1000000,100000,16,aggregate,101,73316,492,1
2,0x0090e000,0x0777eee0,0.125,1,1000000,100000,16,aggregate,101,73316,492,1
2,0x0090e000,0x0bbbeee0,-0.125,1,1000000,100000,16,aggregate,101,73316,492,1
2,0x0090e000,0x0fffeee0,0.125,1,1000000,100000,16,aggregate,101,73316,492,1
2,0x0090e000,0x03334662,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,492,1
2,0x0090e000,0x03336442,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,492,1
2,0x0090e000,0x07774662,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,492,1
2,0x0090e000,0x07776442,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,492,1
2,0x0090e000,0x0bbb4662,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,492,1
2,0x0090e000,0x0bbb6442,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,492,1
2,0x0090e000,0x0fff4662,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,492,1
2,0x0090e000,0x0fff6442,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,492,1
2,0x00a00007,0x0600977e,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,67028,2683,1
2,0x00a00007,0x0d00b229,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,67028,2683,1
2,0x00a0000b,0x0c00877f,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,64928,2639,1
2,0x00a0000b,0x0c00f778,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,64928,2639,1
2,0x00a0000e,0x02000777,0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,101,60980,2462,1
2,0x00a0000e,0x0200d77a,0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,101,60980,2462,1
2,0x00a0000e,0x07000222,0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,101,60980,2462,1
2,0x00a0000e,0x0a000fff,-0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,101,60980,2462,1
2,0x00a0000e,0x0f000aaa,-0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,101,60980,2462,1
2,0x00a0000e,0x02000fff,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,60980,2462,1
2,0x00a0000e,0x02005772,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,60980,2462,1
2,0x00a0000e,0x0200877f,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,60980,2462,1
2,0x00a0000e,0x0300922b,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,60980,2462,1
2,0x00a0000e,0x07000aaa,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,60980,2462,1
2,0x00a0000e,0x0a000777,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,60980,2462,1
2,0x00a0000e,0x0a002ffd,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,60980,2462,1
2,0x00a0000e,0x0a003ffc,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,60980,2462,1
