r,u,v,VE,proxy_score,beam,trans,branch,mode,expanded_states,generated_transitions,final_beam_size,certified_no_truncation
2,0x80705000,0x0555dff2,0.1640625,1.39231742277876028896118,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x05554773,0.140625,1.16992500144231236294812,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x05556553,-0.140625,1.16992500144231236294812,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x05557552,0.1171875,0.906890595608518529282399,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x0555955c,-0.1171875,0.906890595608518529282399,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x05559990,0.1171875,0.906890595608518529282399,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x05559ee7,0.1171875,0.906890595608518529282399,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x0555b55e,-0.1171875,0.906890595608518529282399,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x0555d33e,0.1171875,0.906890595608518529282399,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x05552113,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x05554551,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x05554dd9,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x05556006,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x05556cca,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x05556ddb,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x0555822a,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x0555866e,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x0555a993,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x0555edd3,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x05551332,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x05551554,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x05551667,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x05551ddc,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x05553112,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x05553330,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x05553556,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x05553665,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x0555388b,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x05553ffc,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x05555336,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x05555550,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x05555663,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x05555ffa,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x05557770,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x0555799e,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x05557aad,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x05559009,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x05559881,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x05559ff6,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x0555b11a,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x0555b44f,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x0555bee5,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x0555d66b,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x0555d994,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x0555dbb6,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x0555f44b,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x0555f55a,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x0555f778,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x0555fcc3,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x0555fdd2,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80705000,0x0555fee1,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,1001,633896,1552,1
2,0x80706000,0x0999dff2,0.1640625,1.39231742277876028896118,1000000,100000,16,aggregate,401,244928,1552,1
2,0x80706000,0x09994773,0.140625,1.16992500144231236294812,1000000,100000,16,aggregate,401,244928,1552,1
2,0x80706000,0x09996553,-0.140625,1.16992500144231236294812,1000000,100000,16,aggregate,401,244928,1552,1
2,0x80706000,0x09997552,0.1171875,0.906890595608518529282399,1000000,100000,16,aggregate,401,244928,1552,1
2,0x80706000,0x0999955c,-0.1171875,0.906890595608518529282399,1000000,100000,16,aggregate,401,244928,1552,1
2,0x80706000,0x09999990,0.1171875,0.906890595608518529282399,1000000,100000,16,aggregate,401,244928,1552,1
2,0x80706000,0x09999ee7,0.1171875,0.906890595608518529282399,1000000,100000,16,aggregate,401,244928,1552,1
2,0x80706000,0x0999b55e,-0.1171875,0.906890595608518529282399,1000000,100000,16,aggregate,401,244928,1552,1
2,0x80706000,0x0999d33e,0.1171875,0.906890595608518529282399,1000000,100000,16,aggregate,401,244928,1552,1
2,0x80706000,0x09992113,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,244928,1552,1
2,0x80706000,0x09994551,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,244928,1552,1
