r,u,v,VE,proxy_score,beam,trans,branch,mode,expanded_states,generated_transitions,final_beam_size,certified_no_truncation
2,0x00200002,0x08000888,0.25,2,1000000,100000,16,aggregate,17,10016,939,1
2,0x00200002,0x0800f887,0.25,2,1000000,100000,16,aggregate,17,10016,939,1
2,0x00200002,0x08001889,0.125,1,1000000,100000,16,aggregate,17,10016,939,1
2,0x00200002,0x0800288a,0.125,1,1000000,100000,16,aggregate,17,10016,939,1
2,0x00200002,0x0800588d,-0.125,1,1000000,100000,16,aggregate,17,10016,939,1
2,0x00200002,0x0800688e,0.125,1,1000000,100000,16,aggregate,17,10016,939,1
2,0x00200002,0x08009881,0.125,1,1000000,100000,16,aggregate,17,10016,939,1
2,0x00200002,0x0800a882,-0.125,1,1000000,100000,16,aggregate,17,10016,939,1
2,0x00200002,0x0800d885,0.125,1,1000000,100000,16,aggregate,17,10016,939,1
2,0x00200002,0x0800e886,0.125,1,1000000,100000,16,aggregate,17,10016,939,1
2,0x00200002,0x0c000ccc,0.125,1,1000000,100000,16,aggregate,17,10016,939,1
2,0x00200002,0x07000777,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,17,10016,939,1
2,0x00200002,0x0f000fff,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,17,10016,939,1
2,0x00200002,0x07007ff8,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,17,10016,939,1
2,0x00200002,0x0f007770,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,17,10016,939,1
2,0x00200004,0x01001889,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,17,11216,1743,1
2,0x00200004,0x0100388b,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,17,11216,1743,1
2,0x00200004,0x0100488c,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,17,11216,1743,1
2,0x00200004,0x0100688e,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,17,11216,1743,1
2,0x00200004,0x01009881,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,17,11216,1743,1
2,0x00200004,0x0100b883,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,17,11216,1743,1
2,0x00200004,0x0100c884,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,17,11216,1743,1
2,0x00200004,0x0100e886,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,17,11216,1743,1
2,0x00200004,0x0500288a,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,17,11216,1743,1
2,0x00200004,0x0500388b,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,17,11216,1743,1
2,0x00200004,0x0500488c,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,17,11216,1743,1
2,0x00200004,0x0500588d,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,17,11216,1743,1
2,0x00200004,0x0500a882,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,17,11216,1743,1
2,0x00200004,0x0500b883,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,17,11216,1743,1
2,0x00200004,0x0500c884,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,17,11216,1743,1
2,0x00200004,0x0500d885,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,17,11216,1743,1
2,0x00200004,0x0900bff4,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,17,11216,1743,1
2,0x00200100,0x08080000,-0.125,1,1000000,100000,16,aggregate,41,26240,2258,1
2,0x00200100,0x0c0c0000,0.125,1,1000000,100000,16,aggregate,41,26240,2258,1
2,0x00200200,0x07070000,-0.25,2,1000000,100000,16,aggregate,17,8696,939,1
2,0x00200200,0x08080000,-0.25,2,1000000,100000,16,aggregate,17,8696,939,1
2,0x00200200,0x01010000,-0.125,1,1000000,100000,16,aggregate,17,8696,939,1
2,0x00200200,0x02020000,0.125,1,1000000,100000,16,aggregate,17,8696,939,1
2,0x00200200,0x05050000,-0.125,1,1000000,100000,16,aggregate,17,8696,939,1
2,0x00200200,0x06060000,-0.125,1,1000000,100000,16,aggregate,17,8696,939,1
2,0x00200200,0x08084440,-0.125,1,1000000,100000,16,aggregate,17,8696,939,1
2,0x00200200,0x09090000,-0.125,1,1000000,100000,16,aggregate,17,8696,939,1
2,0x00200200,0x0a0a0000,-0.125,1,1000000,100000,16,aggregate,17,8696,939,1
2,0x00200200,0x0d0d0000,0.125,1,1000000,100000,16,aggregate,17,8696,939,1
2,0x00200200,0x0e0e0000,-0.125,1,1000000,100000,16,aggregate,17,8696,939,1
2,0x00200200,0x08087770,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,17,8696,939,1
2,0x00200200,0x0808fff0,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,17,8696,939,1
2,0x00200200,0x0f0f7ff8,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,17,8696,939,1
2,0x00200200,0x0f0ff778,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,17,8696,939,1
2,0x00200400,0x01011110,-0.109375,0.807354922057604107487119,1000000,100000,16,aggregate,17,10256,1925,1
2,0x00200400,0x01015550,-0.109375,0.807354922057604107487119,1000000,100000,16,aggregate,17,10256,1925,1
2,0x00200400,0x05051554,0.109375,0.807354922057604107487119,1000000,100000,16,aggregate,17,10256,1925,1
2,0x00200400,0x05055114,0.109375,0.807354922057604107487119,1000000,100000,16,aggregate,17,10256,1925,1
2,0x00200400,0x0101bbb0,-0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,17,10256,1925,1
2,0x00200400,0x01019990,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,17,10256,1925,1
2,0x00200400,0x0101ddd0,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,17,10256,1925,1
2,0x00200400,0x05059dd4,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,17,10256,1925,1
2,0x00200400,0x0505d994,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,17,10256,1925,1
2,0x00200400,0x0101eee0,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,17,10256,1925,1
2,0x00200800,0x08080000,0.125,1,1000000,100000,16,aggregate,41,23600,2108,1
2,0x00200800,0x0f0f0000,0.125,1,1000000,100000,16,aggregate,41,23600,2108,1
2,0x00200800,0x0707ccc0,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,41,23600,2108,1
2,0x00200800,0x02027770,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,41,23600,2108,1
2,0x00200800,0x07077aad,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,41,23600,2108,1
2,0x00200800,0x0707a77d,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,41,23600,2108,1
2,0x00200800,0x0a0a7770,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,41,23600,2108,1
2,0x00201000,0x0444788f,-0.125,1,1000000,100000,16,aggregate,41,35240,1040,1
2,0x00201000,0x0444877f,-0.125,1,1000000,100000,16,aggregate,41,35240,1040,1
2,0x00201000,0x04448880,-0.125,1,1000000,100000,16,aggregate,41,35240,1040,1
2,0x00201000,0x0444ccc0,-0.125,1,1000000,100000,16,aggregate,41,35240,1040,1
2,0x00201000,0x0ccc788f,0.125,1,1000000,100000,16,aggregate,41,35240,1040,1
2,0x00201000,0x0ccc877f,0.125,1,1000000,100000,16,aggregate,41,35240,1040,1
2,0x00201000,0x0ccc8880,0.125,1,1000000,100000,16,aggregate,41,35240,1040,1
2,0x00201000,0x0cccccc0,0.125,1,1000000,100000,16,aggregate,41,35240,1040,1
2,0x00201000,0x0444fff0,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,41,35240,1040,1
2,0x00201000,0x0cccfff0,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,41,35240,1040,1
2,0x00202000,0x0888788f,-0.25,2,1000000,100000,16,aggregate,17,16016,104,1
2,0x00202000,0x0888877f,-0.25,2,1000000,100000,16,aggregate,17,16016,104,1
2,0x00202000,0x08888880,-0.25,2,1000000,100000,16,aggregate,17,16016,104,1
2,0x00202000,0x0888ccc0,-0.25,2,1000000,100000,16,aggregate,17,16016,104,1
2,0x00202000,0x0888fff0,-0.1875,1.58496250072115618147406,1000000,100000,16,aggregate,17,16016,104,1
2,0x00202000,0x08881889,-0.125,1,1000000,100000,16,aggregate,17,16016,104,1
2,0x00202000,0x0888288a,0.125,1,1000000,100000,16,aggregate,17,16016,104,1
2,0x00202000,0x08882ffd,0.125,1,1000000,100000,16,aggregate,17,16016,104,1
2,0x00202000,0x08883ccf,0.125,1,1000000,100000,16,aggregate,17,16016,104,1
2,0x00202000,0x0888588d,-0.125,1,1000000,100000,16,aggregate,17,16016,104,1
2,0x00202000,0x0888688e,-0.125,1,1000000,100000,16,aggregate,17,16016,104,1
2,0x00202000,0x08886cca,-0.125,1,1000000,100000,16,aggregate,17,16016,104,1
2,0x00202000,0x08888119,-0.125,1,1000000,100000,16,aggregate,17,16016,104,1
2,0x00202000,0x0888822a,0.125,1,1000000,100000,16,aggregate,17,16016,104,1
2,0x00202000,0x0888855d,-0.125,1,1000000,100000,16,aggregate,17,16016,104,1
2,0x00202000,0x0888866e,-0.125,1,1000000,100000,16,aggregate,17,16016,104,1
2,0x00202000,0x08888991,-0.125,1,1000000,100000,16,aggregate,17,16016,104,1
2,0x00202000,0x08888aa2,-0.125,1,1000000,100000,16,aggregate,17,16016,104,1
2,0x00202000,0x08888dd5,0.125,1,1000000,100000,16,aggregate,17,16016,104,1
