r,u,v,VE,proxy_score,beam,trans,branch,mode,expanded_states,generated_transitions,final_beam_size,certified_no_truncation
2,0x20800007,0x06001ffe,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,401,211400,2644,1
2,0x20800007,0x0900aff5,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,211400,2644,1
2,0x20800007,0x0900eff1,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,211400,2644,1
2,0x20800007,0x0d00b229,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,211400,2644,1
2,0x2080000b,0x0c00877f,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,401,206420,2642,1
2,0x2080000b,0x0c00f778,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,401,206420,2642,1
2,0x2080000e,0x02000777,-0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,401,197720,2448,1
2,0x2080000e,0x07000222,0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,401,197720,2448,1
2,0x2080000e,0x0a000fff,0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,401,197720,2448,1
2,0x2080000e,0x0a00dff2,-0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,401,197720,2448,1
2,0x2080000e,0x0f000aaa,-0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,401,197720,2448,1
2,0x2080000e,0x02000fff,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,197720,2448,1
2,0x2080000e,0x02005ffa,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,197720,2448,1
2,0x2080000e,0x0200977e,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,197720,2448,1
2,0x2080000e,0x0200a77d,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,197720,2448,1
2,0x2080000e,0x0200d77a,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,197720,2448,1
2,0x2080000e,0x0300922b,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,197720,2448,1
2,0x2080000e,0x07000aaa,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,197720,2448,1
2,0x2080000e,0x0a000777,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,197720,2448,1
2,0x2080000e,0x0a005ffa,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,197720,2448,1
2,0x2080000e,0x0a008ff7,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,197720,2448,1
2,0x2080000e,0x0f000222,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,197720,2448,1
2,0x20800700,0x06060888,-0.125,1,1000000,100000,16,aggregate,401,233540,2423,1
2,0x20800700,0x09090888,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,233540,2423,1
2,0x20800700,0x0d0d1998,0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,401,233540,2423,1
2,0x20800700,0x0d0d5dd8,0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,401,233540,2423,1
2,0x20800700,0x0d0df778,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,401,233540,2423,1
2,0x20800700,0x09091ddc,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,233540,2423,1
2,0x20800700,0x0909599c,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,233540,2423,1
2,0x20800700,0x0d0d2aa8,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,233540,2423,1
2,0x20800700,0x0d0da228,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,233540,2423,1
2,0x20800b00,0x0c0c0888,-0.1875,1.58496250072115618147406,1000000,100000,16,aggregate,401,233240,2244,1
2,0x20800b00,0x0303c448,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,233240,2244,1
2,0x20800b00,0x0606c448,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,233240,2244,1
2,0x20800b00,0x0b0b8008,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,233240,2244,1
2,0x20800b00,0x0b0bc448,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,233240,2244,1
2,0x20800b00,0x0c0c4cc8,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,233240,2244,1
2,0x20800b00,0x0e0ec448,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,233240,2244,1
2,0x20800b00,0x0c0c7770,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,401,233240,2244,1
2,0x20800b00,0x0c0cfff0,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,401,233240,2244,1
2,0x20800d00,0x01018008,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,233840,2311,1
2,0x20800d00,0x03030888,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,233840,2311,1
2,0x20800d00,0x0606955c,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,233840,2311,1
2,0x20800d00,0x0606d11c,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,233840,2311,1
2,0x20800e00,0x07070888,-0.15625,1.32192809488736234780834,1000000,100000,16,aggregate,401,233360,1989,1
2,0x20800e00,0x0f0f0888,-0.15625,1.32192809488736234780834,1000000,100000,16,aggregate,401,233360,1989,1
2,0x20800e00,0x0a0a0888,0.125,1,1000000,100000,16,aggregate,401,233360,1989,1
2,0x20800e00,0x01010888,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,233360,1989,1
2,0x20800e00,0x02024662,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,233360,1989,1
2,0x20800e00,0x0202ecc2,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,233360,1989,1
2,0x20800e00,0x05050888,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,233360,1989,1
2,0x20800e00,0x0a0a1ddc,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,233360,1989,1
2,0x20800e00,0x0a0a599c,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,233360,1989,1
2,0x20800e00,0x03031998,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,233360,1989,1
2,0x20800e00,0x03035dd8,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,233360,1989,1
2,0x20800e00,0x03039118,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,233360,1989,1
2,0x20800e00,0x0303b338,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,233360,1989,1
2,0x20800e00,0x0303d558,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,233360,1989,1
2,0x20800e00,0x0707f778,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,233360,1989,1
2,0x20800e00,0x0b0b1998,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,233360,1989,1
2,0x20800e00,0x0b0b5dd8,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,233360,1989,1
2,0x20800e00,0x0b0b9118,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,233360,1989,1
2,0x20800e00,0x0b0bd558,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,233360,1989,1
2,0x20807000,0x0ddd7ff8,0.1875,1.58496250072115618147406,1000000,100000,16,aggregate,401,236240,1368,1
2,0x20807000,0x0ddd2220,-0.140625,1.16992500144231236294812,1000000,100000,16,aggregate,401,236240,1368,1
2,0x20807000,0x0dddaaa0,-0.140625,1.16992500144231236294812,1000000,100000,16,aggregate,401,236240,1368,1
2,0x20807000,0x0ddd2775,0.1171875,0.906890595608518529282399,1000000,100000,16,aggregate,401,236240,1368,1
2,0x20807000,0x0dddfaa5,0.1171875,0.906890595608518529282399,1000000,100000,16,aggregate,401,236240,1368,1
2,0x20807000,0x0ddd2aa8,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,236240,1368,1
2,0x20807000,0x0ddd3447,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,236240,1368,1
2,0x20807000,0x0ddd4cc8,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,236240,1368,1
2,0x20807000,0x0ddd4eea,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,236240,1368,1
2,0x20807000,0x0ddd6442,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,236240,1368,1
2,0x20807000,0x0ddd6cca,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,236240,1368,1
2,0x20807000,0x0ddd6ee8,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,236240,1368,1
2,0x20807000,0x0ddd7770,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,236240,1368,1
