r,u,v,VE,proxy_score,beam,trans,branch,mode,expanded_states,generated_transitions,final_beam_size,certified_no_truncation
2,0x200500a0,0x67710688,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,401,2677520,2628,1
2,0x200500a0,0x6ff90688,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,401,2677520,2628,1
2,0x200500a0,0x9ff60988,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2677520,2628,1
2,0x200500a0,0xdff20988,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2677520,2628,1
2,0x200500c0,0x6aac0688,-0.1171875,0.906890595608518529282399,1000000,100000,16,aggregate,401,2540720,2538,1
2,0x200500c0,0x3aa90688,-0.1015625,0.700439718141092160317435,1000000,100000,16,aggregate,401,2540720,2538,1
2,0x200500c0,0x42260c88,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,2540720,2538,1
2,0x200500c0,0x922b0988,0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,401,2540720,2538,1
2,0x200500c0,0x42260988,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2540720,2538,1
2,0x200500c0,0xbaa10688,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2540720,2538,1
2,0x200500c0,0xc22e0988,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2540720,2538,1
2,0x200500c0,0xf22d0988,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2540720,2538,1
2,0x200500c0,0xfaa50688,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2540720,2538,1
2,0x20053000,0x14450688,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,2929040,1300,1
2,0x20053000,0x14450d88,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,2929040,1300,1
2,0x20053000,0x1ccd0688,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,2929040,1300,1
2,0x20053000,0x1ccd0d88,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,2929040,1300,1
2,0x20053000,0x44400688,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,2929040,1300,1
2,0x20053000,0x4cc80688,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,2929040,1300,1
2,0x20053000,0x54410988,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,2929040,1300,1
2,0x20053000,0x5cc90988,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,2929040,1300,1
2,0x20053000,0xe44a0988,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,2929040,1300,1
2,0x20053000,0xe44a0c88,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,2929040,1300,1
