r,u,v,VE,proxy_score,beam,trans,branch,mode,expanded_states,generated_transitions,final_beam_size,certified_no_truncation
2,0x25000030,0x00000787,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,2720240,2410,1
2,0x25000030,0x00000989,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,2720240,2410,1
2,0x25000030,0x33300d8d,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,401,2720240,2410,1
2,0x25000030,0x15540989,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2720240,2410,1
2,0x25000030,0x22200d8d,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2720240,2410,1
2,0x25000030,0x51140989,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2720240,2410,1
2,0x25000030,0xaaa00d8d,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2720240,2410,1
2,0x25000050,0x00000383,-0.1875,1.58496250072115618147406,1000000,100000,16,aggregate,401,2674640,2381,1
2,0x25000050,0x00000989,0.1875,1.58496250072115618147406,1000000,100000,16,aggregate,401,2674640,2381,1
2,0x25000050,0x00000f8f,-0.1875,1.58496250072115618147406,1000000,100000,16,aggregate,401,2674640,2381,1
2,0x25000050,0x00000787,0.125,1,1000000,100000,16,aggregate,401,2674640,2381,1
2,0x25000050,0x00000e8e,-0.125,1,1000000,100000,16,aggregate,401,2674640,2381,1
2,0x25000050,0xbbb00d8d,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,2674640,2381,1
2,0x25000050,0xccc00989,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,2674640,2381,1
2,0x25000050,0xccc00d8d,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,2674640,2381,1
2,0x25000050,0x33300d8d,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,401,2674640,2381,1
2,0x25000050,0x22200d8d,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2674640,2381,1
2,0x25000050,0xaaa00d8d,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2674640,2381,1
2,0x25000060,0x00000989,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,161,1104080,2428,1
2,0x25000060,0x00000d8d,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,161,1104080,2428,1
2,0x25000060,0xfff00d8d,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,161,1104080,2428,1
2,0x25000060,0x9dd40686,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,161,1104080,2428,1
2,0x25000060,0xd9940686,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,161,1104080,2428,1
2,0x25000060,0x9dd40989,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,161,1104080,2428,1
2,0x25000060,0xd9940989,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,161,1104080,2428,1
2,0x25000060,0xeee00d8d,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,161,1104080,2428,1
2,0x25000090,0x00000181,0.125,1,1000000,100000,16,aggregate,401,2698640,2169,1
2,0x25000090,0x00000585,0.125,1,1000000,100000,16,aggregate,401,2698640,2169,1
2,0x25000090,0x00000686,0.125,1,1000000,100000,16,aggregate,401,2698640,2169,1
2,0x25000090,0x00000b8b,-0.125,1,1000000,100000,16,aggregate,401,2698640,2169,1
2,0x25000090,0x00000c8c,0.125,1,1000000,100000,16,aggregate,401,2698640,2169,1
2,0x25000090,0x00000d8d,-0.125,1,1000000,100000,16,aggregate,401,2698640,2169,1
2,0x25000090,0xccc00989,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,2698640,2169,1
2,0x25000090,0x2aa80686,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2698640,2169,1
2,0x25000090,0x33300383,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2698640,2169,1
2,0x25000090,0xa2280686,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2698640,2169,1
2,0x250000a0,0x00000d8d,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,2684720,2399,1
2,0x250000a0,0x00000f8f,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,2684720,2399,1
2,0x250000a0,0x99900d8d,-0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,401,2684720,2399,1
2,0x250000a0,0xddd00d8d,-0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,401,2684720,2399,1
2,0x250000a0,0x33300d8d,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,401,2684720,2399,1
2,0x250000a0,0x15540989,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2684720,2399,1
2,0x250000a0,0x51140989,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2684720,2399,1
2,0x250000a0,0x66600d8d,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2684720,2399,1
2,0x250000c0,0x00000282,0.125,1,1000000,100000,16,aggregate,401,2762240,2533,1
2,0x250000c0,0x46620686,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,2762240,2533,1
2,0x250000c0,0x64420686,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,2762240,2533,1
2,0x250000c0,0xccc00d8d,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,2762240,2533,1
2,0x250000c0,0x9dd40989,0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,401,2762240,2533,1
2,0x250000c0,0xd9940989,0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,401,2762240,2533,1
2,0x250000c0,0x66600d8d,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2762240,2533,1
2,0x25003000,0xe9970686,0.1015625,0.700439718141092160317435,1000000,100000,16,aggregate,401,2733200,2434,1
2,0x25003000,0x13320989,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,2733200,2434,1
2,0x25003000,0x499d0c8c,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,2733200,2434,1
