r,u,v,VE,proxy_score,beam,trans,branch,mode,expanded_states,generated_transitions,final_beam_size,certified_no_truncation
2,0x0a000030,0x00000c0c,-0.125,1,1000000,100000,16,aggregate,101,73208,2514,1
2,0x0a000030,0xbbb00202,-0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,101,73208,2514,1
2,0x0a000030,0xbbb00a0a,0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,101,73208,2514,1
2,0x0a000030,0x1ddc0707,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,73208,2514,1
2,0x0a000030,0x599c0707,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,73208,2514,1
2,0x0a000030,0x955c0707,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,73208,2514,1
2,0x0a000030,0xd11c0707,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,73208,2514,1
2,0x0a000030,0xeee00202,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,73208,2514,1
2,0x0a000030,0x33300a0a,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,73208,2514,1
2,0x0a000050,0x00000505,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73208,2409,1
2,0x0a000050,0x00000707,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73208,2409,1
2,0x0a000050,0x9dd40f0f,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,73208,2409,1
2,0x0a000050,0xd9940f0f,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,73208,2409,1
2,0x0a000050,0xbbb00606,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,73208,2409,1
2,0x0a000060,0x00000909,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,41,29444,2496,1
2,0x0a000060,0x00000d0d,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,41,29444,2496,1
2,0x0a000060,0xccc00f0f,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,41,29444,2496,1
2,0x0a000060,0x33300202,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,41,29444,2496,1
2,0x0a000060,0x33300a0a,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,41,29444,2496,1
2,0x0a000060,0xabb10f0f,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,41,29444,2496,1
2,0x0a000060,0xbaa10f0f,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,41,29444,2496,1
2,0x0a000060,0xfff00606,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,41,29444,2496,1
2,0x0a000090,0x15540f0f,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,75878,2202,1
2,0x0a000090,0x51140f0f,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,75878,2202,1
2,0x0a000090,0x66600202,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,75878,2202,1
2,0x0a000090,0x66600a0a,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,75878,2202,1
2,0x0a000090,0x9dd40f0f,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,75878,2202,1
2,0x0a000090,0xd9940f0f,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,75878,2202,1
2,0x0a000090,0x23310707,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,75878,2202,1
2,0x0a000090,0x32210707,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,75878,2202,1
2,0x0a000090,0xabb10707,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,75878,2202,1
2,0x0a000090,0xbaa10707,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,75878,2202,1
2,0x0a0000a0,0x00000202,0.1875,1.58496250072115618147406,1000000,100000,16,aggregate,101,64634,2489,1
2,0x0a0000a0,0x00000606,-0.1875,1.58496250072115618147406,1000000,100000,16,aggregate,101,64634,2489,1
2,0x0a0000a0,0x00000404,-0.125,1,1000000,100000,16,aggregate,101,64634,2489,1
2,0x0a0000a0,0x00000707,0.125,1,1000000,100000,16,aggregate,101,64634,2489,1
2,0x0a0000a0,0x00000a0a,-0.125,1,1000000,100000,16,aggregate,101,64634,2489,1
2,0x0a0000a0,0x00000d0d,0.125,1,1000000,100000,16,aggregate,101,64634,2489,1
2,0x0a0000a0,0xccc00f0f,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,64634,2489,1
2,0x0a0000c0,0x00000707,0.15625,1.32192809488736234780834,1000000,100000,16,aggregate,101,65288,2403,1
2,0x0a0000c0,0x00000f0f,0.15625,1.32192809488736234780834,1000000,100000,16,aggregate,101,65288,2403,1
2,0x0a0000c0,0x00000a0a,-0.125,1,1000000,100000,16,aggregate,101,65288,2403,1
2,0x0a0000c0,0x00000101,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,65288,2403,1
2,0x0a0000c0,0x00000505,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,65288,2403,1
2,0x0a0000c0,0x99900202,-0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,101,65288,2403,1
2,0x0a0000c0,0xddd00202,-0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,101,65288,2403,1
2,0x0a0000c0,0x11100202,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,65288,2403,1
2,0x0a0000c0,0x11100a0a,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,65288,2403,1
2,0x0a0000c0,0x55500202,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,65288,2403,1
2,0x0a0000c0,0x55500a0a,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,65288,2403,1
2,0x0a0000c0,0xbbb00a0a,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,65288,2403,1
2,0x0a003000,0x7ee90707,-0.109375,0.807354922057604107487119,1000000,100000,16,aggregate,101,75908,2436,1
2,0x0a003000,0xfee10f0f,-0.109375,0.807354922057604107487119,1000000,100000,16,aggregate,101,75908,2436,1
