r,u,v,VE,proxy_score,beam,trans,branch,mode,expanded_states,generated_transitions,final_beam_size,certified_no_truncation
2,0x200c0030,0xe44a0a88,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,2540720,2583,1
2,0x200c0030,0x34470a88,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,401,2540720,2583,1
2,0x200c0030,0x13320288,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2540720,2583,1
2,0x200c0030,0x43370288,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2540720,2583,1
2,0x200c0030,0x46620288,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2540720,2583,1
2,0x200c0030,0x833b0288,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2540720,2583,1
2,0x200c0030,0xd33e0288,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2540720,2583,1
2,0x200c0050,0x6ee80288,-0.1171875,0.906890595608518529282399,1000000,100000,16,aggregate,401,2540720,2538,1
2,0x200c0050,0x3eed0288,-0.1015625,0.700439718141092160317435,1000000,100000,16,aggregate,401,2540720,2538,1
2,0x200c0050,0x44400a88,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,2540720,2538,1
2,0x200c0050,0x91180a88,0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,401,2540720,2538,1
2,0x200c0050,0x41150a88,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2540720,2538,1
2,0x200c0050,0xbee50288,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2540720,2538,1
2,0x200c0050,0xc11d0a88,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2540720,2538,1
2,0x200c0050,0xf11e0a88,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2540720,2538,1
2,0x200c0050,0xfee10288,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2540720,2538,1
2,0x200c0060,0x19980788,-0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,161,973280,2277,1
2,0x200c0060,0x2ddf0288,-0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,161,973280,2277,1
2,0x200c0060,0x7dda0a88,-0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,161,973280,2277,1
2,0x200c0060,0x89910388,0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,161,973280,2277,1
