r,u,v,VE,proxy_score,beam,trans,branch,mode,expanded_states,generated_transitions,final_beam_size,certified_no_truncation
2,0xf00d5000,0x45510377,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,1001,6444008,13520,1
2,0xf00d5000,0x45510bff,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,1001,6444008,13520,1
2,0xf00d5000,0x45510177,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,1001,6444008,13520,1
2,0xf00d5000,0x455109ff,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,1001,6444008,13520,1
2,0xf00d5000,0x65530377,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,1001,6444008,13520,1
2,0xf00d5000,0x65530bff,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,1001,6444008,13520,1
2,0xf00d5000,0xb55e04ff,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,1001,6444008,13520,1
2,0xf00d5000,0xb55e0c77,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,1001,6444008,13520,1
2,0xf00d5000,0xe55b01ff,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,1001,6444008,13520,1
2,0xf00d5000,0xe55b0977,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,1001,6444008,13520,1
2,0xf00d6000,0x499d0377,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,2489744,13520,1
2,0xf00d6000,0x499d0bff,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,2489744,13520,1
2,0xf00d6000,0x499d0177,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2489744,13520,1
2,0xf00d6000,0x499d09ff,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2489744,13520,1
2,0xf00d6000,0x699f0377,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2489744,13520,1
2,0xf00d6000,0x699f0bff,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2489744,13520,1
2,0xf00d6000,0xb99204ff,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2489744,13520,1
2,0xf00d6000,0xb9920c77,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2489744,13520,1
2,0xf00d6000,0xe99701ff,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2489744,13520,1
2,0xf00d6000,0xe9970977,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2489744,13520,1
