r,u,v,VE,proxy_score,beam,trans,branch,mode,expanded_states,generated_transitions,final_beam_size,certified_no_truncation
2,0xe000000d,0x04004337,0.125,1,1000000,100000,16,aggregate,101,73316,676,1
2,0xe000000d,0x04004773,0.125,1,1000000,100000,16,aggregate,101,73316,676,1
2,0xe000000d,0x04004bbf,-0.125,1,1000000,100000,16,aggregate,101,73316,676,1
2,0xe000000d,0x04004ffb,0.125,1,1000000,100000,16,aggregate,101,73316,676,1
2,0xe000000d,0x04006335,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,676,1
2,0xe000000d,0x04006771,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,676,1
2,0xe000000d,0x04006bbd,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,676,1
2,0xe000000d,0x04006ff9,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,676,1
2,0xe000000d,0x06004337,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,676,1
2,0xe000000d,0x06004773,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,676,1
2,0xe000000d,0x06004bbf,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,676,1
2,0xe000000d,0x06004ffb,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,676,1
2,0xe000000d,0x0b00b338,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,676,1
2,0xe000000d,0x0b00b77c,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,676,1
2,0xe000000d,0x0b00bbb0,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,676,1
2,0xe000000d,0x0b00bff4,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,676,1
2,0xe000000d,0x0e00e33d,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,676,1
2,0xe000000d,0x0e00e779,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,676,1
2,0xe000000d,0x0e00ebb5,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,676,1
2,0xe000000d,0x0e00eff1,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,676,1
2,0xe000000d,0x0300e33d,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,73316,676,1
2,0xe000000d,0x0300e779,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,73316,676,1
2,0xe000000d,0x0300ebb5,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,73316,676,1
2,0xe000000d,0x0300eff1,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,73316,676,1
2,0xe000000d,0x05006335,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,73316,676,1
2,0xe000000d,0x05006771,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,73316,676,1
2,0xe000000d,0x05006bbd,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,73316,676,1
2,0xe000000d,0x05006ff9,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,73316,676,1
2,0xe000000d,0x06005336,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,73316,676,1
2,0xe000000d,0x06005772,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,73316,676,1
2,0xe000000d,0x06005bbe,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,73316,676,1
2,0xe000000d,0x06005ffa,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,73316,676,1
2,0xe000000d,0x0600933a,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,73316,676,1
2,0xe000000d,0x0600977e,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,73316,676,1
2,0xe000000d,0x06009bb2,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,73316,676,1
2,0xe000000d,0x06009ff6,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,73316,676,1
2,0xe000000d,0x09006335,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,73316,676,1
2,0xe000000d,0x09006771,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,73316,676,1
2,0xe000000d,0x09006bbd,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,73316,676,1
2,0xe000000d,0x09006ff9,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,73316,676,1
2,0xe000000d,0x0e003330,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,73316,676,1
2,0xe000000d,0x0e003774,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,73316,676,1
2,0xe000000d,0x0e003bb8,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,73316,676,1
2,0xe000000d,0x0e003ffc,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,73316,676,1
2,0xe000000e,0x02002331,0.125,1,1000000,100000,16,aggregate,101,73316,480,1
2,0xe000000e,0x02002775,0.125,1,1000000,100000,16,aggregate,101,73316,480,1
2,0xe000000e,0x02002bb9,-0.125,1,1000000,100000,16,aggregate,101,73316,480,1
2,0xe000000e,0x02002ffd,0.125,1,1000000,100000,16,aggregate,101,73316,480,1
2,0xe000000e,0x0a00a339,0.125,1,1000000,100000,16,aggregate,101,73316,480,1
2,0xe000000e,0x0a00a77d,0.125,1,1000000,100000,16,aggregate,101,73316,480,1
2,0xe000000e,0x0a00abb1,-0.125,1,1000000,100000,16,aggregate,101,73316,480,1
2,0xe000000e,0x0a00aff5,0.125,1,1000000,100000,16,aggregate,101,73316,480,1
2,0xe000000e,0x02007334,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,480,1
2,0xe000000e,0x02007770,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,480,1
2,0xe000000e,0x02007bbc,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,480,1
2,0xe000000e,0x02007ff8,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,480,1
2,0xe000000e,0x03003330,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,480,1
2,0xe000000e,0x03003774,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,480,1
2,0xe000000e,0x03003bb8,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,480,1
2,0xe000000e,0x03003ffc,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,480,1
2,0xe000000e,0x0300b338,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,480,1
2,0xe000000e,0x0300b77c,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,480,1
2,0xe000000e,0x0300bbb0,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,101,73316,480,1
