r,u,v,VE,proxy_score,beam,trans,branch,mode,expanded_states,generated_transitions,final_beam_size,certified_no_truncation
2,0x23000030,0x00000b8b,0.1875,1.58496250072115618147406,1000000,100000,16,aggregate,401,2674640,2399,1
2,0x23000030,0x00000c8c,-0.1875,1.58496250072115618147406,1000000,100000,16,aggregate,401,2674640,2399,1
2,0x23000030,0x00000d8d,-0.1875,1.58496250072115618147406,1000000,100000,16,aggregate,401,2674640,2399,1
2,0x23000030,0x00000484,0.125,1,1000000,100000,16,aggregate,401,2674640,2399,1
2,0x23000030,0x00000f8f,-0.125,1,1000000,100000,16,aggregate,401,2674640,2399,1
2,0x23000030,0x2aa80e8e,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2674640,2399,1
2,0x23000030,0xa2280e8e,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2674640,2399,1
2,0x23000050,0x2aa80e8e,0.1171875,0.906890595608518529282399,1000000,100000,16,aggregate,401,2720240,2559,1
2,0x23000050,0xa2280e8e,0.1171875,0.906890595608518529282399,1000000,100000,16,aggregate,401,2720240,2559,1
2,0x23000050,0x00000787,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,2720240,2559,1
2,0x23000050,0x00000989,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,2720240,2559,1
2,0x23000050,0xfff00e8e,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,401,2720240,2559,1
2,0x23000050,0x3bb80e8e,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2720240,2559,1
2,0x23000050,0xb3380e8e,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2720240,2559,1
2,0x23000060,0x00000181,0.15625,1.32192809488736234780834,1000000,100000,16,aggregate,161,1098080,2567,1
2,0x23000060,0x00000b8b,0.15625,1.32192809488736234780834,1000000,100000,16,aggregate,161,1098080,2567,1
2,0x23000060,0x00000484,0.125,1,1000000,100000,16,aggregate,161,1098080,2567,1
2,0x23000060,0x00000989,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,161,1098080,2567,1
2,0x23000060,0xbbb00e8e,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,161,1098080,2567,1
2,0x23000060,0x2aa80e8e,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,161,1098080,2567,1
2,0x23000060,0xa2280e8e,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,161,1098080,2567,1
2,0x23000090,0x00000e8e,0.1875,1.58496250072115618147406,1000000,100000,16,aggregate,401,2698640,2124,1
2,0x23000090,0x00000383,0.125,1,1000000,100000,16,aggregate,401,2698640,2124,1
2,0x23000090,0x00000989,0.125,1,1000000,100000,16,aggregate,401,2698640,2124,1
2,0x23000090,0x22200c8c,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,2698640,2124,1
2,0x23000090,0xaaa00c8c,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,2698640,2124,1
2,0x23000090,0x11100e8e,-0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,401,2698640,2124,1
2,0x23000090,0x55500e8e,-0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,401,2698640,2124,1
