r,u,v,VE,proxy_score,beam,trans,branch,mode,expanded_states,generated_transitions,final_beam_size,certified_no_truncation
2,0x0080200a,0x02880222,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,2629040,2677,1
2,0x0080200a,0x07880777,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,2629040,2677,1
2,0x0080200a,0x0a880aaa,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,2629040,2677,1
2,0x0080200a,0x0f880fff,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,2629040,2677,1
2,0x0080200c,0x02880fff,0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,401,2435600,2446,1
2,0x0080200c,0x07880aaa,0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,401,2435600,2446,1
2,0x0080200c,0x0a880777,-0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,401,2435600,2446,1
2,0x0080200c,0x0a88d77a,0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,401,2435600,2446,1
2,0x0080200c,0x0f880222,-0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,401,2435600,2446,1
2,0x0080200c,0x02880777,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2435600,2446,1
2,0x0080200c,0x02885772,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2435600,2446,1
2,0x0080200c,0x02889ff6,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2435600,2446,1
2,0x0080200c,0x0288aff5,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2435600,2446,1
2,0x0080200c,0x0288dff2,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2435600,2446,1
2,0x0080200c,0x07880222,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2435600,2446,1
2,0x0080200c,0x0a880fff,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2435600,2446,1
2,0x0080200c,0x0a885772,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2435600,2446,1
2,0x0080200c,0x0a88877f,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2435600,2446,1
2,0x0080200c,0x0b88922b,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2435600,2446,1
2,0x0080200c,0x0f880aaa,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2435600,2446,1
2,0x00802300,0x0484ccc0,0.125,1,1000000,100000,16,aggregate,401,2684720,2496,1
2,0x00802300,0x0b8b0000,-0.125,1,1000000,100000,16,aggregate,401,2684720,2496,1
2,0x00802300,0x0e8e4eea,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,401,2684720,2496,1
2,0x00802300,0x0e8ee44a,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,401,2684720,2496,1
2,0x00802500,0x07870000,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,2684720,2392,1
2,0x00802500,0x0b8b0000,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,2684720,2392,1
2,0x00802500,0x0d8d0000,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,2684720,2392,1
2,0x00802500,0x06862331,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,401,2684720,2392,1
2,0x00802500,0x06863221,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,401,2684720,2392,1
2,0x00802500,0x0d8d6660,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2684720,2392,1
2,0x00802500,0x0d8d9990,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2684720,2392,1
2,0x00802500,0x0d8dddd0,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2684720,2392,1
2,0x00802600,0x01810000,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,161,1032320,2353,1
2,0x00802600,0x05850000,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,161,1032320,2353,1
2,0x00802600,0x05858880,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,161,1032320,2353,1
2,0x00802600,0x01812220,0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,161,1032320,2353,1
2,0x00802600,0x01813330,0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,161,1032320,2353,1
2,0x00802600,0x0181aaa0,0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,161,1032320,2353,1
2,0x00802600,0x01811110,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,161,1032320,2353,1
2,0x00802600,0x01815550,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,161,1032320,2353,1
2,0x00802600,0x0181bbb0,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,161,1032320,2353,1
2,0x00802600,0x0181fff0,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,161,1032320,2353,1
2,0x00802600,0x06862775,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,161,1032320,2353,1
2,0x00802600,0x06867225,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,161,1032320,2353,1
2,0x00802600,0x0686fff0,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,161,1032320,2353,1
2,0x00802600,0x0b8b6660,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,161,1032320,2353,1
2,0x00802900,0x0c8c8880,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,2791520,2201,1
2,0x00802900,0x0686bbb0,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2791520,2201,1
2,0x00802a00,0x02820000,0.1875,1.58496250072115618147406,1000000,100000,16,aggregate,401,2581760,2521,1
2,0x00802a00,0x07870000,-0.1875,1.58496250072115618147406,1000000,100000,16,aggregate,401,2581760,2521,1
2,0x00802a00,0x09890000,0.125,1,1000000,100000,16,aggregate,401,2581760,2521,1
2,0x00802a00,0x0a8a0000,-0.125,1,1000000,100000,16,aggregate,401,2581760,2521,1
2,0x00802a00,0x0c8c0000,-0.125,1,1000000,100000,16,aggregate,401,2581760,2521,1
2,0x00802a00,0x0e8e0000,-0.125,1,1000000,100000,16,aggregate,401,2581760,2521,1
2,0x00802a00,0x0a8afff0,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2581760,2521,1
2,0x00802c00,0x0f8f0000,-0.21875,1.80735492205760410748712,1000000,100000,16,aggregate,401,2367920,1913,1
2,0x00802c00,0x0a8a0000,-0.125,1,1000000,100000,16,aggregate,401,2367920,1913,1
2,0x00802c00,0x02824eea,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,2367920,1913,1
2,0x00802c00,0x0282e44a,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,2367920,1913,1
2,0x00802c00,0x07870000,-0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,2367920,1913,1
2,0x00802c00,0x0a8a1554,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,2367920,1913,1
2,0x00802c00,0x0a8a5114,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,401,2367920,1913,1
2,0x00802c00,0x0b8b1110,0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,401,2367920,1913,1
2,0x00802c00,0x0b8b5550,0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,401,2367920,1913,1
2,0x00802c00,0x0b8b9990,0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,401,2367920,1913,1
2,0x00802c00,0x0b8bddd0,0.0859375,0.459431618637297256146218,1000000,100000,16,aggregate,401,2367920,1913,1
2,0x00802c00,0x0383bbb0,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2367920,1913,1
2,0x00802c00,0x0787fff0,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,401,2367920,1913,1
