r,u,v,VE,proxy_score,beam,trans,branch,mode,expanded_states,generated_transitions,final_beam_size,certified_no_truncation
2,0x03006000,0x855d0808,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,41,27680,2435,1
2,0x03006000,0xc5590c0c,0.09375,0.584962500721156181474059,1000000,100000,16,aggregate,41,27680,2435,1
2,0x03006000,0x37740c0c,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,41,27680,2435,1
2,0x03006000,0x4ffb0606,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,41,27680,2435,1
2,0x03006000,0x65530606,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,41,27680,2435,1
2,0x03006000,0x6ff90404,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,41,27680,2435,1
2,0x03006000,0xc77b0303,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,41,27680,2435,1
2,0x03006000,0x6aac0606,0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,41,27680,2435,1
2,0x03009000,0x40040606,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,68420,2530,1
2,0x03009000,0x60060404,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,68420,2530,1
2,0x03009000,0x63350606,-0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,68420,2530,1
2,0x03009000,0x6aac0606,0.078125,0.321928094887362347808341,1000000,100000,16,aggregate,101,68420,2530,1
2,0x03009000,0x36650303,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,68420,2530,1
2,0x03009000,0x3eed0303,-0.0703125,0.169925001442312362948117,1000000,100000,16,aggregate,101,68420,2530,1
2,0x0300a000,0x4dd90606,0.109375,0.807354922057604107487119,1000000,100000,16,aggregate,101,67508,2444,1
2,0x0300a000,0x6ddb0404,0.109375,0.807354922057604107487119,1000000,100000,16,aggregate,101,67508,2444,1
