row_id,r,u,v
1,2,0x05359514,0xe8096f35
2,2,0xe5a025ee,0x7ab4971e
3,2,0xf00dd196,0xd8affb62
4,2,0xe73b3084,0xccdf1607
5,2,0x3864700b,0x1c93fb61
6,2,0x9f5783b9,0xb445fd0b
7,2,0xbcad9e11,0xf75f0430
8,2,0x94f08b59,0x397f887c
9,2,0x2b50d5f0,0xd5e0baef
10,2,0x7c363efc,0x65066bc3
11,2,0x83e852d5,0x337d871f
12,2,0x9123685d,0x31646fae
13,2,0x910e040d,0xe2765e71
14,2,0x3fef8874,0xbd398dd4
15,2,0x589f0a5d,0xab2e9849
16,2,0xddfd85e4,0x98ef903d
17,2,0x29d99952,0xbeb509b6
18,2,0x0a453b40,0xfed6c870
19,2,0xed882770,0x29234dad
20,2,0x6eda6f68,0x5ab974ac
21,2,0x168fdd9e,0xb2951a5c
22,2,0xf7abd078,0xd8ff20d8
23,2,0x6d91f7a9,0x4fed7da6
24,2,0x37bcd382,0xf3c2a85b
25,2,0x75df7394,0x8ffe997d
26,2,0xbc01429d,0x59c6dcd2
27,2,0xcb976cd0,0x889a6900
28,2,0x343e581d,0x8a6f21a8
29,2,0x086426c5,0xbf12cc37
30,2,0xd954bbe1,0xb8730785
31,2,0xeb752c2a,0x60f72bb4
32,2,0xce62b864,0xdec86192
33,2,0x36ec69ea,0xf5870941
34,2,0x1a941fee,0xaa833019
35,2,0x302c5fda,0xffbbf191
36,2,0x766a7c28,0xedbcc1d0
37,2,0x51a1567f,0x0f43e9e4
38,2,0xd0dd4911,0xa24052fd
39,2,0xa5944610,0xfc090903
40,2,0x82d12005,0xa097a2f8
41,2,0x7b5143ee,0xfbca00da
42,2,0xee7d2b25,0xc17cd6dd
43,2,0x42f882c2,0xfc5bfae5
44,2,0x7a3a472a,0xcca35822
45,2,0x28a717a3,0x54a48a6f
46,2,0xc5d0ab3b,0xef5f21ca
47,2,0x88d74368,0x27ff6032
48,2,0x08b2aae1,0x73c372f1
49,2,0xf8d8967b,0x8efef0a5
50,2,0xe606d255,0x522e8335
51,2,0xbab8cc4f,0xe9475ede
52,2,0x0b157f64,0xad58278a
53,2,0x455f3458,0x2558780e
54,2,0xa343df51,0x6028bb13
55,2,0x29cc1ea2,0x5b2d2995
56,2,0xd3b1e496,0xf0ef3b4b
57,2,0xb16e8779,0xad31af5c
58,2,0xea50ebe3,0x6a5d1456
59,2,0x61c1ccfd,0x9e7bda6b
60,2,0x4da4d9d7,0x067d725f
61,2,0x25000acb,0xb77e53eb
62,2,0xadb4f510,0x0638d5ae
63,2,0xa6b59fbd,0xa578d920
64,2,0xb0e172c3,0xaff8b4ff
