row_id,r,u,v,numerator,denominator_exp2,exact_fraction,way1_normalized_numerator
FQ076691,2,0xa0000001,0x0400e22c,-402653184,32,"-402653184/2^32","-402653184"
FQ076692,2,0xa0000001,0x0400eaa4,402653184,32,"402653184/2^32","402653184"
FQ076693,2,0xa0000001,0x0500e22c,335544320,32,"335544320/2^32","335544320"
FQ076694,2,0xa0000001,0x0500eaa4,-335544320,32,"-335544320/2^32","-335544320"
FQ076695,2,0xa0000001,0x0b00b229,402653184,32,"402653184/2^32","402653184"
FQ076696,2,0xa0000001,0x0b00baa1,-402653184,32,"-402653184/2^32","-402653184"
FQ076697,2,0xa0000001,0x0e004226,-402653184,32,"-402653184/2^32","-402653184"
FQ076698,2,0xa0000001,0x0e004aae,402653184,32,"402653184/2^32","402653184"
FQ076699,2,0xa0000001,0x0e005227,335544320,32,"335544320/2^32","335544320"
FQ076700,2,0xa0000001,0x0e005aaf,-335544320,32,"-335544320/2^32","-335544320"
