row_id,r,u,v,numerator,denominator_exp2,exact_fraction,way1_normalized_numerator
FQ106503,3,0x00002020,0x01009009,-17592186044416,48,"-17592186044416/2^48","-268435456"
FQ106504,3,0x00002020,0x0100d00d,-17592186044416,48,"-17592186044416/2^48","-268435456"
FQ106505,3,0x00002020,0x0100e00e,-13194139533312,48,"-13194139533312/2^48","-201326592"
FQ106506,3,0x00002020,0x02002002,-17592186044416,48,"-17592186044416/2^48","-268435456"
FQ106507,3,0x00002020,0x02003003,13194139533312,48,"13194139533312/2^48","201326592"
FQ106508,3,0x00002020,0x03002002,13194139533312,48,"13194139533312/2^48","201326592"
FQ106509,3,0x00002020,0x03003003,-17592186044416,48,"-17592186044416/2^48","-268435456"
FQ106510,3,0x00002020,0x0300e00e,13194139533312,48,"13194139533312/2^48","201326592"
FQ106511,3,0x00002020,0x04004004,-35184372088832,48,"-35184372088832/2^48","-536870912"
FQ106512,3,0x00002020,0x0402eaa4,11544872091648,48,"11544872091648/2^48","176160768"
FQ106513,3,0x00002020,0x05009009,17592186044416,48,"17592186044416/2^48","268435456"
FQ106514,3,0x00002020,0x0500b00b,-13194139533312,48,"-13194139533312/2^48","-201326592"
FQ106515,3,0x00002020,0x0500d00d,17592186044416,48,"17592186044416/2^48","268435456"
FQ106516,3,0x00002020,0x06006006,-17592186044416,48,"-17592186044416/2^48","-268435456"
FQ106517,3,0x00002020,0x0600d00d,13194139533312,48,"13194139533312/2^48","201326592"
FQ106518,3,0x00002020,0x06024226,13194139533312,48,"13194139533312/2^48","201326592"
FQ106519,3,0x00002020,0x07007007,-17592186044416,48,"-17592186044416/2^48","-268435456"
FQ106520,3,0x00002020,0x08007007,8796093022208,48,"8796093022208/2^48","134217728"
FQ106521,3,0x00002020,0x08008008,-17592186044416,48,"-17592186044416/2^48","-268435456"
FQ106522,3,0x00002020,0x0800a00a,8796093022208,48,"8796093022208/2^48","134217728"
FQ106523,3,0x00002020,0x0800b00b,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ106524,3,0x00002020,0x0800c00c,17592186044416,48,"17592186044416/2^48","268435456"
FQ106525,3,0x00002020,0x0800e00e,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ106526,3,0x00002020,0x0800f00f,8796093022208,48,"8796093022208/2^48","134217728"
FQ106527,3,0x00002020,0x09001001,-17592186044416,48,"-17592186044416/2^48","-268435456"
FQ106528,3,0x00002020,0x09004004,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ106529,3,0x00002020,0x09005005,17592186044416,48,"17592186044416/2^48","268435456"
FQ106530,3,0x00002020,0x09009009,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ106531,3,0x00002020,0x0900b00b,13194139533312,48,"13194139533312/2^48","201326592"
FQ106532,3,0x00002020,0x0900c00c,8796093022208,48,"8796093022208/2^48","134217728"
FQ106533,3,0x00002020,0x0900d00d,8796093022208,48,"8796093022208/2^48","134217728"
FQ106534,3,0x00002020,0x0a002002,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ106535,3,0x00002020,0x0a008008,8796093022208,48,"8796093022208/2^48","134217728"
FQ106536,3,0x00002020,0x0a00a00a,-17592186044416,48,"-17592186044416/2^48","-268435456"
FQ106537,3,0x00002020,0x0a00c00c,17592186044416,48,"17592186044416/2^48","268435456"
FQ106538,3,0x00002020,0x0b005005,-13194139533312,48,"-13194139533312/2^48","-201326592"
FQ106539,3,0x00002020,0x0b007007,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ106540,3,0x00002020,0x0b008008,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ106541,3,0x00002020,0x0b009009,13194139533312,48,"13194139533312/2^48","201326592"
FQ106542,3,0x00002020,0x0b00b00b,-35184372088832,48,"-35184372088832/2^48","-536870912"
FQ106543,3,0x00002020,0x0b00c00c,-17592186044416,48,"-17592186044416/2^48","-268435456"
FQ106544,3,0x00002020,0x0c001001,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ106545,3,0x00002020,0x0c005005,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ106546,3,0x00002020,0x0c006006,8796093022208,48,"8796093022208/2^48","134217728"
FQ106547,3,0x00002020,0x0c007007,8796093022208,48,"8796093022208/2^48","134217728"
FQ106548,3,0x00002020,0x0c008008,17592186044416,48,"17592186044416/2^48","268435456"
FQ106549,3,0x00002020,0x0c00a00a,17592186044416,48,"17592186044416/2^48","268435456"
FQ106550,3,0x00002020,0x0c00b00b,-17592186044416,48,"-17592186044416/2^48","-268435456"
FQ106551,3,0x00002020,0x0c00c00c,-17592186044416,48,"-17592186044416/2^48","-268435456"
FQ106552,3,0x00002020,0x0c0ae22c,11544872091648,48,"11544872091648/2^48","176160768"
FQ106553,3,0x00002020,0x0d001001,-17592186044416,48,"-17592186044416/2^48","-268435456"
FQ106554,3,0x00002020,0x0d005005,17592186044416,48,"17592186044416/2^48","268435456"
FQ106555,3,0x00002020,0x0d006006,13194139533312,48,"13194139533312/2^48","201326592"
FQ106556,3,0x00002020,0x0e001001,-13194139533312,48,"-13194139533312/2^48","-201326592"
FQ106557,3,0x00002020,0x0e003003,13194139533312,48,"13194139533312/2^48","201326592"
FQ106558,3,0x00002020,0x0e008008,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ106559,3,0x00002020,0x0e00c00c,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ106560,3,0x00002020,0x0e00e00e,-35184372088832,48,"-35184372088832/2^48","-536870912"
FQ106561,3,0x00002020,0x0e00f00f,-13194139533312,48,"-13194139533312/2^48","-201326592"
FQ106562,3,0x00002020,0x0e0a4aae,13194139533312,48,"13194139533312/2^48","201326592"
FQ106563,3,0x00002020,0x0f004004,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ106564,3,0x00002020,0x0f007007,8796093022208,48,"8796093022208/2^48","134217728"
FQ106565,3,0x00002020,0x0f00e00e,-13194139533312,48,"-13194139533312/2^48","-201326592"
FQ106566,3,0x00002020,0x0f00f00f,-17592186044416,48,"-17592186044416/2^48","-268435456"
