row_id,r,u,v,numerator,denominator_exp2,exact_fraction,way1_normalized_numerator
FQ129922,3,0x20000000,0x11100404,8796093022208,48,"8796093022208/2^48","134217728"
FQ129923,3,0x20000000,0x11100e0e,8796093022208,48,"8796093022208/2^48","134217728"
FQ129924,3,0x20000000,0x13320404,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ129925,3,0x20000000,0x13320e0e,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ129926,3,0x20000000,0x14450101,8796093022208,48,"8796093022208/2^48","134217728"
FQ129927,3,0x20000000,0x14450303,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ129928,3,0x20000000,0x14450404,17592186044416,48,"17592186044416/2^48","268435456"
FQ129929,3,0x20000000,0x14450505,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ129930,3,0x20000000,0x14450707,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ129931,3,0x20000000,0x14450909,8796093022208,48,"8796093022208/2^48","134217728"
FQ129932,3,0x20000000,0x14450b0b,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ129933,3,0x20000000,0x14450d0d,8796093022208,48,"8796093022208/2^48","134217728"
FQ129934,3,0x20000000,0x14450e0e,17592186044416,48,"17592186044416/2^48","268435456"
FQ129935,3,0x20000000,0x14450f0f,8796093022208,48,"8796093022208/2^48","134217728"
FQ129936,3,0x20000000,0x15540404,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ129937,3,0x20000000,0x15540e0e,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ129938,3,0x20000000,0x17760404,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ129939,3,0x20000000,0x17760e0e,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ129940,3,0x20000000,0x19980404,8796093022208,48,"8796093022208/2^48","134217728"
FQ129941,3,0x20000000,0x19980e0e,8796093022208,48,"8796093022208/2^48","134217728"
FQ129942,3,0x20000000,0x1bba0404,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ129943,3,0x20000000,0x1bba0e0e,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ129944,3,0x20000000,0x1ddc0404,8796093022208,48,"8796093022208/2^48","134217728"
FQ129945,3,0x20000000,0x1ddc0e0e,8796093022208,48,"8796093022208/2^48","134217728"
FQ129946,3,0x20000000,0x1eef0101,8796093022208,48,"8796093022208/2^48","134217728"
FQ129947,3,0x20000000,0x1eef0303,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ129948,3,0x20000000,0x1eef0404,17592186044416,48,"17592186044416/2^48","268435456"
FQ129949,3,0x20000000,0x1eef0505,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ129950,3,0x20000000,0x1eef0707,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ129951,3,0x20000000,0x1eef0909,8796093022208,48,"8796093022208/2^48","134217728"
FQ129952,3,0x20000000,0x1eef0b0b,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ129953,3,0x20000000,0x1eef0d0d,8796093022208,48,"8796093022208/2^48","134217728"
FQ129954,3,0x20000000,0x1eef0e0e,17592186044416,48,"17592186044416/2^48","268435456"
FQ129955,3,0x20000000,0x1eef0f0f,8796093022208,48,"8796093022208/2^48","134217728"
FQ129956,3,0x20000000,0x1ffe0404,8796093022208,48,"8796093022208/2^48","134217728"
FQ129957,3,0x20000000,0x1ffe0e0e,8796093022208,48,"8796093022208/2^48","134217728"
FQ129958,3,0x20000000,0x31120404,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ129959,3,0x20000000,0x31120e0e,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ129960,3,0x20000000,0x33300404,8796093022208,48,"8796093022208/2^48","134217728"
FQ129961,3,0x20000000,0x33300e0e,8796093022208,48,"8796093022208/2^48","134217728"
FQ129962,3,0x20000000,0x34470101,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ129963,3,0x20000000,0x34470303,8796093022208,48,"8796093022208/2^48","134217728"
FQ129964,3,0x20000000,0x34470404,-17592186044416,48,"-17592186044416/2^48","-268435456"
FQ129965,3,0x20000000,0x34470505,8796093022208,48,"8796093022208/2^48","134217728"
FQ129966,3,0x20000000,0x34470707,8796093022208,48,"8796093022208/2^48","134217728"
FQ129967,3,0x20000000,0x34470909,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ129968,3,0x20000000,0x34470b0b,8796093022208,48,"8796093022208/2^48","134217728"
