# schema=way1-exact-shard-v2
# implementation=grouped_u
# query_sha256=5b19da744dc79bde4b3c93806d1ef0e686f6fa1dfe07340454965de4c8bece00
# program_sha256=a9994bf381cd700ff9f4491bc1d548e29b7801930573f7a7f2b9cff524c96943
# range_start=16802
# range_end=17349
# plaintext_count=547
# permutation_evaluations=547
# u_parity_evaluations=4376
# v_parity_evaluations=280064
# logical_query_updates=280064
# unique_u=8
# unique_v=167
# threads=8
r,u,v,numerator,denominator
3,0x25f0c584,0xb2a32963,27,547
3,0x32c0641d,0x51ceacf3,3,547
3,0x8f2ecae1,0xfcc6daf5,1,547
3,0xade9b4e0,0x01722e1e,13,547
3,0xbabb33e3,0x679bec19,25,547
3,0xbabb33e3,0x5bb0b2ff,19,547
3,0xbabb33e3,0x6ac1fd5d,35,547
3,0x32c0641d,0xb2a32963,21,547
3,0x32c0641d,0x795341a2,-3,547
3,0xade9b4e0,0xb45e8ded,39,547
3,0x25f0c584,0x6fccbf88,-11,547
3,0x8f2ecae1,0x6bea2b3a,-13,547
3,0xade9b4e0,0x80c61e87,-15,547
3,0xbabb33e3,0x2ea3674e,17,547
3,0x25f0c584,0x8aaf26d1,5,547
3,0x25f0c584,0xfcc6daf5,39,547
3,0xade9b4e0,0xfc6b87f0,-1,547
3,0x01db7a2b,0x8267f7e1,-3,547
3,0x32c0641d,0x92088483,31,547
3,0x669e4dbf,0xf414309d,13,547
3,0xbabb33e3,0xa0a3a7a0,-1,547
3,0x8f2ecae1,0x682182b3,17,547
3,0x669e4dbf,0xad76b9cc,-3,547
3,0x32c0641d,0xf414309d,-47,547
3,0xade9b4e0,0x46cb3586,-9,547
3,0x669e4dbf,0xb45e8ded,5,547
3,0xade9b4e0,0xa36fc5ac,23,547
3,0x32c0641d,0xd0542d4f,7,547
3,0x25f0c584,0x8fa0d7a7,-5,547
3,0x01db7a2b,0x85e1172d,5,547
3,0x8f2ecae1,0xfc2a458f,11,547
3,0x32c0641d,0x6d957c23,-21,547
3,0xade9b4e0,0x98d4182f,15,547
3,0x25f0c584,0x7da36075,-29,547
3,0x32c0641d,0xdad2ac29,23,547
3,0xade9b4e0,0x38ca6118,5,547
3,0xade9b4e0,0x3581df33,-25,547
3,0x8f2ecae1,0x29b1b908,-15,547
3,0xade9b4e0,0xfc2a458f,-11,547
3,0xbabb33e3,0x0e95a270,-23,547
3,0x8f2ecae1,0x3581df33,-15,547
3,0x8f2ecae1,0x6b556f1d,-19,547
3,0xbabb33e3,0x2fb2100e,21,547
3,0xbabb33e3,0x1eb10f06,-3,547
3,0x32c0641d,0x464c484f,15,547
3,0x8f2ecae1,0xe4b60034,15,547
3,0xade9b4e0,0xddab1bbb,37,547
3,0x25f0c584,0x1ceb5c0f,21,547
3,0x8f2ecae1,0xe564b06c,39,547
3,0x32c0641d,0xbc909452,-21,547
3,0xbabb33e3,0x98d4182f,-27,547
3,0xade9b4e0,0x8998f3be,-17,547
3,0x669e4dbf,0x1eb10f06,17,547
3,0x669e4dbf,0x20049c16,15,547
3,0x8f2ecae1,0x46347e29,3,547
3,0xbabb33e3,0x2b736b89,5,547
3,0xbabb33e3,0x4d5cf120,-1,547
3,0xade9b4e0,0x1eb10f06,-5,547
3,0x32c0641d,0xd5ba5d17,27,547
3,0x8f2ecae1,0xf414309d,-7,547
3,0x8f2ecae1,0xbf040c64,-25,547
3,0x8f2ecae1,0x2ea3674e,-15,547
3,0x01db7a2b,0xb21532b2,-11,547
3,0x32c0641d,0x59a7785c,33,547
3,0x669e4dbf,0x6d957c23,-17,547
3,0x669e4dbf,0x4cb175a2,-11,547
3,0xade9b4e0,0x1a5ae8a3,41,547
3,0xade9b4e0,0xdad2ac29,-23,547
3,0x32c0641d,0x04aab030,25,547
3,0xade9b4e0,0xf5ae665d,7,547
3,0xade9b4e0,0xfcc6daf5,7,547
3,0xbabb33e3,0x9781fb46,-19,547
3,0xbabb33e3,0xed0b3305,-35,547
3,0xbabb33e3,0x67aba996,45,547
3,0x8f2ecae1,0xd0542d4f,-5,547
3,0x8f2ecae1,0x3f6731af,-35,547
3,0x01db7a2b,0x93dbda7b,27,547
3,0x8f2ecae1,0xcc4dbd59,-19,547
3,0x669e4dbf,0x8edf2451,11,547
3,0x01db7a2b,0xed0b3305,5,547
3,0xade9b4e0,0x92088483,21,547
3,0xbabb33e3,0xddab1bbb,-49,547
3,0xade9b4e0,0x9487dd7f,-17,547
3,0x669e4dbf,0x2b736b89,-7,547
3,0xbabb33e3,0xa06025fe,33,547
3,0xade9b4e0,0x0e95a270,3,547
3,0x25f0c584,0x8998f3be,-9,547
3,0x32c0641d,0x20049c16,3,547
3,0xade9b4e0,0xdf4e5f18,-13,547
3,0x32c0641d,0x049c2005,29,547
3,0x8f2ecae1,0x1ceb5c0f,-5,547
3,0x669e4dbf,0x0a353f46,-3,547
3,0x01db7a2b,0x1e5deeab,-9,547
3,0x01db7a2b,0xe76b795a,9,547
3,0x8f2ecae1,0x93dbda7b,-13,547
3,0xade9b4e0,0xad76b9cc,-9,547
3,0x01db7a2b,0xc37dab8d,-7,547
3,0xbabb33e3,0x3c0be849,-21,547
3,0x25f0c584,0xed6a6400,1,547
3,0xade9b4e0,0xd6d37b5a,29,547
3,0x8f2ecae1,0x20049c16,-5,547
3,0x8f2ecae1,0x8c1518d6,-19,547
3,0xade9b4e0,0x8aaf26d1,-3,547
3,0xbabb33e3,0x55cd727f,-5,547
3,0x32c0641d,0x1eb10f06,5,547
3,0x669e4dbf,0x4003faa9,9,547
3,0x32c0641d,0x49b038e5,-35,547
3,0x32c0641d,0x315f89f9,5,547
3,0x01db7a2b,0xa460ccff,19,547
3,0xade9b4e0,0xcf9266d1,41,547
3,0xbabb33e3,0xf414309d,17,547
3,0x32c0641d,0x287d163c,-13,547
3,0x01db7a2b,0x4eb9cd9e,1,547
3,0xade9b4e0,0xe27649c2,3,547
3,0xbabb33e3,0xcf26790a,1,547
3,0xade9b4e0,0xb321ce80,7,547
3,0x32c0641d,0xf82294b0,-27,547
3,0xbabb33e3,0xdad2ac29,-25,547
3,0x8f2ecae1,0xce3502ee,21,547
3,0x32c0641d,0x1b618581,-21,547
3,0xbabb33e3,0xa460ccff,11,547
3,0xade9b4e0,0x2fd4d3c4,17,547
3,0x32c0641d,0xc37dab8d,-23,547
3,0x32c0641d,0xa460ccff,-17,547
3,0x669e4dbf,0x08f0cf5b,-7,547
3,0x8f2ecae1,0x59a7785c,1,547
3,0xade9b4e0,0x7b8c2a7e,-7,547
3,0xbabb33e3,0x9abb6012,11,547
3,0x669e4dbf,0x4f9f3d03,5,547
3,0x8f2ecae1,0x9487dd7f,17,547
3,0x8f2ecae1,0x96d9aac1,13,547
3,0x25f0c584,0x59a7785c,-21,547
3,0xade9b4e0,0x1f6b1f81,-1,547
3,0x8f2ecae1,0xb00e3961,1,547
3,0xbabb33e3,0x40800db7,-101,547
3,0xade9b4e0,0x94a1c3d7,3,547
3,0x8f2ecae1,0x7b8c2a7e,-13,547
3,0xbabb33e3,0xd70185d0,29,547
3,0xade9b4e0,0x2067b44f,17,547
3,0xbabb33e3,0x94a1c3d7,1,547
3,0x32c0641d,0x54682d4b,15,547
3,0xbabb33e3,0x0ae31663,17,547
3,0x8f2ecae1,0x968436db,-5,547
3,0x8f2ecae1,0x94a1c3d7,33,547
3,0x669e4dbf,0xf82294b0,-11,547
3,0x8f2ecae1,0x6d9006b9,7,547
3,0x25f0c584,0x4f9f3d03,-5,547
3,0x8f2ecae1,0xdf4e5f18,9,547
3,0x32c0641d,0xe27649c2,17,547
3,0x669e4dbf,0x93dbda7b,15,547
3,0x8f2ecae1,0x2953032e,9,547
3,0x669e4dbf,0x2fb2100e,61,547
3,0xade9b4e0,0x9fbebafe,-1,547
3,0x669e4dbf,0x2067b44f,23,547
3,0x8f2ecae1,0x470e923f,-7,547
3,0x32c0641d,0x2fb2100e,29,547
3,0xbabb33e3,0xcc4dbd59,-19,547
3,0xbabb33e3,0x46347e29,-1,547
