row_id,r,u,v,numerator,denominator_exp2,exact_fraction,way1_normalized_numerator
FQ059957,2,0x40009000,0x02220111,-805306368,32,"-805306368/2^32","-805306368"
FQ059958,2,0x40009000,0x03330111,805306368,32,"805306368/2^32","805306368"
FQ059959,2,0x40009000,0x04440111,-805306368,32,"-805306368/2^32","-805306368"
FQ059960,2,0x40009000,0x05550111,-805306368,32,"-805306368/2^32","-805306368"
FQ059961,2,0x40009000,0x06660111,1610612736,32,"1610612736/2^32","1610612736"
FQ059962,2,0x40009000,0x06660333,536870912,32,"536870912/2^32","536870912"
FQ059963,2,0x40009000,0x06660444,536870912,32,"536870912/2^32","536870912"
FQ059964,2,0x40009000,0x06660666,-536870912,32,"-536870912/2^32","-536870912"
FQ059965,2,0x40009000,0x06660999,-536870912,32,"-536870912/2^32","-536870912"
FQ059966,2,0x40009000,0x06660bbb,536870912,32,"536870912/2^32","536870912"
FQ059967,2,0x40009000,0x06660ccc,536870912,32,"536870912/2^32","536870912"
FQ059968,2,0x40009000,0x06660eee,-536870912,32,"-536870912/2^32","-536870912"
FQ059969,2,0x40009000,0x0aaa0111,-805306368,32,"-805306368/2^32","-805306368"
FQ059970,2,0x40009000,0x0bbb0111,805306368,32,"805306368/2^32","805306368"
FQ059971,2,0x40009000,0x0ccc0111,-805306368,32,"-805306368/2^32","-805306368"
FQ059972,2,0x40009000,0x0ddd0111,-805306368,32,"-805306368/2^32","-805306368"
FQ059973,2,0x40009000,0x0eee0111,-1610612736,32,"-1610612736/2^32","-1610612736"
FQ059974,2,0x40009000,0x0eee0333,-536870912,32,"-536870912/2^32","-536870912"
FQ059975,2,0x40009000,0x0eee0444,-536870912,32,"-536870912/2^32","-536870912"
FQ059976,2,0x40009000,0x0eee0666,536870912,32,"536870912/2^32","536870912"
FQ059977,2,0x40009000,0x0eee0999,536870912,32,"536870912/2^32","536870912"
FQ059978,2,0x40009000,0x0eee0bbb,-536870912,32,"-536870912/2^32","-536870912"
FQ059979,2,0x40009000,0x0eee0ccc,-536870912,32,"-536870912/2^32","-536870912"
FQ059980,2,0x40009000,0x0eee0eee,536870912,32,"536870912/2^32","536870912"
