row_id,r,u,v
1,3,0xade9b4e0,0x287d163c
2,3,0xade9b4e0,0x5bb0b2ff
3,3,0xade9b4e0,0x4f9f3d03
4,3,0xade9b4e0,0xed0b3305
5,3,0xade9b4e0,0x1eb10f06
6,3,0xade9b4e0,0x80c61e87
7,3,0xade9b4e0,0x93dbda7b
8,3,0xade9b4e0,0xdf4e5f18
9,3,0xade9b4e0,0xfc2a458f
10,3,0xade9b4e0,0x59a7785c
11,3,0xade9b4e0,0xa460ccff
12,3,0xade9b4e0,0x470e923f
13,3,0xade9b4e0,0x8aaf26d1
14,3,0xade9b4e0,0x6d957c23
15,3,0xade9b4e0,0x0ae31663
16,3,0xade9b4e0,0x8998f3be
17,3,0xade9b4e0,0x2fb2100e
18,3,0xade9b4e0,0x2067b44f
19,3,0xade9b4e0,0x20049c16
20,3,0xade9b4e0,0x2b736b89
21,3,0xade9b4e0,0xf414309d
22,3,0xade9b4e0,0x92088483
23,3,0xade9b4e0,0x9bd4067b
24,3,0xade9b4e0,0x9781fb46
25,3,0xade9b4e0,0xe4b60034
26,3,0xade9b4e0,0x1b618581
27,3,0xade9b4e0,0x0e95a270
28,3,0xade9b4e0,0xf82294b0
29,3,0xade9b4e0,0xdad2ac29
30,3,0xade9b4e0,0x1e5deeab
31,3,0xade9b4e0,0xbf040c64
32,3,0xade9b4e0,0xa30e6736
33,3,0xade9b4e0,0xb321ce80
34,3,0xade9b4e0,0x6d9006b9
35,3,0xade9b4e0,0x3f6731af
36,3,0xade9b4e0,0x315f89f9
37,3,0xade9b4e0,0x505bfda0
38,3,0xade9b4e0,0x9fbebafe
39,3,0xade9b4e0,0xf46138c2
40,3,0xade9b4e0,0x2ea3674e
41,3,0xade9b4e0,0x1a5ae8a3
42,3,0xade9b4e0,0x98d4182f
43,3,0xade9b4e0,0x46cb3586
44,3,0xade9b4e0,0x7da36075
45,3,0xade9b4e0,0x8fa0d7a7
46,3,0xade9b4e0,0x51ceacf3
47,3,0xade9b4e0,0xc37dab8d
48,3,0xade9b4e0,0x94a1c3d7
49,3,0xade9b4e0,0xd6d37b5a
50,3,0xade9b4e0,0x4003faa9
51,3,0xade9b4e0,0x7b8c2a7e
52,3,0xade9b4e0,0xb2a32963
53,3,0xade9b4e0,0x96d9aac1
54,3,0xade9b4e0,0x155f254a
55,3,0xade9b4e0,0xb00e3961
56,3,0xade9b4e0,0x94103bee
57,3,0xade9b4e0,0x7be2c71e
58,3,0xade9b4e0,0x55cd727f
59,3,0xade9b4e0,0xfcc6daf5
60,3,0xade9b4e0,0xa36fc5ac
61,3,0xade9b4e0,0xcf9266d1
62,3,0xade9b4e0,0x9487dd7f
