row_id,r,u,v,numerator,denominator_exp2,exact_fraction,way1_normalized_numerator
FQ111497,3,0x0000b000,0x01011110,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ111498,3,0x0000b000,0x01011554,6597069766656,48,"6597069766656/2^48","100663296"
FQ111499,3,0x0000b000,0x01011667,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ111500,3,0x0000b000,0x01011998,13194139533312,48,"13194139533312/2^48","201326592"
FQ111501,3,0x0000b000,0x01011ddc,8796093022208,48,"8796093022208/2^48","134217728"
FQ111502,3,0x0000b000,0x01011ffe,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ111503,3,0x0000b000,0x01013447,8796093022208,48,"8796093022208/2^48","134217728"
FQ111504,3,0x0000b000,0x01014337,8796093022208,48,"8796093022208/2^48","134217728"
FQ111505,3,0x0000b000,0x01014440,8796093022208,48,"8796093022208/2^48","134217728"
FQ111506,3,0x0000b000,0x01014662,13194139533312,48,"13194139533312/2^48","201326592"
FQ111507,3,0x0000b000,0x01014bbf,8796093022208,48,"8796093022208/2^48","134217728"
FQ111508,3,0x0000b000,0x01015114,6597069766656,48,"6597069766656/2^48","100663296"
FQ111509,3,0x0000b000,0x01015550,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ111510,3,0x0000b000,0x01015663,6597069766656,48,"6597069766656/2^48","100663296"
FQ111511,3,0x0000b000,0x0101599c,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ111512,3,0x0000b000,0x01015dd8,-13194139533312,48,"-13194139533312/2^48","-201326592"
FQ111513,3,0x0000b000,0x01016117,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ111514,3,0x0000b000,0x01016442,13194139533312,48,"13194139533312/2^48","201326592"
FQ111515,3,0x0000b000,0x01016553,6597069766656,48,"6597069766656/2^48","100663296"
FQ111516,3,0x0000b000,0x01016ddb,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ111517,3,0x0000b000,0x01019118,13194139533312,48,"13194139533312/2^48","201326592"
FQ111518,3,0x0000b000,0x0101955c,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ111519,3,0x0000b000,0x01019990,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ111520,3,0x0000b000,0x01019dd4,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ111521,3,0x0000b000,0x01019ff6,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ111522,3,0x0000b000,0x0101b44f,8796093022208,48,"8796093022208/2^48","134217728"
FQ111523,3,0x0000b000,0x0101d11c,8796093022208,48,"8796093022208/2^48","134217728"
FQ111524,3,0x0000b000,0x0101d558,-13194139533312,48,"-13194139533312/2^48","-201326592"
FQ111525,3,0x0000b000,0x0101d66b,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ111526,3,0x0000b000,0x0101d994,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ111527,3,0x0000b000,0x0101ddd0,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ111528,3,0x0000b000,0x0101f11e,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ111529,3,0x0000b000,0x0101f996,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ111530,3,0x0000b000,0x0101fff0,6597069766656,48,"6597069766656/2^48","100663296"
FQ111531,3,0x0000b000,0x02022220,10995116277760,48,"10995116277760/2^48","167772160"
FQ111532,3,0x0000b000,0x02022331,-15393162788864,48,"-15393162788864/2^48","-234881024"
FQ111533,3,0x0000b000,0x02022775,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ111534,3,0x0000b000,0x02022aa8,28587302322176,48,"28587302322176/2^48","436207616"
FQ111535,3,0x0000b000,0x02022bb9,15393162788864,48,"15393162788864/2^48","234881024"
FQ111536,3,0x0000b000,0x02022ffd,-10995116277760,48,"-10995116277760/2^48","-167772160"
FQ111537,3,0x0000b000,0x02023221,-15393162788864,48,"-15393162788864/2^48","-234881024"
FQ111538,3,0x0000b000,0x02023330,21990232555520,48,"21990232555520/2^48","335544320"
FQ111539,3,0x0000b000,0x02023aa9,-13194139533312,48,"-13194139533312/2^48","-201326592"
FQ111540,3,0x0000b000,0x02023bb8,-19791209299968,48,"-19791209299968/2^48","-301989888"
FQ111541,3,0x0000b000,0x02023ccf,6597069766656,48,"6597069766656/2^48","100663296"
FQ111542,3,0x0000b000,0x02027225,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ111543,3,0x0000b000,0x02027770,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ111544,3,0x0000b000,0x02027aad,8796093022208,48,"8796093022208/2^48","134217728"
FQ111545,3,0x0000b000,0x02027ff8,-10995116277760,48,"-10995116277760/2^48","-167772160"
FQ111546,3,0x0000b000,0x02028ff7,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ111547,3,0x0000b000,0x02029990,6597069766656,48,"6597069766656/2^48","100663296"
FQ111548,3,0x0000b000,0x02029dd4,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ111549,3,0x0000b000,0x0202a228,28587302322176,48,"28587302322176/2^48","436207616"
FQ111550,3,0x0000b000,0x0202a339,-13194139533312,48,"-13194139533312/2^48","-201326592"
FQ111551,3,0x0000b000,0x0202a77d,8796093022208,48,"8796093022208/2^48","134217728"
FQ111552,3,0x0000b000,0x0202aaa0,10995116277760,48,"10995116277760/2^48","167772160"
FQ111553,3,0x0000b000,0x0202abb1,17592186044416,48,"17592186044416/2^48","268435456"
FQ111554,3,0x0000b000,0x0202aff5,8796093022208,48,"8796093022208/2^48","134217728"
FQ111555,3,0x0000b000,0x0202b229,15393162788864,48,"15393162788864/2^48","234881024"
FQ111556,3,0x0000b000,0x0202b338,-19791209299968,48,"-19791209299968/2^48","-301989888"
FQ111557,3,0x0000b000,0x0202baa1,17592186044416,48,"17592186044416/2^48","268435456"
FQ111558,3,0x0000b000,0x0202bbb0,17592186044416,48,"17592186044416/2^48","268435456"
FQ111559,3,0x0000b000,0x0202c33f,6597069766656,48,"6597069766656/2^48","100663296"
FQ111560,3,0x0000b000,0x0202d994,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ111561,3,0x0000b000,0x0202ddd0,6597069766656,48,"6597069766656/2^48","100663296"
FQ111562,3,0x0000b000,0x0202f22d,-10995116277760,48,"-10995116277760/2^48","-167772160"
FQ111563,3,0x0000b000,0x0202f778,-10995116277760,48,"-10995116277760/2^48","-167772160"
FQ111564,3,0x0000b000,0x0202f887,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ111565,3,0x0000b000,0x0202faa5,8796093022208,48,"8796093022208/2^48","134217728"
FQ111566,3,0x0000b000,0x03031445,8796093022208,48,"8796093022208/2^48","134217728"
FQ111567,3,0x0000b000,0x03032220,-15393162788864,48,"-15393162788864/2^48","-234881024"
FQ111568,3,0x0000b000,0x03032331,21990232555520,48,"21990232555520/2^48","335544320"
FQ111569,3,0x0000b000,0x03032aa8,-13194139533312,48,"-13194139533312/2^48","-201326592"
FQ111570,3,0x0000b000,0x03032bb9,-19791209299968,48,"-19791209299968/2^48","-301989888"
FQ111571,3,0x0000b000,0x03032cce,6597069766656,48,"6597069766656/2^48","100663296"
FQ111572,3,0x0000b000,0x03033221,21990232555520,48,"21990232555520/2^48","335544320"
FQ111573,3,0x0000b000,0x03033330,-10995116277760,48,"-10995116277760/2^48","-167772160"
FQ111574,3,0x0000b000,0x03033556,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ111575,3,0x0000b000,0x03033665,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ111576,3,0x0000b000,0x03033774,6597069766656,48,"6597069766656/2^48","100663296"
FQ111577,3,0x0000b000,0x03033aa9,24189255811072,48,"24189255811072/2^48","369098752"
FQ111578,3,0x0000b000,0x03033bb8,13194139533312,48,"13194139533312/2^48","201326592"
FQ111579,3,0x0000b000,0x03033ccf,10995116277760,48,"10995116277760/2^48","167772160"
FQ111580,3,0x0000b000,0x03034115,8796093022208,48,"8796093022208/2^48","134217728"
FQ111581,3,0x0000b000,0x03034440,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ111582,3,0x0000b000,0x03034551,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ111583,3,0x0000b000,0x0303499d,8796093022208,48,"8796093022208/2^48","134217728"
FQ111584,3,0x0000b000,0x03034dd9,8796093022208,48,"8796093022208/2^48","134217728"
FQ111585,3,0x0000b000,0x03035336,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ111586,3,0x0000b000,0x03035441,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ111587,3,0x0000b000,0x03036335,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ111588,3,0x0000b000,0x03036660,-10995116277760,48,"-10995116277760/2^48","-167772160"
FQ111589,3,0x0000b000,0x03036771,6597069766656,48,"6597069766656/2^48","100663296"
FQ111590,3,0x0000b000,0x03036bbd,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ111591,3,0x0000b000,0x03036cca,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ111592,3,0x0000b000,0x03036ddb,6597069766656,48,"6597069766656/2^48","100663296"
FQ111593,3,0x0000b000,0x03036ff9,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ111594,3,0x0000b000,0x03037334,6597069766656,48,"6597069766656/2^48","100663296"
FQ111595,3,0x0000b000,0x03037661,6597069766656,48,"6597069766656/2^48","100663296"
FQ111596,3,0x0000b000,0x0303944d,8796093022208,48,"8796093022208/2^48","134217728"
FQ111597,3,0x0000b000,0x03039dd4,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ111598,3,0x0000b000,0x0303a228,-13194139533312,48,"-13194139533312/2^48","-201326592"
FQ111599,3,0x0000b000,0x0303a339,24189255811072,48,"24189255811072/2^48","369098752"
FQ111600,3,0x0000b000,0x0303aaa0,-15393162788864,48,"-15393162788864/2^48","-234881024"
FQ111601,3,0x0000b000,0x0303abb1,-17592186044416,48,"-17592186044416/2^48","-268435456"
FQ111602,3,0x0000b000,0x0303b229,-19791209299968,48,"-19791209299968/2^48","-301989888"
FQ111603,3,0x0000b000,0x0303b338,13194139533312,48,"13194139533312/2^48","201326592"
FQ111604,3,0x0000b000,0x0303b66d,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ111605,3,0x0000b000,0x0303baa1,-17592186044416,48,"-17592186044416/2^48","-268435456"
FQ111606,3,0x0000b000,0x0303bbb0,-19791209299968,48,"-19791209299968/2^48","-301989888"
FQ111607,3,0x0000b000,0x0303c22e,6597069766656,48,"6597069766656/2^48","100663296"
