row_id,r,u,v,numerator,denominator_exp2,exact_fraction,way1_normalized_numerator
FQ124229,3,0x000e0000,0x00111001,-28587302322176,48,"-28587302322176/2^48","-436207616"
FQ124230,3,0x000e0000,0x00114004,8796093022208,48,"8796093022208/2^48","134217728"
FQ124231,3,0x000e0000,0x00116006,13194139533312,48,"13194139533312/2^48","201326592"
FQ124232,3,0x000e0000,0x00117007,6597069766656,48,"6597069766656/2^48","100663296"
FQ124233,3,0x000e0000,0x00119009,24189255811072,48,"24189255811072/2^48","369098752"
FQ124234,3,0x000e0000,0x0011c00c,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ124235,3,0x000e0000,0x0011d00d,15393162788864,48,"15393162788864/2^48","234881024"
FQ124236,3,0x000e0000,0x0011f00f,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ124237,3,0x000e0000,0x00336006,8796093022208,48,"8796093022208/2^48","134217728"
FQ124238,3,0x000e0000,0x0033c00c,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ124239,3,0x000e0000,0x0033d00d,8796093022208,48,"8796093022208/2^48","134217728"
FQ124240,3,0x000e0000,0x00441001,8796093022208,48,"8796093022208/2^48","134217728"
FQ124241,3,0x000e0000,0x00444004,17592186044416,48,"17592186044416/2^48","268435456"
FQ124242,3,0x000e0000,0x00445005,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ124243,3,0x000e0000,0x00449009,8796093022208,48,"8796093022208/2^48","134217728"
FQ124244,3,0x000e0000,0x0044d00d,8796093022208,48,"8796093022208/2^48","134217728"
FQ124245,3,0x000e0000,0x0044e00e,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ124246,3,0x000e0000,0x00551001,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ124247,3,0x000e0000,0x00555005,8796093022208,48,"8796093022208/2^48","134217728"
FQ124248,3,0x000e0000,0x00556006,6597069766656,48,"6597069766656/2^48","100663296"
FQ124249,3,0x000e0000,0x0055b00b,6597069766656,48,"6597069766656/2^48","100663296"
FQ124250,3,0x000e0000,0x00662002,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ124251,3,0x000e0000,0x00664004,-8796093022208,48,"-8796093022208/2^48","-134217728"
