row_id,r,u,v,numerator,denominator_exp2,exact_fraction,way1_normalized_numerator
FQ042944,2,0x200000a0,0x12230888,402653184,32,"402653184/2^32","402653184"
FQ042945,2,0x200000a0,0x16670888,-402653184,32,"-402653184/2^32","-402653184"
FQ042946,2,0x200000a0,0x1bba0888,-402653184,32,"-402653184/2^32","-402653184"
FQ042947,2,0x200000a0,0x21130888,402653184,32,"402653184/2^32","402653184"
FQ042948,2,0x200000a0,0x22200888,-805306368,32,"-805306368/2^32","-805306368"
FQ042949,2,0x200000a0,0x25570888,402653184,32,"402653184/2^32","402653184"
FQ042950,2,0x200000a0,0x27750888,-402653184,32,"-402653184/2^32","-402653184"
FQ042951,2,0x200000a0,0x2aa80888,536870912,32,"536870912/2^32","536870912"
FQ042952,2,0x200000a0,0x2ffd0888,-402653184,32,"-402653184/2^32","-402653184"
FQ042953,2,0x200000a0,0x35560888,402653184,32,"402653184/2^32","402653184"
FQ042954,2,0x200000a0,0x36650888,402653184,32,"402653184/2^32","402653184"
FQ042955,2,0x200000a0,0x3eed0888,-402653184,32,"-402653184/2^32","-402653184"
FQ042956,2,0x200000a0,0x44400888,536870912,32,"536870912/2^32","536870912"
FQ042957,2,0x200000a0,0x46620888,536870912,32,"536870912/2^32","536870912"
FQ042958,2,0x200000a0,0x52270888,402653184,32,"402653184/2^32","402653184"
FQ042959,2,0x200000a0,0x53360888,402653184,32,"402653184/2^32","402653184"
FQ042960,2,0x200000a0,0x57720888,-402653184,32,"-402653184/2^32","-402653184"
FQ042961,2,0x200000a0,0x61170888,-402653184,32,"-402653184/2^32","-402653184"
FQ042962,2,0x200000a0,0x63350888,402653184,32,"402653184/2^32","402653184"
FQ042963,2,0x200000a0,0x64420888,536870912,32,"536870912/2^32","536870912"
FQ042964,2,0x200000a0,0x67710888,-402653184,32,"-402653184/2^32","-402653184"
FQ042965,2,0x200000a0,0x6bbd0888,671088640,32,"671088640/2^32","671088640"
FQ042966,2,0x200000a0,0x6ddb0888,-402653184,32,"-402653184/2^32","-402653184"
FQ042967,2,0x200000a0,0x72250888,-402653184,32,"-402653184/2^32","-402653184"
FQ042968,2,0x200000a0,0x75520888,-402653184,32,"-402653184/2^32","-402653184"
FQ042969,2,0x200000a0,0x76610888,-402653184,32,"-402653184/2^32","-402653184"
FQ042970,2,0x200000a0,0x77700888,-805306368,32,"-805306368/2^32","-805306368"
FQ042971,2,0x200000a0,0x7ff80888,-805306368,32,"-805306368/2^32","-805306368"
FQ042972,2,0x200000a0,0x88800888,-536870912,32,"-536870912/2^32","-536870912"
FQ042973,2,0x200000a0,0x8ff70888,-536870912,32,"-536870912/2^32","-536870912"
FQ042974,2,0x200000a0,0x9dd40888,536870912,32,"536870912/2^32","536870912"
FQ042975,2,0x200000a0,0x9ff60888,-402653184,32,"-402653184/2^32","-402653184"
FQ042976,2,0x200000a0,0xa2280888,536870912,32,"536870912/2^32","536870912"
FQ042977,2,0x200000a0,0xaaa00888,-805306368,32,"-805306368/2^32","-805306368"
FQ042978,2,0x200000a0,0xaff50888,671088640,32,"671088640/2^32","671088640"
FQ042979,2,0x200000a0,0xb11a0888,-402653184,32,"-402653184/2^32","-402653184"
FQ042980,2,0x200000a0,0xb66d0888,671088640,32,"671088640/2^32","671088640"
FQ042981,2,0x200000a0,0xccc00888,-1073741824,32,"-1073741824/2^32","-1073741824"
FQ042982,2,0x200000a0,0xd66b0888,-402653184,32,"-402653184/2^32","-402653184"
FQ042983,2,0x200000a0,0xd9940888,536870912,32,"536870912/2^32","536870912"
FQ042984,2,0x200000a0,0xe33d0888,-402653184,32,"-402653184/2^32","-402653184"
FQ042985,2,0x200000a0,0xf22d0888,-402653184,32,"-402653184/2^32","-402653184"
FQ042986,2,0x200000a0,0xf7780888,-805306368,32,"-805306368/2^32","-805306368"
FQ042987,2,0x200000a0,0xf8870888,-536870912,32,"-536870912/2^32","-536870912"
FQ042988,2,0x200000a0,0xf9960888,-402653184,32,"-402653184/2^32","-402653184"
FQ042989,2,0x200000a0,0xfaa50888,671088640,32,"671088640/2^32","671088640"
