# schema=way1-exact-shard-v2
# implementation=grouped_uv
# query_sha256=bb0a12c862ad2484ec963dabd7d4ef97e001efe1924c6836bd0dc55f5717fe6e
# program_sha256=36acfe61f25ad7b2fed0e82373c42775ce1c63ea00cc39be47aa9a65cf820dca
# range_start=273492
# range_end=362159
# plaintext_count=88667
# permutation_evaluations=88667
# u_parity_evaluations=4078682
# v_parity_evaluations=4167349
# logical_query_updates=5674688
# unique_u=46
# unique_v=47
# threads=8
r,u,v,numerator,denominator
1,0x00000040,0x00000707,44347,88667
1,0x06000000,0x00000bbb,-88667,88667
1,0x02000000,0x00000111,88667,88667
1,0x0c000000,0x00000666,-88667,88667
1,0x00000040,0x00000f0f,44323,88667
1,0x06000000,0x00000aaa,-88667,88667
1,0x02000000,0x00000555,-88667,88667
1,0x0c000000,0x00000444,-88667,88667
1,0x00000040,0x00000202,44347,88667
1,0x06000000,0x00000222,88667,88667
1,0x02000000,0x00000ddd,88667,88667
1,0x00000040,0x00000a0a,-44317,88667
1,0x06000000,0x00000333,88667,88667
1,0x02000000,0x00000999,-88667,88667
1,0x0000e000,0x00000400,-39515,88667
1,0x00d00000,0x08080000,-88667,88667
1,0x09000000,0x00000ccc,88667,88667
1,0x07000000,0x00000ccc,88667,88667
1,0x0000e000,0x00000600,-44285,88667
1,0x00d00000,0x0c0c0000,88667,88667
1,0x09000000,0x00000888,-88667,88667
1,0x07000000,0x00000bbb,-88667,88667
1,0x00000800,0x04440000,44635,88667
1,0x0000000e,0x40040000,-44333,88667
1,0x0000000b,0xd00d0000,44333,88667
1,0x00000b00,0x0ddd0000,44285,88667
1,0x00000800,0x0eee0000,44285,88667
1,0x0000000e,0x60060000,-44333,88667
1,0x0000000b,0x90090000,-44333,88667
1,0x00000b00,0x09990000,-44635,88667
1,0x0000c000,0x00000400,-45827,88667
1,0x50000000,0x08000000,-88667,88667
1,0x00000008,0x40040000,44335,88667
1,0x00000300,0x0ccc0000,44453,88667
1,0x00008000,0x00000400,52477,88667
1,0x90000000,0x08000000,-88667,88667
1,0x00000700,0x0ccc0000,43611,88667
1,0xd0000000,0x08000000,-88667,88667
1,0x0000000a,0x40040000,-44331,88667
1,0x00000900,0x0ccc0000,44635,88667
1,0x0000a000,0x00000400,-39515,88667
1,0x10000000,0x08000000,-88667,88667
1,0x0000000c,0x40040000,-44335,88667
1,0x00000d00,0x0ccc0000,-44635,88667
1,0x0000000f,0x50050000,44333,88667
1,0x000000b0,0x00000909,-44291,88667
1,0x00010000,0x00007007,-19709,88667
1,0x00006000,0x00000b00,-44285,88667
1,0x00000400,0x0aaa0000,-44285,88667
1,0x00800000,0x04040000,-88667,88667
1,0x00050000,0x00008008,-88667,88667
1,0x000c0000,0x00004004,-88667,88667
1,0x00000020,0x00000505,-44291,88667
1,0x00000007,0xc00c0000,44333,88667
1,0x0000d000,0x00000c00,-55899,88667
1,0x00040000,0x00002002,-19709,88667
1,0x00400000,0x0f0f0000,88667,88667
1,0x00000200,0x09990000,-44291,88667
1,0x0a000000,0x00000eee,88667,88667
1,0x00500000,0x08080000,-88667,88667
1,0x03000000,0x00000333,88667,88667
1,0x00000010,0x00000808,44379,88667
1,0x00000005,0xf00f0000,44335,88667
1,0x20000000,0x09000000,-88667,88667
