row_id,r,u,v,numerator,denominator_exp2,exact_fraction,way1_normalized_numerator
FQ053084,2,0x20a00006,0x09001223,301989888,32,"301989888/2^32","301989888"
FQ053085,2,0x20a00006,0x09001aab,-301989888,32,"-301989888/2^32","-301989888"
FQ053086,2,0x20a00006,0x09003221,369098752,32,"369098752/2^32","369098752"
FQ053087,2,0x20a00006,0x0900baa1,369098752,32,"369098752/2^32","369098752"
FQ053088,2,0x20a00006,0x0900f33c,-301989888,32,"-301989888/2^32","-301989888"
FQ053089,2,0x20a00006,0x0d002ffd,335544320,32,"335544320/2^32","335544320"
FQ053090,2,0x20a00006,0x0d005772,369098752,32,"369098752/2^32","369098752"
FQ053091,2,0x20a00006,0x0d006ee8,-301989888,32,"-301989888/2^32","-301989888"
FQ053092,2,0x20a00006,0x0d00a77d,301989888,32,"301989888/2^32","301989888"
FQ053093,2,0x20a00006,0x0d00b77c,301989888,32,"301989888/2^32","301989888"
FQ053094,2,0x20a00006,0x0e00fee1,301989888,32,"301989888/2^32","301989888"
