row_id,r,u,v
2242,2,0x00001060,0x50050000
2621,2,0x000010e0,0xb8830000
4021,2,0x00002900,0x03834440
4022,2,0x00002900,0x06864440
4023,2,0x00002900,0x0686eee0
4024,2,0x00002900,0x0b8b4440
4025,2,0x00002900,0x0c8c3447
4026,2,0x00002900,0x0c8c4337
4027,2,0x00002900,0x0c8c4662
4028,2,0x00002900,0x0c8c4bbf
4029,2,0x00002900,0x0c8c4eea
4031,2,0x00002900,0x0c8cb44f
4032,2,0x00002900,0x0c8ce44a
4033,2,0x00002900,0x0e8e4440
4034,2,0x00002900,0x0e8e6660
4432,2,0x00003010,0x17760000
4433,2,0x00003010,0x18890000
4434,2,0x00003010,0x1bba0000
4439,2,0x00003010,0x499d0000
4440,2,0x00003010,0x4aae0000
4441,2,0x00003010,0x52270000
4442,2,0x00003010,0x57720000
4443,2,0x00003010,0x5bbe0000
4449,2,0x00003010,0x822a0000
4450,2,0x00003010,0x866e0000
4452,2,0x00003010,0x933a0000
4453,2,0x00003010,0x977e0000
4454,2,0x00003010,0x9bb20000
4458,2,0x00003010,0xb66d0000
4459,2,0x00003010,0xb77c0000
4463,2,0x00003010,0xc77b0000
4464,2,0x00003010,0xc8840000
4465,2,0x00003010,0xcdd10000
4467,2,0x00003010,0xddd00000
4468,2,0x00003010,0xdff20000
4469,2,0x00003010,0xe33d0000
4470,2,0x00003010,0xe8860000
4471,2,0x00003010,0xe9970000
4582,2,0x00003040,0xb8830000
5941,2,0x00004050,0x50050000
6201,2,0x000040b0,0x50050000
6281,2,0x000040d0,0x50050000
7342,2,0x00005060,0x50050000
7466,2,0x00005090,0x50050000
7815,2,0x00005b00,0x0353ccc0
7816,2,0x00005b00,0x0656ccc0
7817,2,0x00005b00,0x09593ccf
7818,2,0x00005b00,0x09596cca
7819,2,0x00005b00,0x09598880
7820,2,0x00005b00,0x0959bcc7
7821,2,0x00005b00,0x0959c33f
7822,2,0x00005b00,0x0959c66a
7823,2,0x00005b00,0x0959cbb7
7824,2,0x00005b00,0x0959cee2
7825,2,0x00005b00,0x0959ecc2
7826,2,0x00005b00,0x0b5bccc0
7827,2,0x00005b00,0x0d5d8cc4
8852,2,0x00006090,0x588d0000
8921,2,0x000060b0,0x588d0000
9003,2,0x000060d0,0x588d0000
10063,2,0x00007060,0x588d0000
10134,2,0x00007080,0x588d0000
10187,2,0x00007090,0x588d0000
11253,2,0x000080b0,0xb8830000
11405,2,0x000080f0,0x50050000
11730,2,0x00009020,0xb8830000
11955,2,0x00009080,0x1ddc0000
11956,2,0x00009080,0x21130000
11958,2,0x00009080,0x25570000
11961,2,0x00009080,0x3aa90000
11962,2,0x00009080,0x41150000
11964,2,0x00009080,0x5bbe0000
11969,2,0x00009080,0x6ee80000
11970,2,0x00009080,0x6ff90000
11971,2,0x00009080,0x71160000
11972,2,0x00009080,0x72250000
11973,2,0x00009080,0x73340000
11974,2,0x00009080,0x74430000
11978,2,0x00009080,0x8bb30000
11980,2,0x00009080,0x933a0000
11981,2,0x00009080,0x966f0000
11982,2,0x00009080,0x9ff60000
11985,2,0x00009080,0xb55e0000
11986,2,0x00009080,0xbaa10000
11987,2,0x00009080,0xc8840000
11988,2,0x00009080,0xdaa70000
11991,2,0x00009080,0xf44b0000
11994,2,0x00009080,0xfbb40000
11995,2,0x00009080,0xfcc30000
12635,2,0x0000a040,0xb8830000
13059,2,0x0000a0e0,0x588d0000
14765,2,0x0000c0b0,0xb8830000
14793,2,0x0000c0c0,0xb8830000
16496,2,0x0000e080,0x50050000
16782,2,0x0000e0f0,0xb8830000
16923,2,0x0000f007,0x01776006
16924,2,0x0000f007,0x02ff9009
16925,2,0x0000f007,0x06ffd00d
16926,2,0x0000f007,0x09ff6006
16927,2,0x0000f007,0x0a779009
16928,2,0x0000f007,0x0e77d00d
17222,2,0x0000f050,0x588d0000
17765,2,0x00010050,0x5eeb0b00
19430,2,0x00047000,0x1ddc0600
19432,2,0x00047000,0x1ddc0900
19436,2,0x00047000,0x3dde0500
19437,2,0x00047000,0x4dd90400
19438,2,0x00047000,0x4dd90e00
19442,2,0x00047000,0x5dd80900
19444,2,0x00047000,0x5dd80e00
19446,2,0x00047000,0x6ddb0500
19449,2,0x00047000,0x9dd40100
19450,2,0x00047000,0x9dd40500
19452,2,0x00047000,0x9dd40b00
19455,2,0x00047000,0xbdd60900
19457,2,0x00047000,0xbdd60b00
19460,2,0x00047000,0xcdd10b00
19462,2,0x00047000,0xddd00100
19465,2,0x00047000,0xddd00e00
19467,2,0x00047000,0xedd30500
19468,2,0x00047000,0xedd30700
19469,2,0x00047000,0xedd30b00
19470,2,0x00047000,0xedd30d00
19471,2,0x00047000,0xedd30f00
19472,2,0x00047000,0xfdd20100
19473,2,0x00047000,0xfdd20e00
24957,2,0x00100005,0x0e005bbe
25468,2,0x0010f000,0x07774eea
25469,2,0x0010f000,0x07775eeb
25470,2,0x0010f000,0x0777bbb0
25471,2,0x0010f000,0x0777e44a
25472,2,0x0010f000,0x0777e55b
25473,2,0x0010f000,0x0fff4eea
25474,2,0x0010f000,0x0fff5eeb
25475,2,0x0010f000,0x0fffbbb0
25476,2,0x0010f000,0x0fffe44a
25477,2,0x0010f000,0x0fffe55b
26202,2,0x00300d00,0x0b0b0000
26814,2,0x00400300,0x05050000
26850,2,0x00400600,0x05050000
26916,2,0x00400d00,0x05050000
27499,2,0x00500600,0x05050000
