row_id,r,u,v,numerator,denominator_exp2,exact_fraction,way1_normalized_numerator
FQ006869,2,0x00005009,0x00551001,-402653184,32,"-402653184/2^32","-402653184"
FQ006870,2,0x00005009,0x00554004,402653184,32,"402653184/2^32","402653184"
FQ006871,2,0x00005009,0x00559009,402653184,32,"402653184/2^32","402653184"
FQ006872,2,0x00005009,0x01551001,-402653184,32,"-402653184/2^32","-402653184"
FQ006873,2,0x00005009,0x01554004,-402653184,32,"-402653184/2^32","-402653184"
FQ006874,2,0x00005009,0x01555005,402653184,32,"402653184/2^32","402653184"
FQ006875,2,0x00005009,0x01556006,-603979776,32,"-603979776/2^32","-603979776"
FQ006876,2,0x00005009,0x01557007,402653184,32,"402653184/2^32","402653184"
FQ006877,2,0x00005009,0x01559009,-402653184,32,"-402653184/2^32","-402653184"
FQ006878,2,0x00005009,0x0155d00d,-402653184,32,"-402653184/2^32","-402653184"
FQ006879,2,0x00005009,0x0155f00f,-402653184,32,"-402653184/2^32","-402653184"
FQ006880,2,0x00005009,0x02554004,402653184,32,"402653184/2^32","402653184"
FQ006881,2,0x00005009,0x03551001,402653184,32,"402653184/2^32","402653184"
FQ006882,2,0x00005009,0x03554004,-603979776,32,"-603979776/2^32","-603979776"
FQ006883,2,0x00005009,0x03559009,402653184,32,"402653184/2^32","402653184"
FQ006884,2,0x00005009,0x04554004,-402653184,32,"-402653184/2^32","-402653184"
FQ006885,2,0x00005009,0x04555005,-402653184,32,"-402653184/2^32","-402653184"
FQ006886,2,0x00005009,0x04556006,402653184,32,"402653184/2^32","402653184"
FQ006887,2,0x00005009,0x0455d00d,-402653184,32,"-402653184/2^32","-402653184"
FQ006888,2,0x00005009,0x06552002,-402653184,32,"-402653184/2^32","-402653184"
FQ006889,2,0x00005009,0x0655a00a,-402653184,32,"-402653184/2^32","-402653184"
FQ006890,2,0x00005009,0x07553003,-402653184,32,"-402653184/2^32","-402653184"
FQ006891,2,0x00005009,0x0755b00b,402653184,32,"402653184/2^32","402653184"
FQ006892,2,0x00005009,0x08551001,-402653184,32,"-402653184/2^32","-402653184"
FQ006893,2,0x00005009,0x08554004,-402653184,32,"-402653184/2^32","-402653184"
FQ006894,2,0x00005009,0x08559009,402653184,32,"402653184/2^32","402653184"
FQ006895,2,0x00005009,0x0955c00c,-402653184,32,"-402653184/2^32","-402653184"
FQ006896,2,0x00005009,0x0a554004,-402653184,32,"-402653184/2^32","-402653184"
FQ006897,2,0x00005009,0x0b55e00e,-805306368,32,"-805306368/2^32","-805306368"
FQ006898,2,0x00005009,0x0c554004,-402653184,32,"-402653184/2^32","-402653184"
FQ006899,2,0x00005009,0x0c555005,402653184,32,"402653184/2^32","402653184"
FQ006900,2,0x00005009,0x0c556006,402653184,32,"402653184/2^32","402653184"
FQ006901,2,0x00005009,0x0c55d00d,402653184,32,"402653184/2^32","402653184"
FQ006902,2,0x00005009,0x0e552002,402653184,32,"402653184/2^32","402653184"
FQ006903,2,0x00005009,0x0e55a00a,402653184,32,"402653184/2^32","402653184"
FQ006904,2,0x00005009,0x0f553003,-402653184,32,"-402653184/2^32","-402653184"
FQ006905,2,0x00005009,0x0f55b00b,402653184,32,"402653184/2^32","402653184"
