row_id,r,u,v,numerator,denominator_exp2,exact_fraction,way1_normalized_numerator
FQ083228,2,0xd0000030,0x3aa90777,335544320,32,"335544320/2^32","335544320"
FQ083229,2,0xd0000030,0x3aa90fff,-335544320,32,"-335544320/2^32","-335544320"
FQ083230,2,0xd0000030,0x44400777,536870912,32,"536870912/2^32","536870912"
FQ083231,2,0xd0000030,0x44400fff,-536870912,32,"-536870912/2^32","-536870912"
FQ083232,2,0xd0000030,0x66600777,402653184,32,"402653184/2^32","402653184"
FQ083233,2,0xd0000030,0x66600fff,-402653184,32,"-402653184/2^32","-402653184"
FQ083234,2,0xd0000030,0x67710777,-335544320,32,"-335544320/2^32","-335544320"
FQ083235,2,0xd0000030,0x67710fff,335544320,32,"335544320/2^32","335544320"
FQ083236,2,0xd0000030,0x76610777,-335544320,32,"-335544320/2^32","-335544320"
FQ083237,2,0xd0000030,0x76610fff,335544320,32,"335544320/2^32","335544320"
FQ083238,2,0xd0000030,0xa3390777,335544320,32,"335544320/2^32","335544320"
FQ083239,2,0xd0000030,0xa3390fff,-335544320,32,"-335544320/2^32","-335544320"
