row_id,r,u,v,numerator,denominator_exp2,exact_fraction,way1_normalized_numerator
FQ010558,2,0x00007d00,0x02d24440,-301989888,32,"-301989888/2^32","-301989888"
FQ010559,2,0x00007d00,0x03d34440,-301989888,32,"-301989888/2^32","-301989888"
FQ010560,2,0x00007d00,0x03d3eee0,-276824064,32,"-276824064/2^32","-276824064"
FQ010561,2,0x00007d00,0x09d94662,-301989888,32,"-301989888/2^32","-301989888"
FQ010562,2,0x00007d00,0x09d94773,301989888,32,"301989888/2^32","301989888"
FQ010563,2,0x00007d00,0x09d94eea,-301989888,32,"-301989888/2^32","-301989888"
FQ010564,2,0x00007d00,0x09d94ffb,-301989888,32,"-301989888/2^32","-301989888"
FQ010565,2,0x00007d00,0x09d96442,-301989888,32,"-301989888/2^32","-301989888"
FQ010566,2,0x00007d00,0x09d97443,301989888,32,"301989888/2^32","301989888"
FQ010567,2,0x00007d00,0x09d9e44a,-301989888,32,"-301989888/2^32","-301989888"
FQ010568,2,0x00007d00,0x09d9f44b,-301989888,32,"-301989888/2^32","-301989888"
FQ010569,2,0x00007d00,0x0ada4440,301989888,32,"301989888/2^32","301989888"
FQ010570,2,0x00007d00,0x0bdb4440,-301989888,32,"-301989888/2^32","-301989888"
FQ010571,2,0x00007d00,0x0bdb6660,-276824064,32,"-276824064/2^32","-276824064"
