row_id,r,u,v,numerator,denominator_exp2,exact_fraction,way1_normalized_numerator
FQ057436,2,0x3000f000,0x01110444,536870912,32,"536870912/2^32","536870912"
FQ057437,2,0x3000f000,0x01110ccc,-536870912,32,"-536870912/2^32","-536870912"
FQ057438,2,0x3000f000,0x02220444,-536870912,32,"-536870912/2^32","-536870912"
FQ057439,2,0x3000f000,0x02220ccc,536870912,32,"536870912/2^32","536870912"
FQ057440,2,0x3000f000,0x05550444,536870912,32,"536870912/2^32","536870912"
FQ057441,2,0x3000f000,0x05550ccc,-536870912,32,"-536870912/2^32","-536870912"
FQ057442,2,0x3000f000,0x06660444,536870912,32,"536870912/2^32","536870912"
FQ057443,2,0x3000f000,0x06660ccc,-536870912,32,"-536870912/2^32","-536870912"
FQ057444,2,0x3000f000,0x07770111,-536870912,32,"-536870912/2^32","-536870912"
FQ057445,2,0x3000f000,0x07770222,-536870912,32,"-536870912/2^32","-536870912"
FQ057446,2,0x3000f000,0x07770444,1073741824,32,"1073741824/2^32","1073741824"
FQ057447,2,0x3000f000,0x07770555,536870912,32,"536870912/2^32","536870912"
FQ057448,2,0x3000f000,0x07770666,-536870912,32,"-536870912/2^32","-536870912"
FQ057449,2,0x3000f000,0x07770999,-536870912,32,"-536870912/2^32","-536870912"
FQ057450,2,0x3000f000,0x07770aaa,-536870912,32,"-536870912/2^32","-536870912"
FQ057451,2,0x3000f000,0x07770ccc,-1073741824,32,"-1073741824/2^32","-1073741824"
FQ057452,2,0x3000f000,0x07770ddd,536870912,32,"536870912/2^32","536870912"
FQ057453,2,0x3000f000,0x07770eee,-536870912,32,"-536870912/2^32","-536870912"
FQ057454,2,0x3000f000,0x09990444,536870912,32,"536870912/2^32","536870912"
FQ057455,2,0x3000f000,0x09990ccc,-536870912,32,"-536870912/2^32","-536870912"
FQ057456,2,0x3000f000,0x0aaa0444,-536870912,32,"-536870912/2^32","-536870912"
FQ057457,2,0x3000f000,0x0aaa0ccc,536870912,32,"536870912/2^32","536870912"
FQ057458,2,0x3000f000,0x0ddd0444,536870912,32,"536870912/2^32","536870912"
FQ057459,2,0x3000f000,0x0ddd0ccc,-536870912,32,"-536870912/2^32","-536870912"
FQ057460,2,0x3000f000,0x0eee0444,536870912,32,"536870912/2^32","536870912"
FQ057461,2,0x3000f000,0x0eee0ccc,-536870912,32,"-536870912/2^32","-536870912"
FQ057462,2,0x3000f000,0x0fff0111,536870912,32,"536870912/2^32","536870912"
FQ057463,2,0x3000f000,0x0fff0222,536870912,32,"536870912/2^32","536870912"
FQ057464,2,0x3000f000,0x0fff0444,-1073741824,32,"-1073741824/2^32","-1073741824"
FQ057465,2,0x3000f000,0x0fff0555,-536870912,32,"-536870912/2^32","-536870912"
FQ057466,2,0x3000f000,0x0fff0666,536870912,32,"536870912/2^32","536870912"
FQ057467,2,0x3000f000,0x0fff0999,536870912,32,"536870912/2^32","536870912"
FQ057468,2,0x3000f000,0x0fff0aaa,536870912,32,"536870912/2^32","536870912"
FQ057469,2,0x3000f000,0x0fff0ccc,1073741824,32,"1073741824/2^32","1073741824"
FQ057470,2,0x3000f000,0x0fff0ddd,-536870912,32,"-536870912/2^32","-536870912"
FQ057471,2,0x3000f000,0x0fff0eee,536870912,32,"536870912/2^32","536870912"
