row_id,r,u,v,numerator,denominator_exp2,exact_fraction,way1_normalized_numerator
FQ102053,3,0x00000020,0x00010111,-10445360463872,48,"-10445360463872/2^48","-159383552"
FQ102054,3,0x00000020,0x00010777,5497558138880,48,"5497558138880/2^48","83886080"
FQ102055,3,0x00000020,0x00010fff,-5497558138880,48,"-5497558138880/2^48","-83886080"
FQ102056,3,0x00000020,0x0001e55b,-4672924418048,48,"-4672924418048/2^48","-71303168"
FQ102057,3,0x00000020,0x00030333,-4947802324992,48,"-4947802324992/2^48","-75497472"
FQ102058,3,0x00000020,0x00038bb3,4672924418048,48,"4672924418048/2^48","71303168"
FQ102059,3,0x00000020,0x0003e33d,-4672924418048,48,"-4672924418048/2^48","-71303168"
FQ102060,3,0x00000020,0x00040111,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ102061,3,0x00000020,0x00040555,8796093022208,48,"8796093022208/2^48","134217728"
FQ102062,3,0x00000020,0x00040666,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ102063,3,0x00000020,0x00040777,8796093022208,48,"8796093022208/2^48","134217728"
FQ102064,3,0x00000020,0x00040999,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ102065,3,0x00000020,0x00040ddd,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ102066,3,0x00000020,0x00040eee,-10995116277760,48,"-10995116277760/2^48","-167772160"
FQ102067,3,0x00000020,0x00040fff,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ102068,3,0x00000020,0x00050111,-10445360463872,48,"-10445360463872/2^48","-159383552"
FQ102069,3,0x00000020,0x00050777,5497558138880,48,"5497558138880/2^48","83886080"
FQ102070,3,0x00000020,0x00050fff,-5497558138880,48,"-5497558138880/2^48","-83886080"
FQ102071,3,0x00000020,0x00060111,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ102072,3,0x00000020,0x00060333,-4947802324992,48,"-4947802324992/2^48","-75497472"
FQ102073,3,0x00000020,0x00060444,10995116277760,48,"10995116277760/2^48","167772160"
FQ102074,3,0x00000020,0x00060666,-6047313952768,48,"-6047313952768/2^48","-92274688"
