row_id,r,u,v,numerator,denominator_exp2,exact_fraction,way1_normalized_numerator
FQ126818,3,0x00600000,0x02220002,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ126819,3,0x00600000,0x02220007,-9345848836096,48,"-9345848836096/2^48","-142606336"
FQ126820,3,0x00600000,0x02220008,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ126821,3,0x00600000,0x0222000a,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ126822,3,0x00600000,0x0222000c,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ126823,3,0x00600000,0x0222000f,-4947802324992,48,"-4947802324992/2^48","-75497472"
FQ126824,3,0x00600000,0x0222020c,5497558138880,48,"5497558138880/2^48","83886080"
FQ126825,3,0x00600000,0x0222020e,5497558138880,48,"5497558138880/2^48","83886080"
FQ126826,3,0x00600000,0x02220708,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ126827,3,0x00600000,0x0222070b,5497558138880,48,"5497558138880/2^48","83886080"
FQ126828,3,0x00600000,0x0222070c,5497558138880,48,"5497558138880/2^48","83886080"
FQ126829,3,0x00600000,0x0222070f,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ126830,3,0x00600000,0x02220802,6597069766656,48,"6597069766656/2^48","100663296"
FQ126831,3,0x00600000,0x02220807,-6047313952768,48,"-6047313952768/2^48","-92274688"
FQ126832,3,0x00600000,0x0222080a,6597069766656,48,"6597069766656/2^48","100663296"
FQ126833,3,0x00600000,0x0222080f,-6047313952768,48,"-6047313952768/2^48","-92274688"
FQ126834,3,0x00600000,0x02220a06,-5497558138880,48,"-5497558138880/2^48","-83886080"
FQ126835,3,0x00600000,0x02220a0c,-5497558138880,48,"-5497558138880/2^48","-83886080"
FQ126836,3,0x00600000,0x02220f03,5497558138880,48,"5497558138880/2^48","83886080"
FQ126837,3,0x00600000,0x02220f0c,5497558138880,48,"5497558138880/2^48","83886080"
FQ126838,3,0x00600000,0x03330106,-4947802324992,48,"-4947802324992/2^48","-75497472"
FQ126839,3,0x00600000,0x03330107,-4947802324992,48,"-4947802324992/2^48","-75497472"
FQ126840,3,0x00600000,0x03330408,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ126841,3,0x00600000,0x0333040c,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ126842,3,0x00600000,0x03330e02,5497558138880,48,"5497558138880/2^48","83886080"
FQ126843,3,0x00600000,0x03330e0c,5497558138880,48,"5497558138880/2^48","83886080"
FQ126844,3,0x00600000,0x04440204,8796093022208,48,"8796093022208/2^48","134217728"
FQ126845,3,0x00600000,0x04440206,8796093022208,48,"8796093022208/2^48","134217728"
FQ126846,3,0x00600000,0x06660004,8796093022208,48,"8796093022208/2^48","134217728"
FQ126847,3,0x00600000,0x06660006,9895604649984,48,"9895604649984/2^48","150994944"
FQ126848,3,0x00600000,0x06660403,-4947802324992,48,"-4947802324992/2^48","-75497472"
FQ126849,3,0x00600000,0x06660407,-4947802324992,48,"-4947802324992/2^48","-75497472"
FQ126850,3,0x00600000,0x06660408,8796093022208,48,"8796093022208/2^48","134217728"
FQ126851,3,0x00600000,0x0666040c,8796093022208,48,"8796093022208/2^48","134217728"
FQ126852,3,0x00600000,0x06660906,5497558138880,48,"5497558138880/2^48","83886080"
FQ126853,3,0x00600000,0x0666090f,5497558138880,48,"5497558138880/2^48","83886080"
FQ126854,3,0x00600000,0x06660e02,-5497558138880,48,"-5497558138880/2^48","-83886080"
FQ126855,3,0x00600000,0x06660e0c,-5497558138880,48,"-5497558138880/2^48","-83886080"
FQ126856,3,0x00600000,0x07770008,13194139533312,48,"13194139533312/2^48","201326592"
FQ126857,3,0x00600000,0x0777000c,8796093022208,48,"8796093022208/2^48","134217728"
FQ126858,3,0x00600000,0x07770502,-9345848836096,48,"-9345848836096/2^48","-142606336"
FQ126859,3,0x00600000,0x07770503,-4947802324992,48,"-4947802324992/2^48","-75497472"
FQ126860,3,0x00600000,0x07770506,-4947802324992,48,"-4947802324992/2^48","-75497472"
