row_id,r,u,v,numerator,denominator_exp2,exact_fraction,way1_normalized_numerator
FQ015041,2,0x0000d006,0x01ff9009,-335544320,32,"-335544320/2^32","-335544320"
FQ015042,2,0x0000d006,0x02771001,402653184,32,"402653184/2^32","402653184"
FQ015043,2,0x0000d006,0x02ff3003,335544320,32,"335544320/2^32","335544320"
FQ015044,2,0x0000d006,0x02ffd00d,536870912,32,"536870912/2^32","536870912"
FQ015045,2,0x0000d006,0x0477d00d,-335544320,32,"-335544320/2^32","-335544320"
FQ015046,2,0x0000d006,0x06775005,402653184,32,"402653184/2^32","402653184"
FQ015047,2,0x0000d006,0x06ff9009,536870912,32,"536870912/2^32","536870912"
FQ015048,2,0x0000d006,0x06ffe00e,-335544320,32,"-335544320/2^32","-335544320"
FQ015049,2,0x0000d006,0x09779009,335544320,32,"335544320/2^32","335544320"
FQ015050,2,0x0000d006,0x0a773003,-335544320,32,"-335544320/2^32","-335544320"
FQ015051,2,0x0000d006,0x0a77d00d,-536870912,32,"-536870912/2^32","-536870912"
FQ015052,2,0x0000d006,0x0aff1001,-402653184,32,"-402653184/2^32","-402653184"
FQ015053,2,0x0000d006,0x0cffd00d,335544320,32,"335544320/2^32","335544320"
FQ015054,2,0x0000d006,0x0e779009,-536870912,32,"-536870912/2^32","-536870912"
FQ015055,2,0x0000d006,0x0e77e00e,335544320,32,"335544320/2^32","335544320"
FQ015056,2,0x0000d006,0x0eff5005,-402653184,32,"-402653184/2^32","-402653184"
