row_id,r,u,v
1,2,0xb6c849de,0xcd15e334
2,2,0x9b92e6db,0x22a6aa52
3,2,0x3b50810d,0x3736acd6
4,2,0x00bb4298,0x175800e4
5,2,0x59b93031,0xc27df61b
6,2,0x7b29bcdd,0x116ec0c5
7,2,0x00b4dfab,0xb35ed5c6
8,2,0x69555e52,0x099b2b8b
9,2,0x0b4fc6d3,0xbb023a2a
10,2,0x00503add,0x75ba998e
11,2,0xb480013f,0x0c6a6887
12,2,0x2f8947cb,0x90a23434
13,2,0x199335c9,0xd030ef39
14,2,0xbdfe5e8b,0x385899ac
15,2,0x558a1af2,0x58da63c1
16,2,0x58b3f7d1,0x393f7a50
17,2,0x1ff23f02,0x778aed7d
18,2,0x9ee42921,0x0a93d8f0
19,2,0x258a85a3,0xfcbe6430
20,2,0x8bd5da95,0xf016530a
21,2,0x15692588,0x9d2ef2f0
22,2,0xae3b7cbf,0x7d4184c6
23,2,0x78fe9bed,0xbd97b654
24,2,0x15bf3e71,0x683fb387
25,2,0xa599d8da,0x453d8fe0
26,2,0xef24aea7,0xdee361a9
27,2,0x7fd16a1a,0x571c4005
28,2,0x537649c9,0xec7941e1
29,2,0xa2cb86f4,0xfa90ccbc
30,2,0xa05bc315,0xb14e645c
31,2,0x8d6aa5d6,0x8b338b45
32,2,0x95f62425,0x509fb258
33,2,0x68b789cb,0xd92aff20
34,2,0x6924febb,0x2e4e8475
35,2,0xca1ce6a8,0x7113bbb8
36,2,0x92595a00,0x13f2554b
37,2,0x0fce761c,0x5ae4f022
38,2,0x19a925ca,0xd9d88a93
39,2,0x9d7b71f3,0x4089251d
40,2,0xc13a0f84,0xee054b01
41,2,0x69dccb58,0xf562ac56
42,2,0xdbdacfd1,0x47bacd4d
43,2,0xd21025f0,0x57419716
44,2,0x30c638f0,0xd78905dd
45,2,0x58fd2590,0xaa32d299
46,2,0x4d66997a,0xe1cb5d36
47,2,0x238c34d6,0x38c12001
48,2,0xc30fed67,0x5c2f269f
49,2,0xcc5cb47f,0x147c8848
50,2,0x7c354749,0x4a8b303a
51,2,0x394992db,0x32d4c919
52,2,0x03fe019c,0x81505c91
53,2,0x3d17ae9f,0x3cdb9cea
54,2,0xe5ba497a,0x60e6e31e
55,2,0xcc318293,0x1ec0dcec
56,2,0x214082ee,0x6ecaf49c
57,2,0x005d327a,0x10da92ba
58,2,0x5cdf9423,0xfe616f8c
59,2,0x81fdc108,0x3b22eca7
60,2,0x7d603d4d,0xdfa9a490
61,2,0xe5620459,0xc33f4c5d
62,2,0xd94e3e30,0xce0ea2e2
63,2,0xa9da7f92,0x8b9db472
64,2,0x06d30cba,0xfd79b891
65,2,0xc7894237,0x6e34f7c8
66,2,0x9e7590ee,0xacec54f1
67,2,0xe7ccc616,0x8aa46d31
68,2,0x2b5ac81e,0x04077eaa
69,2,0x2b30c863,0xc96f6d9c
70,2,0x0d6d57f4,0x24de1986
71,2,0x30171e81,0x8addbaa3
72,2,0xe7aaae3b,0x87f8180d
73,2,0x3bbb9279,0x73a862fb
74,2,0xd803c7d4,0x28486942
75,2,0x04856acc,0xcd605b23
76,2,0xc2ae072a,0x7a894305
77,2,0x0e8acf28,0x41bcc131
78,2,0x793ee4ae,0xa6375f16
79,2,0xb27c4713,0x897c9271
80,2,0xfa7a77d0,0x8c6abd86
81,2,0x73b49572,0xd39fe44f
82,2,0xa355b34e,0x39e97869
83,2,0x8e68e9f9,0x26cd6826
84,2,0xf7c2f250,0x44bc293d
85,2,0x1a2c7e64,0xfbba693f
86,2,0xfcfd7d6e,0xe4ecde00
87,2,0x222996c9,0xc537bdf9
88,2,0xdc97a15e,0xab41d622
89,2,0xbf8045b2,0xcc252f11
90,2,0xb8cf6ecb,0xfcf2489e
91,2,0x2f151955,0x4f36b08d
92,2,0x7a058acf,0x2c3fb470
93,2,0x5adff78a,0x4b453a41
94,2,0x54b18777,0xd489d3fb
95,2,0xa45e30b0,0xdfc7ffa0
96,2,0x5ff28c44,0xfd1b092f
97,2,0x8218e1df,0xb4abf520
98,2,0xc8524b26,0xb2516340
99,2,0x37f97a0c,0xab5dd2eb
100,2,0x29eb47b8,0x2318bdcf
101,2,0xbd121aef,0x01b46ec0
102,2,0xfd736b8f,0xc6f1663c
103,2,0x6efd1c8e,0x004ba32d
104,2,0xf5a07ba7,0x6e35c17e
105,2,0x6670b1ec,0x7a5d76cb
106,2,0xe15e2936,0xc92eeb60
107,2,0xc2367dd6,0x2e457a25
108,2,0x4d7d893d,0xb4e0365c
109,2,0xf30a0d4d,0xbba08bf6
110,2,0xd67ce8a8,0x0a6521e4
111,2,0x8ae1fe80,0x92263987
112,2,0x0d066ab5,0x0c33639a
113,2,0x16e2b828,0xf5f0534c
114,2,0x61fa3075,0x30cd0bd2
115,2,0xc04f80ab,0x9f610d71
116,2,0x2b97fde7,0x48f22bcf
117,2,0x350ab097,0x507ecacf
118,2,0x8dd21d98,0x8a05c883
119,2,0x20472a0f,0x7c24e1b9
120,2,0xf0132919,0x7fa457d1
121,2,0xc9af78a9,0xebeacc62
122,2,0xfd6b2e85,0x56807655
123,2,0xa6296819,0x108e3372
124,2,0x4e0da858,0xc88b2a78
125,2,0xa054b1c4,0xda2dce2f
126,2,0x73962092,0x79205f99
127,2,0xcec1f212,0x51d1c197
128,2,0xa00c2527,0x23297966
129,2,0x5413a965,0xd3b2a7a1
130,2,0x4e82d0cc,0x481b4f06
131,2,0x28aea237,0x6367e8f7
132,2,0xca3aa70f,0x398968f3
133,2,0x595e85de,0xe41af841
134,2,0xbddf3f51,0x1e8b98ce
135,2,0x0d1b9b71,0x4ec8add5
136,2,0x49ea9bd1,0x2481c273
137,2,0x5a919539,0x0362762f
