row_id,r,u,v,numerator,denominator_exp2,exact_fraction,way1_normalized_numerator
FQ078653,2,0xb0000003,0x0300a66c,-335544320,32,"-335544320/2^32","-335544320"
FQ078654,2,0xb0000003,0x0300aee4,335544320,32,"335544320/2^32","335544320"
FQ078655,2,0xb0000003,0x04004662,-536870912,32,"-536870912/2^32","-536870912"
FQ078656,2,0xb0000003,0x04004eea,536870912,32,"536870912/2^32","536870912"
FQ078657,2,0xb0000003,0x06006660,-402653184,32,"-402653184/2^32","-402653184"
FQ078658,2,0xb0000003,0x06006ee8,402653184,32,"402653184/2^32","402653184"
FQ078659,2,0xb0000003,0x06007661,335544320,32,"335544320/2^32","335544320"
FQ078660,2,0xb0000003,0x06007ee9,-335544320,32,"-335544320/2^32","-335544320"
FQ078661,2,0xb0000003,0x07006660,335544320,32,"335544320/2^32","335544320"
FQ078662,2,0xb0000003,0x07006ee8,-335544320,32,"-335544320/2^32","-335544320"
FQ078663,2,0xb0000003,0x0a003665,-335544320,32,"-335544320/2^32","-335544320"
FQ078664,2,0xb0000003,0x0a003eed,335544320,32,"335544320/2^32","335544320"
