row_id,r,u,v
90947,3,0x00000001,0x80080911
100840,3,0x0000000e,0xc00c0966
122411,3,0x000b0000,0x05ff2002
133186,3,0x70000000,0x2aa80f0f
109026,3,0x00006000,0x0c0ce33d
118669,3,0x00060000,0x09669009
120039,3,0x00080000,0x05dd2002
132617,3,0x60000000,0x7dda0909
93452,3,0x00000004,0xe00e0a88
115549,3,0x00020000,0x06443003
96005,3,0x00000008,0x40040177
125669,3,0x000f0000,0x0e55c00c
98523,3,0x0000000b,0x60060d99
118013,3,0x00050000,0x0add7007
131481,3,0x40000000,0xa8820a0a
94339,3,0x00000005,0xf00f09aa
91002,3,0x00000001,0x90090b55
100982,3,0x0000000e,0xe00e0e11
122344,3,0x000b0000,0x04aae00e
133299,3,0x70000000,0x63350909
108686,3,0x00006000,0x07078cc4
118690,3,0x00060000,0x09cc5005
120496,3,0x00080000,0x0f333003
132842,3,0x60000000,0xbbb00808
93413,3,0x00000004,0xd00d0c22
115434,3,0x00020000,0x0377b00b
96407,3,0x00000008,0xc00c0133
125085,3,0x000f0000,0x02ee2002
98818,3,0x0000000b,0xc00c0e66
117921,3,0x00050000,0x08ff5005
131447,3,0x40000000,0x9dd40f0f
93749,3,0x00000005,0x40040e77
90937,3,0x00000001,0x800805bb
100936,3,0x0000000e,0xe00e00bb
122824,3,0x000b0000,0x0e443003
133196,3,0x70000000,0x2ddf0d0d
108812,3,0x00006000,0x09094662
118303,3,0x00060000,0x0088a00a
120254,3,0x00080000,0x0a55f00f
132678,3,0x60000000,0x8bb30202
93453,3,0x00000004,0xe00e0add
115317,3,0x00020000,0x01224004
96274,3,0x00000008,0x90090aee
125030,3,0x000f0000,0x01998008
98866,3,0x0000000b,0xd00d0a77
117538,3,0x00050000,0x01774004
131444,3,0x40000000,0x9dd40909
93885,3,0x00000005,0x70070377
91316,3,0x00000001,0xf00f0522
100934,3,0x0000000e,0xe00e0044
122470,3,0x000b0000,0x07115005
133696,3,0x70000000,0xd9940606
108719,3,0x00006000,0x0707fcc3
