row_id,r,u,v
20,1,0x30b3b66f,0xd4cea11c
43,1,0x4596e9a3,0xf4fbee7c
15,1,0x56424457,0x40144889
6,1,0x371bee5c,0xa794c548
28,1,0x68c807d7,0xa5eb4e4f
30,1,0xc928e550,0x94088c68
32,1,0xd5876401,0xcb10552a
55,1,0x38273b21,0xa5eb4e4f
16,1,0x56424457,0xf4fbee7c
40,1,0xabb66350,0x4bb93cc1
10,1,0x5c50d372,0x1c1b368b
1,1,0x1070c065,0x40144889
39,1,0xabb66350,0x35ed64fa
52,1,0xd1c4f41d,0x4e49eac0
44,1,0x4596e9a3,0x86a1651c
13,1,0x56424457,0x4bb93cc1
2,1,0x1070c065,0xa337798e
51,1,0xd1c4f41d,0xf9937a89
42,1,0x7d81ddc7,0x40144889
58,1,0x205ee11e,0x1c1b368b
29,1,0xc928e550,0xc919b3ab
12,1,0x5c50d372,0x35ed64fa
34,1,0x9ff0a8cb,0xb298e7eb
7,1,0x371bee5c,0xa337798e
60,1,0x9b5040cc,0x7333a453
9,1,0x5c50d372,0xc919b3ab
48,1,0xea68344a,0xa794c548
47,1,0xea68344a,0xd4cea11c
21,1,0x30b3b66f,0xa794c548
27,1,0x68c807d7,0x5dd8b7f4
22,1,0x30b3b66f,0x22828719
25,1,0x1e7e08fd,0x4e49eac0
33,1,0x9ff0a8cb,0x7333a453
35,1,0x7d52d6fa,0xc369cff5
57,1,0x205ee11e,0x94088c68
46,1,0x8bebaf9d,0x0d246b60
26,1,0x1e7e08fd,0xa337798e
62,1,0xbbdf5c53,0xc369cff5
50,1,0x35ff60c8,0x2999a408
11,1,0x5c50d372,0x58e8771e
41,1,0x7d81ddc7,0xc0e44ad0
53,1,0xca5748f3,0xa337798e
18,1,0x943607db,0x58b90697
54,1,0xca5748f3,0x5dd8b7f4
45,1,0x8bebaf9d,0x58b90697
14,1,0x56424457,0xc0e44ad0
64,1,0xe702b2b7,0xf28c8a2d
3,1,0x1070c065,0xa5eb4e4f
49,1,0x35ff60c8,0x22828719
4,1,0x1070c065,0xc919b3ab
63,1,0xe702b2b7,0x5ffcd64d
23,1,0x2417b039,0x2999a408
19,1,0x943607db,0x0d246b60
31,1,0xd5876401,0x1c1b368b
38,1,0xf079103b,0x58e8771e
17,1,0x943607db,0x86a1651c
8,1,0x371bee5c,0xa5eb4e4f
37,1,0xf079103b,0xf28c8a2d
56,1,0x38273b21,0xc919b3ab
36,1,0x7d52d6fa,0x5ffcd64d
59,1,0x9b5040cc,0xcb10552a
5,1,0x371bee5c,0x40144889
24,1,0x2417b039,0xf9937a89
61,1,0xbbdf5c53,0xb298e7eb
