row_id,r,u,v
5261,2,0xddb9399c,0x61186956
11875,2,0x6ff81ca1,0x2aac9850
808,2,0x0d9f465d,0x136dbebf
4050,2,0x30625dae,0x30884861
3808,2,0xe5503d4f,0x38f92e76
9999,2,0x1f2b15f5,0x24f42fd0
11893,2,0xb7d82702,0x5b352108
11631,2,0xed5f4b0a,0xb5e1cde5
252,2,0x71f81f5f,0x9e99a095
4327,2,0x4a9d9c5b,0xb0b767ab
1258,2,0x070def75,0xe9cff264
15555,2,0x5d8ecd9d,0xde24a1fe
1859,2,0x9db1658b,0x30e9d688
645,2,0x26b2134d,0x8d897c0a
16161,2,0x29421560,0x9c982f79
10443,2,0x8940ae82,0xe46a4b68
14040,2,0x63612f7e,0x8119dbde
10059,2,0x741a50d7,0x1be16883
12227,2,0x07d5e317,0x214a1923
9452,2,0xcc135199,0x1d5cddb9
7994,2,0x8067df30,0x34ad164f
11742,2,0x9060364d,0x9c7815c1
15331,2,0xe7f6dfe1,0xa5dba990
2013,2,0xfd30a1cf,0x2cef4e96
15419,2,0x407861b7,0x8768f084
16225,2,0xb402419b,0x297712c2
7794,2,0x8dafed33,0x16c801a7
13176,2,0xd866b07e,0xb3f3199e
3610,2,0x119ec11a,0x5ba92657
4072,2,0x30625dae,0xd01d177a
16093,2,0x92ba70b2,0x165111a4
4956,2,0x526551d8,0xcf1afbaa
5145,2,0xa684ff4e,0x8847a6e3
5129,2,0xc4244943,0x5a05754a
12342,2,0x4a70eb3f,0x1a81c909
6281,2,0xfc6e018f,0x090815fb
3453,2,0x3440e37a,0x11a51e60
12709,2,0x8c4ce780,0xd06bb168
961,2,0xfe11c9bf,0x3e210fa7
9576,2,0x63b56b61,0x6f9c05d9
5218,2,0x4ce514a8,0xa827e242
14833,2,0x7376d442,0xb6d6b472
9014,2,0xc89d9390,0x9a3a17c1
12684,2,0xb2d46368,0x1d50e4ab
15587,2,0x46e37470,0x291fb952
9784,2,0x59f3e5bb,0x9f8d36a9
1939,2,0xa90fcc9d,0x043f9452
5601,2,0x5863f657,0x133056f0
11047,2,0x7300f095,0x0d9fbbaa
3723,2,0x08e0ac5b,0xe6a0fc72
3020,2,0x35f0d727,0xe5067fbf
6622,2,0x948d747a,0x58cbc986
3070,2,0x08ebb77e,0xb5e1cde5
4966,2,0x526551d8,0x2831f7dd
486,2,0x38148592,0x8d897c0a
12011,2,0x36f88182,0x235d4431
13222,2,0xfc8f2927,0x7426046f
12576,2,0xbc8e79d5,0x4beafc56
15815,2,0x11bf293e,0xa59b17d0
7536,2,0xf6cf37f2,0x76e92c4a
2703,2,0xa54e6076,0xf2bafcae
9156,2,0xf0da0aa3,0x222f605e
4259,2,0xbb951cce,0x1eda1c82
16192,2,0xf0ca4ea6,0xe271299c
12212,2,0x14768f63,0x5dca7508
11302,2,0x40e45e0c,0xe6a018ab
3401,2,0x85b421a9,0x29337eb2
2766,2,0xfe43e2d0,0xe554f3aa
13551,2,0x4d6dc8da,0x6f9c05d9
7688,2,0x812b1b17,0x524f6fff
11518,2,0x67695ef1,0x088602c4
6330,2,0xb107033b,0x8721bc88
11815,2,0xa6cf1ad9,0x237b4230
1819,2,0x7c9f2704,0xbbe69c1b
6642,2,0x4c92b5b2,0xca7428ea
4021,2,0x7cad7330,0x618d378d
9971,2,0x9de30f99,0x77821672
3726,2,0x08e0ac5b,0x2fc18be7
2075,2,0x39656304,0x37cf721b
3157,2,0xdd31740c,0x7a75e83d
9829,2,0xd1802904,0x047f98ae
4800,2,0x62d58e92,0x977f5c46
12303,2,0x02925a98,0xa0d0c4ce
3267,2,0x09261655,0x79005fe6
7871,2,0x4bb06490,0x0c3db79b
6692,2,0xfcaeaae2,0x3c2a31f4
7841,2,0xa113d597,0x7cc26406
7505,2,0x1e5815a6,0x09416348
15566,2,0xd5d9521b,0xdbda92a6
