row_id,r,u,v
253,1,0x10000000,0x07000000
18,1,0x00000006,0xb00b0000
112,1,0x00002000,0x00000500
231,1,0x06000000,0x00000222
254,1,0x10000000,0x08000000
15,1,0x00000006,0x20020000
111,1,0x00002000,0x00000100
234,1,0x06000000,0x00000bbb
17,1,0x00000006,0xa00a0000
113,1,0x00002000,0x00000900
232,1,0x06000000,0x00000333
16,1,0x00000006,0x30030000
114,1,0x00002000,0x00000d00
233,1,0x06000000,0x00000aaa
178,1,0x000e0000,0x00006006
235,1,0x07000000,0x00000bbb
229,1,0x05000000,0x00000888
176,1,0x000d0000,0x0000c00c
177,1,0x000e0000,0x00004004
236,1,0x07000000,0x00000ccc
230,1,0x05000000,0x00000fff
175,1,0x000d0000,0x00008008
33,1,0x0000000e,0x40040000
60,1,0x00000090,0x00000c0c
103,1,0x00000d00,0x08880000
71,1,0x000000f0,0x00000101
34,1,0x0000000e,0x60060000
59,1,0x00000090,0x00000808
104,1,0x00000d00,0x0ccc0000
72,1,0x000000f0,0x00000505
29,1,0x0000000c,0x40040000
260,1,0x30000000,0x0c000000
116,1,0x00003000,0x00000c00
21,1,0x00000008,0x40040000
276,1,0x90000000,0x0c000000
132,1,0x00009000,0x00000c00
169,1,0x000a0000,0x00004004
272,1,0x70000000,0x0c000000
140,1,0x0000d000,0x00000c00
173,1,0x000c0000,0x00004004
25,1,0x0000000a,0x40040000
284,1,0xd0000000,0x0c000000
128,1,0x00007000,0x00000c00
165,1,0x00080000,0x00004004
155,1,0x00040000,0x0000a00a
170,1,0x000a0000,0x0000e00e
39,1,0x00000020,0x00000101
67,1,0x000000d0,0x00000808
265,1,0x50000000,0x08000000
172,1,0x000b0000,0x0000d00d
245,1,0x0c000000,0x00000444
90,1,0x00000600,0x0bbb0000
249,1,0x0e000000,0x00000444
106,1,0x00000e00,0x06660000
2,1,0x00000001,0x80080000
228,1,0x04000000,0x00000fff
77,1,0x00000200,0x09990000
37,1,0x00000010,0x00000707
174,1,0x000c0000,0x00006006
252,1,0x0f000000,0x00000555
85,1,0x00000500,0x08880000
158,1,0x00050000,0x0000f00f
257,1,0x20000000,0x09000000
4,1,0x00000002,0x50050000
