row_id,r,u,v
14192,2,0x0000c00a,0x0877a00a
84555,2,0xd0600000,0x0000d33e
16421,2,0x0000e060,0x14450000
38338,2,0x0c003000,0xaee40202
14199,2,0x0000c00a,0x0b77c00c
84547,2,0xd0600000,0x0000944d
16433,2,0x0000e060,0x6ddb0000
38350,2,0x0c003000,0xbff40b0b
14187,2,0x0000c00a,0x05ffa00a
84554,2,0xd0600000,0x0000d22f
16448,2,0x0000e060,0xd66b0000
38341,2,0x0c003000,0xaee40f0f
14206,2,0x0000c00a,0x0d77f00f
84535,2,0xd0600000,0x00003aa9
16450,2,0x0000e060,0xdaa70000
38332,2,0x0c003000,0x3ffc0b0b
14175,2,0x0000c00a,0x01332002
84545,2,0xd0600000,0x00009009
16431,2,0x0000e060,0x5aaf0000
38343,2,0x0c003000,0xaff50303
14174,2,0x0000c00a,0x00ffa00a
84533,2,0xd0600000,0x0000388b
16422,2,0x0000e060,0x1aab0000
38353,2,0x0c003000,0xfee10a0a
14171,2,0x0000c00a,0x0077f00f
84534,2,0xd0600000,0x0000399a
16423,2,0x0000e060,0x22200000
38335,2,0x0c003000,0x7ee90a0a
14197,2,0x0000c00a,0x09bb2002
84542,2,0xd0600000,0x00005eeb
16457,2,0x0000e060,0xebb50000
38342,2,0x0c003000,0xaff50202
57505,2,0x30040000,0x100105cc
80915,2,0xc0000010,0xe55b0777
87779,2,0xf00000c0,0x27750fff
24280,2,0x000eb000,0x3eed0300
57517,2,0x30040000,0xd00d09cc
80904,2,0xc0000010,0x5eeb0bbb
87790,2,0xf00000c0,0xa77d0777
24279,2,0x000eb000,0x36650b00
57513,2,0x30040000,0x90090dcc
80902,2,0xc0000010,0x5eeb0333
87783,2,0xf00000c0,0x33300fff
24276,2,0x000eb000,0x2eec0200
57514,2,0x30040000,0xb00b02cc
80905,2,0xc0000010,0x5eeb0fff
87786,2,0xf00000c0,0x7aad0777
24287,2,0x000eb000,0xa66c0a00
52265,2,0x20600c00,0x0f0f5dd8
37983,2,0x0b00f000,0xc11d0c0c
30514,2,0x00a00007,0x0d00b229
76809,2,0xa000000b,0x0800c22e
52264,2,0x20600c00,0x0f0f1998
37982,2,0x0b00f000,0x81190808
30513,2,0x00a00007,0x0600977e
76810,2,0xa000000b,0x0800caa6
2402,2,0x00001090,0xb8830000
15196,2,0x0000d010,0xb00b0000
11405,2,0x000080f0,0x50050000
25112,2,0x00100e00,0x0b0b0000
7480,2,0x00005090,0xb8830000
16733,2,0x0000e0e0,0xb00b0000
13100,2,0x0000a0f0,0x50050000
32460,2,0x00d00e00,0x0b0b0000
