row_id,r,u,v
297,2,0x00000001,0x04003003
343,2,0x00000002,0x0600c00c
364,2,0x00000002,0x0d008008
386,2,0x00000003,0x05005005
422,2,0x00000004,0x0400e00e
457,2,0x00000004,0x0f00e00e
498,2,0x00000006,0x03009009
526,2,0x00000006,0x0d007007
579,2,0x00000008,0x04006006
587,2,0x00000008,0x0600c00c
605,2,0x00000008,0x0b006006
664,2,0x0000000a,0x02007007
715,2,0x0000000b,0x0700e00e
724,2,0x0000000b,0x0b002002
727,2,0x0000000b,0x0c002002
758,2,0x0000000c,0x0c00b00b
825,2,0x0000000e,0x0b00a00a
827,2,0x0000000e,0x0c00c00c
887,2,0x00000010,0x15540000
925,2,0x00000010,0xdbb60000
939,2,0x00000020,0x588d0000
968,2,0x00000030,0x11100000
986,2,0x00000030,0x67710000
989,2,0x00000030,0x6ff90000
1000,2,0x00000030,0xc22e0000
1028,2,0x00000040,0x65530000
1038,2,0x00000040,0xbaa10000
1044,2,0x00000040,0xd11c0000
1087,2,0x00000050,0xf55a0000
1128,2,0x00000060,0xe33d0000
1159,2,0x00000070,0xbaa10000
1187,2,0x00000080,0x6ff90000
1240,2,0x00000090,0x699f0000
1259,2,0x000000a0,0x21130000
1276,2,0x000000a0,0x67710000
1303,2,0x000000b0,0x2bb90000
1309,2,0x000000b0,0x51140000
1311,2,0x000000b0,0x6ff90000
1323,2,0x000000b0,0xb8830000
1346,2,0x000000c0,0x8ff70000
1383,2,0x000000d0,0x699f0000
1390,2,0x000000d0,0xa3390000
1396,2,0x000000d0,0xd77a0000
1415,2,0x000000e0,0x88800000
1446,2,0x000000f0,0x67710000
1447,2,0x000000f0,0x699f0000
1448,2,0x000000f0,0x6ff90000
1455,2,0x000000f0,0x822a0000
1468,2,0x000000f0,0xa8820000
1487,2,0x00000100,0x0b0bbcc7
1534,2,0x00000500,0x0e0e5eeb
1559,2,0x00000700,0x0909d994
1622,2,0x00000a00,0x0707aff5
1657,2,0x00000c00,0x02022331
1664,2,0x00000c00,0x02027aad
1689,2,0x00000c00,0x0707fff0
1703,2,0x00000c00,0x0a0aaff5
1715,2,0x00000c00,0x0b0bbbb0
1723,2,0x00000c00,0x0f0ffff0
1806,2,0x00000f00,0x07077770
1827,2,0x00001001,0x0f44b00b
1834,2,0x00001002,0x0b44f00f
1857,2,0x00001004,0x07cce00e
1903,2,0x00001008,0x0644f00f
1946,2,0x0000100c,0x07443003
1971,2,0x0000100d,0x0acc5005
2001,2,0x0000100f,0x0944e00e
2020,2,0x00001010,0x699f0000
2026,2,0x00001010,0x9aa30000
2049,2,0x00001020,0x2eec0000
2069,2,0x00001020,0xc22e0000
2078,2,0x00001020,0xfee10000
2092,2,0x00001030,0x588d0000
2095,2,0x00001030,0x699f0000
2099,2,0x00001030,0x6ff90000
2119,2,0x00001030,0xd77a0000
2131,2,0x00001040,0x1ddc0000
2133,2,0x00001040,0x2ffd0000
2137,2,0x00001040,0x50050000
2140,2,0x00001040,0x588d0000
2150,2,0x00001040,0x9dd40000
2152,2,0x00001040,0xaff50000
2153,2,0x00001040,0xb00b0000
2197,2,0x00001050,0x699f0000
2234,2,0x00001060,0x2ddf0000
2242,2,0x00001060,0x50050000
2247,2,0x00001060,0x6ff90000
2275,2,0x00001060,0xf33c0000
2287,2,0x00001070,0x50050000
2292,2,0x00001070,0x67710000
2294,2,0x00001070,0x699f0000
2298,2,0x00001070,0x74430000
2342,2,0x00001080,0x43370000
2348,2,0x00001080,0x699f0000
2359,2,0x00001080,0x933a0000
2365,2,0x00001080,0xb00b0000
2386,2,0x00001090,0x499d0000
2393,2,0x00001090,0x699f0000
2401,2,0x00001090,0xb00b0000
2402,2,0x00001090,0xb8830000
2430,2,0x000010a0,0x62240000
2489,2,0x000010b0,0xdff20000
2519,2,0x000010c0,0xb00b0000
2552,2,0x000010d0,0x50050000
2558,2,0x000010d0,0x65530000
2560,2,0x000010d0,0x699f0000
2571,2,0x000010d0,0xb00b0000
2574,2,0x000010d0,0xb8830000
2618,2,0x000010e0,0xb00b0000
2621,2,0x000010e0,0xb8830000
2645,2,0x000010f0,0x388b0000
2655,2,0x000010f0,0x6ff90000
2661,2,0x000010f0,0x822a0000
2670,2,0x000010f0,0x944d0000
2727,2,0x00002001,0x0388d00d
2762,2,0x00002001,0x0f88e00e
2812,2,0x00002003,0x06881001
2866,2,0x00002004,0x09887007
2872,2,0x00002004,0x0c884004
2873,2,0x00002004,0x0c88e00e
2923,2,0x00002006,0x02889009
3024,2,0x00002008,0x0988a00a
3194,2,0x0000200d,0x02883003
3202,2,0x0000200d,0x0588f00f
3209,2,0x0000200d,0x0788e00e
3280,2,0x0000200f,0x0688d00d
3336,2,0x00002010,0x9ff60000
3340,2,0x00002010,0xb44f0000
3365,2,0x00002020,0x50050000
3413,2,0x00002030,0x67710000
3415,2,0x00002030,0x6ff90000
3453,2,0x00002040,0x699f0000
3490,2,0x00002050,0x4cc80000
3504,2,0x00002050,0xa3390000
3520,2,0x00002060,0x31120000
3524,2,0x00002060,0x399a0000
3581,2,0x00002070,0x99900000
3609,2,0x00002080,0x65530000
3610,2,0x00002080,0x67710000
3611,2,0x00002080,0x699f0000
3665,2,0x00002090,0x699f0000
3676,2,0x00002090,0xc4480000
3686,2,0x000020a0,0x27750000
3701,2,0x000020a0,0x699f0000
3704,2,0x000020a0,0x6ff90000
3737,2,0x000020b0,0x67710000
3748,2,0x000020b0,0xb00b0000
3800,2,0x000020d0,0x43370000
3871,2,0x000020f0,0x67710000
3872,2,0x000020f0,0x699f0000
3874,2,0x000020f0,0x6ff90000
3902,2,0x000020f0,0xe11f0000
3967,2,0x00002600,0x05851554
3988,2,0x00002700,0x0e8ed66b
4089,2,0x00002c00,0x02827225
4122,2,0x00002c00,0x0a8a3aa9
4172,2,0x00002e00,0x02827aad
4334,2,0x00003008,0x0ecca00a
4341,2,0x00003009,0x0acc4004
4356,2,0x0000300a,0x0bcc7007
4372,2,0x0000300c,0x07443003
4386,2,0x0000300d,0x02cc3003
4460,2,0x00003010,0xbdd60000
4518,2,0x00003030,0x50050000
4522,2,0x00003030,0x66600000
4523,2,0x00003030,0x67710000
4563,2,0x00003040,0x50050000
4566,2,0x00003040,0x588d0000
4573,2,0x00003040,0x944d0000
4582,2,0x00003040,0xb8830000
4627,2,0x00003050,0x7ee90000
4634,2,0x00003050,0xaff50000
4643,2,0x00003050,0xddd00000
4653,2,0x00003050,0xfbb40000
4664,2,0x00003060,0x37740000
4670,2,0x00003060,0x588d0000
4673,2,0x00003060,0x67710000
4690,2,0x00003060,0xd4490000
4702,2,0x00003070,0x10010000
4703,2,0x00003070,0x17760000
4704,2,0x00003070,0x1ddc0000
4705,2,0x00003070,0x1ffe0000
4706,2,0x00003070,0x2ffd0000
4707,2,0x00003070,0x30030000
4708,2,0x00003070,0x34470000
4709,2,0x00003070,0x36650000
4710,2,0x00003070,0x3ccf0000
4711,2,0x00003070,0x40040000
4712,2,0x00003070,0x41150000
4713,2,0x00003070,0x51140000
4714,2,0x00003070,0x53360000
4715,2,0x00003070,0x588d0000
4716,2,0x00003070,0x5dd80000
4717,2,0x00003070,0x60060000
4718,2,0x00003070,0x61170000
4719,2,0x00003070,0x64420000
4720,2,0x00003070,0x6aac0000
4721,2,0x00003070,0x6ff90000
4722,2,0x00003070,0x71160000
4723,2,0x00003070,0x73340000
4724,2,0x00003070,0x76610000
4725,2,0x00003070,0x7aad0000
4726,2,0x00003070,0x7bbc0000
4727,2,0x00003070,0x7ccb0000
4728,2,0x00003070,0x8aa20000
4729,2,0x00003070,0x8ee60000
4730,2,0x00003070,0x90090000
4731,2,0x00003070,0x944d0000
4732,2,0x00003070,0x977e0000
4733,2,0x00003070,0x99900000
4734,2,0x00003070,0x9bb20000
4735,2,0x00003070,0x9cc50000
4736,2,0x00003070,0xaff50000
4737,2,0x00003070,0xb44f0000
4738,2,0x00003070,0xb66d0000
4739,2,0x00003070,0xbbb00000
4740,2,0x00003070,0xbff40000
4741,2,0x00003070,0xc66a0000
4742,2,0x00003070,0xd00d0000
4743,2,0x00003070,0xd11c0000
4744,2,0x00003070,0xd4490000
4745,2,0x00003070,0xd5580000
4746,2,0x00003070,0xd77a0000
4747,2,0x00003070,0xd9940000
4748,2,0x00003070,0xdcc10000
4749,2,0x00003070,0xddd00000
4750,2,0x00003070,0xebb50000
4751,2,0x00003070,0xf22d0000
4752,2,0x00003070,0xf33c0000
