# schema=way1-exact-shard-v2
# implementation=grouped_u
# query_sha256=5b19da744dc79bde4b3c93806d1ef0e686f6fa1dfe07340454965de4c8bece00
# program_sha256=a9994bf381cd700ff9f4491bc1d548e29b7801930573f7a7f2b9cff524c96943
# range_start=115651
# range_end=122476
# plaintext_count=6825
# permutation_evaluations=6825
# u_parity_evaluations=54600
# v_parity_evaluations=3494400
# logical_query_updates=3494400
# unique_u=8
# unique_v=167
# threads=8
r,u,v,numerator,denominator
3,0x25f0c584,0xb2a32963,-7,6825
3,0x32c0641d,0x51ceacf3,-93,6825
3,0x8f2ecae1,0xfcc6daf5,-9,6825
3,0xade9b4e0,0x01722e1e,75,6825
3,0xbabb33e3,0x679bec19,-45,6825
3,0xbabb33e3,0x5bb0b2ff,83,6825
3,0xbabb33e3,0x6ac1fd5d,-39,6825
3,0x32c0641d,0xb2a32963,65,6825
3,0x32c0641d,0x795341a2,-39,6825
3,0xade9b4e0,0xb45e8ded,59,6825
3,0x25f0c584,0x6fccbf88,7,6825
3,0x8f2ecae1,0x6bea2b3a,-137,6825
3,0xade9b4e0,0x80c61e87,57,6825
3,0xbabb33e3,0x2ea3674e,-45,6825
3,0x25f0c584,0x8aaf26d1,-83,6825
3,0x25f0c584,0xfcc6daf5,-109,6825
3,0xade9b4e0,0xfc6b87f0,-81,6825
3,0x01db7a2b,0x8267f7e1,-27,6825
3,0x32c0641d,0x92088483,-55,6825
3,0x669e4dbf,0xf414309d,-55,6825
3,0xbabb33e3,0xa0a3a7a0,65,6825
3,0x8f2ecae1,0x682182b3,-107,6825
3,0x669e4dbf,0xad76b9cc,-63,6825
3,0x32c0641d,0xf414309d,-9,6825
3,0xade9b4e0,0x46cb3586,-21,6825
3,0x669e4dbf,0xb45e8ded,-39,6825
3,0xade9b4e0,0xa36fc5ac,-19,6825
3,0x32c0641d,0xd0542d4f,-127,6825
3,0x25f0c584,0x8fa0d7a7,55,6825
3,0x01db7a2b,0x85e1172d,123,6825
3,0x8f2ecae1,0xfc2a458f,-111,6825
3,0x32c0641d,0x6d957c23,-29,6825
3,0xade9b4e0,0x98d4182f,47,6825
3,0x25f0c584,0x7da36075,123,6825
3,0x32c0641d,0xdad2ac29,209,6825
3,0xade9b4e0,0x38ca6118,65,6825
3,0xade9b4e0,0x3581df33,207,6825
