# schema=way1-exact-shard-v2
# implementation=grouped_u
# query_sha256=5b19da744dc79bde4b3c93806d1ef0e686f6fa1dfe07340454965de4c8bece00
# program_sha256=a9994bf381cd700ff9f4491bc1d548e29b7801930573f7a7f2b9cff524c96943
# range_start=17891
# range_end=32180
# plaintext_count=14289
# permutation_evaluations=14289
# u_parity_evaluations=114312
# v_parity_evaluations=7315968
# logical_query_updates=7315968
# unique_u=8
# unique_v=167
# threads=8
r,u,v,numerator,denominator
3,0x25f0c584,0xb2a32963,209,14289
3,0x32c0641d,0x51ceacf3,-69,14289
3,0x8f2ecae1,0xfcc6daf5,-53,14289
3,0xade9b4e0,0x01722e1e,-69,14289
3,0xbabb33e3,0x679bec19,-57,14289
3,0xbabb33e3,0x5bb0b2ff,-129,14289
3,0xbabb33e3,0x6ac1fd5d,-127,14289
3,0x32c0641d,0xb2a32963,-89,14289
3,0x32c0641d,0x795341a2,143,14289
3,0xade9b4e0,0xb45e8ded,43,14289
3,0x25f0c584,0x6fccbf88,75,14289
3,0x8f2ecae1,0x6bea2b3a,87,14289
3,0xade9b4e0,0x80c61e87,101,14289
3,0xbabb33e3,0x2ea3674e,127,14289
3,0x25f0c584,0x8aaf26d1,-35,14289
3,0x25f0c584,0xfcc6daf5,-203,14289
3,0xade9b4e0,0xfc6b87f0,235,14289
3,0x01db7a2b,0x8267f7e1,51,14289
3,0x32c0641d,0x92088483,21,14289
3,0x669e4dbf,0xf414309d,-55,14289
3,0xbabb33e3,0xa0a3a7a0,-127,14289
3,0x8f2ecae1,0x682182b3,69,14289
3,0x669e4dbf,0xad76b9cc,-17,14289
3,0x32c0641d,0xf414309d,1,14289
3,0xade9b4e0,0x46cb3586,161,14289
3,0x669e4dbf,0xb45e8ded,25,14289
3,0xade9b4e0,0xa36fc5ac,-87,14289
3,0x32c0641d,0xd0542d4f,75,14289
3,0x25f0c584,0x8fa0d7a7,-37,14289
3,0x01db7a2b,0x85e1172d,-215,14289
3,0x8f2ecae1,0xfc2a458f,-189,14289
3,0x32c0641d,0x6d957c23,93,14289
3,0xade9b4e0,0x98d4182f,-121,14289
3,0x25f0c584,0x7da36075,-23,14289
3,0x32c0641d,0xdad2ac29,-239,14289
3,0xade9b4e0,0x38ca6118,97,14289
3,0xade9b4e0,0x3581df33,63,14289
3,0x8f2ecae1,0x29b1b908,-125,14289
3,0xade9b4e0,0xfc2a458f,-3,14289
3,0xbabb33e3,0x0e95a270,11,14289
3,0x8f2ecae1,0x3581df33,-123,14289
3,0x8f2ecae1,0x6b556f1d,-87,14289
3,0xbabb33e3,0x2fb2100e,67,14289
3,0xbabb33e3,0x1eb10f06,203,14289
3,0x32c0641d,0x464c484f,-121,14289
3,0x8f2ecae1,0xe4b60034,33,14289
3,0xade9b4e0,0xddab1bbb,-7,14289
3,0x25f0c584,0x1ceb5c0f,-69,14289
3,0x8f2ecae1,0xe564b06c,5,14289
3,0x32c0641d,0xbc909452,-27,14289
3,0xbabb33e3,0x98d4182f,43,14289
3,0xade9b4e0,0x8998f3be,-157,14289
3,0x669e4dbf,0x1eb10f06,-91,14289
3,0x669e4dbf,0x20049c16,81,14289
