# schema=way1-exact-shard-v2
# implementation=grouped_u
# query_sha256=5b19da744dc79bde4b3c93806d1ef0e686f6fa1dfe07340454965de4c8bece00
# program_sha256=a9994bf381cd700ff9f4491bc1d548e29b7801930573f7a7f2b9cff524c96943
# range_start=14186
# range_end=17891
# plaintext_count=3705
# permutation_evaluations=3705
# u_parity_evaluations=29640
# v_parity_evaluations=1896960
# logical_query_updates=1896960
# unique_u=8
# unique_v=167
# threads=8
r,u,v,numerator,denominator
3,0x25f0c584,0xb2a32963,15,3705
3,0x32c0641d,0x51ceacf3,-11,3705
3,0x8f2ecae1,0xfcc6daf5,89,3705
3,0xade9b4e0,0x01722e1e,49,3705
3,0xbabb33e3,0x679bec19,37,3705
3,0xbabb33e3,0x5bb0b2ff,-27,3705
3,0xbabb33e3,0x6ac1fd5d,-33,3705
3,0x32c0641d,0xb2a32963,-1,3705
3,0x32c0641d,0x795341a2,21,3705
3,0xade9b4e0,0xb45e8ded,161,3705
3,0x25f0c584,0x6fccbf88,-35,3705
3,0x8f2ecae1,0x6bea2b3a,-41,3705
3,0xade9b4e0,0x80c61e87,11,3705
3,0xbabb33e3,0x2ea3674e,11,3705
3,0x25f0c584,0x8aaf26d1,-45,3705
3,0x25f0c584,0xfcc6daf5,-47,3705
3,0xade9b4e0,0xfc6b87f0,15,3705
3,0x01db7a2b,0x8267f7e1,-25,3705
3,0x32c0641d,0x92088483,65,3705
3,0x669e4dbf,0xf414309d,-19,3705
3,0xbabb33e3,0xa0a3a7a0,-5,3705
3,0x8f2ecae1,0x682182b3,-11,3705
3,0x669e4dbf,0xad76b9cc,-83,3705
3,0x32c0641d,0xf414309d,17,3705
3,0xade9b4e0,0x46cb3586,-1,3705
3,0x669e4dbf,0xb45e8ded,85,3705
3,0xade9b4e0,0xa36fc5ac,-13,3705
3,0x32c0641d,0xd0542d4f,-87,3705
3,0x25f0c584,0x8fa0d7a7,25,3705
3,0x01db7a2b,0x85e1172d,77,3705
3,0x8f2ecae1,0xfc2a458f,-127,3705
3,0x32c0641d,0x6d957c23,-33,3705
3,0xade9b4e0,0x98d4182f,31,3705
3,0x25f0c584,0x7da36075,5,3705
3,0x32c0641d,0xdad2ac29,97,3705
3,0xade9b4e0,0x38ca6118,3,3705
3,0xade9b4e0,0x3581df33,21,3705
3,0x8f2ecae1,0x29b1b908,-95,3705
3,0xade9b4e0,0xfc2a458f,29,3705
3,0xbabb33e3,0x0e95a270,-41,3705
3,0x8f2ecae1,0x3581df33,-19,3705
3,0x8f2ecae1,0x6b556f1d,-33,3705
3,0xbabb33e3,0x2fb2100e,17,3705
3,0xbabb33e3,0x1eb10f06,69,3705
3,0x32c0641d,0x464c484f,-37,3705
3,0x8f2ecae1,0xe4b60034,95,3705
3,0xade9b4e0,0xddab1bbb,105,3705
3,0x25f0c584,0x1ceb5c0f,-73,3705
3,0x8f2ecae1,0xe564b06c,-63,3705
3,0x32c0641d,0xbc909452,41,3705
3,0xbabb33e3,0x98d4182f,-39,3705
3,0xade9b4e0,0x8998f3be,-169,3705
3,0x669e4dbf,0x1eb10f06,43,3705
3,0x669e4dbf,0x20049c16,-9,3705
3,0x8f2ecae1,0x46347e29,21,3705
3,0xbabb33e3,0x2b736b89,1,3705
3,0xbabb33e3,0x4d5cf120,7,3705
3,0xade9b4e0,0x1eb10f06,3,3705
3,0x32c0641d,0xd5ba5d17,-53,3705
3,0x8f2ecae1,0xf414309d,-91,3705
3,0x8f2ecae1,0xbf040c64,-17,3705
3,0x8f2ecae1,0x2ea3674e,9,3705
3,0x01db7a2b,0xb21532b2,-9,3705
3,0x32c0641d,0x59a7785c,-3,3705
3,0x669e4dbf,0x6d957c23,-5,3705
3,0x669e4dbf,0x4cb175a2,29,3705
3,0xade9b4e0,0x1a5ae8a3,107,3705
3,0xade9b4e0,0xdad2ac29,65,3705
3,0x32c0641d,0x04aab030,5,3705
3,0xade9b4e0,0xf5ae665d,-25,3705
3,0xade9b4e0,0xfcc6daf5,-127,3705
3,0xbabb33e3,0x9781fb46,-67,3705
3,0xbabb33e3,0xed0b3305,-127,3705
3,0xbabb33e3,0x67aba996,69,3705
3,0x8f2ecae1,0xd0542d4f,-51,3705
3,0x8f2ecae1,0x3f6731af,-85,3705
3,0x01db7a2b,0x93dbda7b,33,3705
3,0x8f2ecae1,0xcc4dbd59,29,3705
3,0x669e4dbf,0x8edf2451,-23,3705
3,0x01db7a2b,0xed0b3305,-31,3705
3,0xade9b4e0,0x92088483,21,3705
3,0xbabb33e3,0xddab1bbb,-65,3705
3,0xade9b4e0,0x9487dd7f,-69,3705
3,0x669e4dbf,0x2b736b89,15,3705
3,0xbabb33e3,0xa06025fe,-81,3705
3,0xade9b4e0,0x0e95a270,-19,3705
3,0x25f0c584,0x8998f3be,-101,3705
3,0x32c0641d,0x20049c16,39,3705
3,0xade9b4e0,0xdf4e5f18,73,3705
3,0x32c0641d,0x049c2005,49,3705
3,0x8f2ecae1,0x1ceb5c0f,-17,3705
3,0x669e4dbf,0x0a353f46,-39,3705
