row_id,r,u,v,numerator,denominator_exp2,exact_fraction,way1_normalized_numerator
FQ047439,2,0x2000b080,0x12230888,402653184,32,"402653184/2^32","402653184"
FQ047440,2,0x2000b080,0x15540888,-536870912,32,"-536870912/2^32","-536870912"
FQ047441,2,0x2000b080,0x299b0888,-402653184,32,"-402653184/2^32","-402653184"
FQ047442,2,0x2000b080,0x2cce0888,1073741824,32,"1073741824/2^32","1073741824"
FQ047443,2,0x2000b080,0x2ddf0888,-402653184,32,"-402653184/2^32","-402653184"
FQ047444,2,0x2000b080,0x32210888,-402653184,32,"-402653184/2^32","-402653184"
FQ047445,2,0x2000b080,0x399a0888,-402653184,32,"-402653184/2^32","-402653184"
FQ047446,2,0x2000b080,0x3aa90888,402653184,32,"402653184/2^32","402653184"
FQ047447,2,0x2000b080,0x42260888,-536870912,32,"-536870912/2^32","-536870912"
FQ047448,2,0x2000b080,0x499d0888,-536870912,32,"-536870912/2^32","-536870912"
FQ047449,2,0x2000b080,0x53360888,-402653184,32,"-402653184/2^32","-402653184"
FQ047450,2,0x2000b080,0x56630888,-402653184,32,"-402653184/2^32","-402653184"
FQ047451,2,0x2000b080,0x63350888,-402653184,32,"-402653184/2^32","-402653184"
FQ047452,2,0x2000b080,0x65530888,402653184,32,"402653184/2^32","402653184"
FQ047453,2,0x2000b080,0x66600888,-536870912,32,"-536870912/2^32","-536870912"
FQ047454,2,0x2000b080,0x67710888,402653184,32,"402653184/2^32","402653184"
FQ047455,2,0x2000b080,0x699f0888,-671088640,32,"-671088640/2^32","-671088640"
FQ047456,2,0x2000b080,0x73340888,-536870912,32,"-536870912/2^32","-536870912"
FQ047457,2,0x2000b080,0x75520888,-402653184,32,"-402653184/2^32","-402653184"
FQ047458,2,0x2000b080,0x799e0888,402653184,32,"402653184/2^32","402653184"
FQ047459,2,0x2000b080,0x7aad0888,-402653184,32,"-402653184/2^32","-402653184"
FQ047460,2,0x2000b080,0x7bbc0888,-536870912,32,"-536870912/2^32","-536870912"
FQ047461,2,0x2000b080,0x7ccb0888,536870912,32,"536870912/2^32","536870912"
FQ047462,2,0x2000b080,0x7dda0888,-671088640,32,"-671088640/2^32","-671088640"
FQ047463,2,0x2000b080,0x833b0888,536870912,32,"536870912/2^32","536870912"
FQ047464,2,0x2000b080,0x844c0888,536870912,32,"536870912/2^32","536870912"
FQ047465,2,0x2000b080,0x977e0888,-402653184,32,"-402653184/2^32","-402653184"
FQ047466,2,0x2000b080,0x9bb20888,-402653184,32,"-402653184/2^32","-402653184"
FQ047467,2,0x2000b080,0x9ee70888,402653184,32,"402653184/2^32","402653184"
FQ047468,2,0x2000b080,0xabb10888,402653184,32,"402653184/2^32","402653184"
FQ047469,2,0x2000b080,0xacc60888,-1073741824,32,"-1073741824/2^32","-1073741824"
FQ047470,2,0x2000b080,0xb2290888,-671088640,32,"-671088640/2^32","-671088640"
FQ047471,2,0x2000b080,0xbdd60888,402653184,32,"402653184/2^32","402653184"
FQ047472,2,0x2000b080,0xc00c0888,-805306368,32,"-805306368/2^32","-805306368"
FQ047473,2,0x2000b080,0xd22f0888,402653184,32,"402653184/2^32","402653184"
FQ047474,2,0x2000b080,0xd77a0888,402653184,32,"402653184/2^32","402653184"
FQ047475,2,0x2000b080,0xf22d0888,-671088640,32,"-671088640/2^32","-671088640"
FQ047476,2,0x2000b080,0xf33c0888,-536870912,32,"-536870912/2^32","-536870912"
FQ047477,2,0x2000b080,0xf44b0888,-536870912,32,"-536870912/2^32","-536870912"
FQ047478,2,0x2000b080,0xf55a0888,-402653184,32,"-402653184/2^32","-402653184"
FQ047479,2,0x2000b080,0xfaa50888,-402653184,32,"-402653184/2^32","-402653184"
FQ047480,2,0x2000b080,0xfcc30888,536870912,32,"536870912/2^32","536870912"
FQ047481,2,0x2000b080,0xfee10888,-402653184,32,"-402653184/2^32","-402653184"
