# schema=way1-exact-shard-v2
# implementation=current
# query_sha256=f8bb7508a1d5a389ebe888775b3873ed891761cee20f8f2b84ebf3db75ef9a81
# program_sha256=293cebcd6caf6c7f16ed884339dfcee707e5d4dbdd03129fa3539c589a416970
# range_start=0
# range_end=11150
# plaintext_count=11150
# permutation_evaluations=11150
# u_parity_evaluations=5708800
# v_parity_evaluations=5708800
# logical_query_updates=5708800
# unique_u=122
# unique_v=426
# threads=8
r,u,v,numerator,denominator
2,0x20905000,0x0555599c,5234,11150
2,0x00600004,0x0500c995,0,11150
2,0x1000a000,0x0aaa0999,2958,11150
2,0x700000d0,0x955c0ddd,-334,11150
2,0x00507000,0x0ddd4ffb,-5234,11150
2,0x00009080,0x73340000,-2062,11150
2,0x00047000,0x9dd40100,1266,11150
2,0x200040e0,0xcdd10888,4114,11150
2,0xb000e000,0x0bbb0aaa,2958,11150
2,0xa0006000,0x09990aaa,11150,11150
2,0x00003010,0xb77c0000,-3474,11150
2,0x20905000,0x05554115,5234,11150
2,0x00600004,0x0500799e,0,11150
2,0x1000a000,0x03330ccc,2958,11150
2,0x700000d0,0x5dd80ddd,-1774,11150
2,0x00507000,0x0dddabb1,5234,11150
2,0x00009080,0x3aa90000,-750,11150
2,0x00047000,0x1ddc0900,1330,11150
2,0x200040e0,0x23310888,-2094,11150
2,0xb000e000,0x03330aaa,-2958,11150
2,0xa0006000,0x0eee0aaa,-5234,11150
2,0x00003010,0x1bba0000,-1038,11150
2,0x20905000,0x05559ee7,-5234,11150
2,0x00600004,0x05007dda,0,11150
2,0x1000a000,0x02220ddd,2958,11150
2,0x700000d0,0x34470ddd,722,11150
2,0x00507000,0x0ddd5ffa,-5234,11150
2,0x00009080,0x9ff60000,1010,11150
2,0x00047000,0xddd00e00,1266,11150
2,0x200040e0,0x1ffe0888,2802,11150
2,0xb000e000,0x07770eee,11150,11150
2,0xa0006000,0x09990111,11150,11150
2,0x00003010,0x18890000,1010,11150
2,0x20905000,0x0555dcc1,5234,11150
2,0x00600004,0x0100add7,8362,11150
2,0x1000a000,0x02220999,-2958,11150
2,0x700000d0,0xdbb60ddd,1810,11150
2,0x00507000,0x0ddd1eef,5234,11150
2,0x00009080,0xdaa70000,3822,11150
2,0x00047000,0xedd30f00,1326,11150
2,0x200040e0,0xb44f0888,2798,11150
2,0xb000e000,0x0fff0eee,5234,11150
2,0xa0006000,0x0eee0222,-5234,11150
2,0x00003010,0xe8860000,-974,11150
2,0x20905000,0x05554eea,-5234,11150
2,0x00600004,0x0100299b,8362,11150
2,0x1000a000,0x0aaa0ddd,-2958,11150
2,0x700000d0,0x31120ddd,2770,11150
2,0x00507000,0x0ddd3112,-5234,11150
2,0x00009080,0x72250000,-2062,11150
2,0x00047000,0x1ddc0600,-18,11150
2,0x200040e0,0xa11b0888,-622,11150
2,0xb000e000,0x03330eee,2958,11150
2,0xa0006000,0x01110aaa,5234,11150
2,0x00003010,0x977e0000,4558,11150
2,0x20905000,0x05554551,-5234,11150
2,0x00600004,0x0100edd3,-8362,11150
2,0x1000a000,0x0ccc0ccc,-2958,11150
2,0x700000d0,0x56630ddd,-274,11150
2,0x00507000,0x0ddd7443,-5234,11150
2,0x00009080,0x6ee80000,1010,11150
2,0x00047000,0xddd00100,1326,11150
2,0x200040e0,0xa44e0888,3474,11150
2,0xb000e000,0x03330666,2958,11150
2,0xa0006000,0x06660222,-11150,11150
2,0x00003010,0xb66d0000,-3474,11150
