# schema=way1-exact-shard-v2
# implementation=current
# query_sha256=f8bb7508a1d5a389ebe888775b3873ed891761cee20f8f2b84ebf3db75ef9a81
# program_sha256=293cebcd6caf6c7f16ed884339dfcee707e5d4dbdd03129fa3539c589a416970
# range_start=85919
# range_end=100840
# plaintext_count=14921
# permutation_evaluations=14921
# u_parity_evaluations=7639552
# v_parity_evaluations=7639552
# logical_query_updates=7639552
# unique_u=122
# unique_v=426
# threads=8
r,u,v,numerator,denominator
2,0x20905000,0x0555599c,-14921,14921
2,0x00600004,0x0500c995,-1,14921
2,0x1000a000,0x0aaa0999,9655,14921
2,0x700000d0,0x955c0ddd,-4473,14921
2,0x00507000,0x0ddd4ffb,14921,14921
2,0x00009080,0x73340000,2361,14921
2,0x00047000,0x9dd40100,3753,14921
2,0x200040e0,0xcdd10888,-7,14921
2,0xb000e000,0x0bbb0aaa,9849,14921
2,0xa0006000,0x09990aaa,14727,14921
2,0x00003010,0xb77c0000,-2951,14921
2,0x20905000,0x05554115,-14921,14921
2,0x00600004,0x0500799e,1,14921
2,0x1000a000,0x03330ccc,-1463,14921
2,0x700000d0,0x5dd80ddd,-3703,14921
2,0x00507000,0x0dddabb1,-14921,14921
2,0x00009080,0x3aa90000,-2055,14921
2,0x00047000,0x1ddc0900,3737,14921
2,0x200040e0,0x23310888,-6601,14921
2,0xb000e000,0x03330aaa,-6535,14921
2,0xa0006000,0x0eee0aaa,6535,14921
2,0x00003010,0x1bba0000,-3719,14921
2,0x20905000,0x05559ee7,14921,14921
2,0x00600004,0x05007dda,-1,14921
2,0x1000a000,0x02220ddd,6729,14921
2,0x700000d0,0x34470ddd,329,14921
2,0x00507000,0x0ddd5ffa,14921,14921
2,0x00009080,0x9ff60000,-2055,14921
2,0x00047000,0xddd00e00,3721,14921
2,0x200040e0,0x1ffe0888,2057,14921
2,0xb000e000,0x07770eee,6729,14921
2,0xa0006000,0x09990111,14727,14921
2,0x00003010,0x18890000,2487,14921
2,0x20905000,0x0555dcc1,-14921,14921
2,0x00600004,0x0100add7,11191,14921
2,0x1000a000,0x02220999,-6729,14921
2,0x700000d0,0xdbb60ddd,3719,14921
