# schema=way1-exact-shard-v2
# implementation=current
# query_sha256=f8bb7508a1d5a389ebe888775b3873ed891761cee20f8f2b84ebf3db75ef9a81
# program_sha256=293cebcd6caf6c7f16ed884339dfcee707e5d4dbdd03129fa3539c589a416970
# range_start=13717
# range_end=31115
# plaintext_count=17398
# permutation_evaluations=17398
# u_parity_evaluations=8907776
# v_parity_evaluations=8907776
# logical_query_updates=8907776
# unique_u=122
# unique_v=426
# threads=8
r,u,v,numerator,denominator
2,0x20905000,0x0555599c,-17398,17398
2,0x00600004,0x0500c995,0,17398
2,0x1000a000,0x0aaa0999,9206,17398
2,0x700000d0,0x955c0ddd,-5526,17398
2,0x00507000,0x0ddd4ffb,17398,17398
2,0x00009080,0x73340000,-864,17398
2,0x00047000,0x9dd40100,-4362,17398
2,0x200040e0,0xcdd10888,10,17398
2,0xb000e000,0x0bbb0aaa,17398,17398
2,0xa0006000,0x09990aaa,9206,17398
2,0x00003010,0xb77c0000,22,17398
2,0x20905000,0x05554115,-17398,17398
2,0x00600004,0x0500799e,0,17398
2,0x1000a000,0x03330ccc,4320,17398
2,0x700000d0,0x5dd80ddd,-938,17398
2,0x00507000,0x0dddabb1,-17398,17398
2,0x00009080,0x3aa90000,-2294,17398
2,0x00047000,0x1ddc0900,-4330,17398
2,0x200040e0,0x23310888,-3210,17398
2,0xb000e000,0x03330aaa,-1014,17398
2,0xa0006000,0x0eee0aaa,-4320,17398
2,0x00003010,0x1bba0000,-3926,17398
2,0x20905000,0x05559ee7,17398,17398
2,0x00600004,0x05007dda,0,17398
2,0x1000a000,0x02220ddd,9206,17398
2,0x700000d0,0x34470ddd,-448,17398
2,0x00507000,0x0ddd5ffa,17398,17398
2,0x00009080,0x9ff60000,-2720,17398
2,0x00047000,0xddd00e00,-4278,17398
2,0x200040e0,0x1ffe0888,1718,17398
2,0xb000e000,0x07770eee,7178,17398
2,0xa0006000,0x09990111,9206,17398
2,0x00003010,0x18890000,2624,17398
2,0x20905000,0x0555dcc1,-17398,17398
2,0x00600004,0x0100add7,13048,17398
2,0x1000a000,0x02220999,-9206,17398
2,0x700000d0,0xdbb60ddd,1834,17398
2,0x00507000,0x0ddd1eef,-17398,17398
2,0x00009080,0xdaa70000,-394,17398
2,0x00047000,0xedd30f00,-4362,17398
2,0x200040e0,0xb44f0888,-928,17398
2,0xb000e000,0x0fff0eee,9206,17398
2,0xa0006000,0x0eee0222,-4320,17398
2,0x00003010,0xe8860000,4608,17398
2,0x20905000,0x05554eea,17398,17398
2,0x00600004,0x0100299b,13048,17398
2,0x1000a000,0x0aaa0ddd,-9206,17398
2,0x700000d0,0x31120ddd,1642,17398
2,0x00507000,0x0ddd3112,17398,17398
2,0x00009080,0x72250000,-5322,17398
2,0x00047000,0x1ddc0600,42,17398
2,0x200040e0,0xa11b0888,-4042,17398
2,0xb000e000,0x03330eee,1014,17398
2,0xa0006000,0x01110aaa,-9206,17398
2,0x00003010,0x977e0000,-662,17398
2,0x20905000,0x05554551,17398,17398
2,0x00600004,0x0100edd3,-13048,17398
