# schema=way1-exact-shard-v2
# implementation=grouped_u
# query_sha256=f8bb7508a1d5a389ebe888775b3873ed891761cee20f8f2b84ebf3db75ef9a81
# program_sha256=a9994bf381cd700ff9f4491bc1d548e29b7801930573f7a7f2b9cff524c96943
# range_start=56171
# range_end=64833
# plaintext_count=8662
# permutation_evaluations=8662
# u_parity_evaluations=1056764
# v_parity_evaluations=4434944
# logical_query_updates=4434944
# unique_u=122
# unique_v=426
# threads=8
r,u,v,numerator,denominator
2,0x20905000,0x0555599c,-8662,8662
2,0x00600004,0x0500c995,-2,8662
2,0x1000a000,0x0aaa0999,8662,8662
2,0x700000d0,0x955c0ddd,-844,8662
2,0x00507000,0x0ddd4ffb,8662,8662
2,0x00009080,0x73340000,-1430,8662
2,0x00047000,0x9dd40100,-2250,8662
2,0x200040e0,0xcdd10888,2006,8662
2,0xb000e000,0x0bbb0aaa,8662,8662
2,0xa0006000,0x09990aaa,8662,8662
2,0x00003010,0xb77c0000,-2700,8662
2,0x20905000,0x05554115,-8662,8662
2,0x00600004,0x0500799e,2,8662
2,0x1000a000,0x03330ccc,-6316,8662
2,0x700000d0,0x5dd80ddd,-1398,8662
2,0x00507000,0x0dddabb1,-8662,8662
2,0x00009080,0x3aa90000,780,8662
2,0x00047000,0x1ddc0900,-2198,8662
2,0x200040e0,0x23310888,-4374,8662
2,0xb000e000,0x03330aaa,-6316,8662
2,0xa0006000,0x0eee0aaa,-470,8662
2,0x00003010,0x1bba0000,300,8662
2,0x20905000,0x05559ee7,8662,8662
2,0x00600004,0x05007dda,-2,8662
2,0x1000a000,0x02220ddd,6316,8662
2,0x700000d0,0x34470ddd,-2134,8662
2,0x00507000,0x0ddd5ffa,8662,8662
2,0x00009080,0x9ff60000,234,8662
2,0x00047000,0xddd00e00,-2230,8662
2,0x200040e0,0x1ffe0888,948,8662
2,0xb000e000,0x07770eee,1876,8662
2,0xa0006000,0x09990111,8662,8662
2,0x00003010,0x18890000,300,8662
2,0x20905000,0x0555dcc1,-8662,8662
2,0x00600004,0x0100add7,6498,8662
2,0x1000a000,0x02220999,-6316,8662
2,0x700000d0,0xdbb60ddd,810,8662
2,0x00507000,0x0ddd1eef,-8662,8662
2,0x00009080,0xdaa70000,310,8662
2,0x00047000,0xedd30f00,-2228,8662
2,0x200040e0,0xb44f0888,-428,8662
2,0xb000e000,0x0fff0eee,470,8662
2,0xa0006000,0x0eee0222,-470,8662
2,0x00003010,0xe8860000,3444,8662
2,0x20905000,0x05554eea,8662,8662
2,0x00600004,0x0100299b,6498,8662
2,0x1000a000,0x0aaa0ddd,-8662,8662
2,0x700000d0,0x31120ddd,-86,8662
2,0x00507000,0x0ddd3112,8662,8662
2,0x00009080,0x72250000,1430,8662
2,0x00047000,0x1ddc0600,10,8662
2,0x200040e0,0xa11b0888,54,8662
2,0xb000e000,0x03330eee,6316,8662
2,0xa0006000,0x01110aaa,-6316,8662
2,0x00003010,0x977e0000,182,8662
2,0x20905000,0x05554551,8662,8662
2,0x00600004,0x0100edd3,-6498,8662
2,0x1000a000,0x0ccc0ccc,-470,8662
2,0x700000d0,0x56630ddd,652,8662
2,0x00507000,0x0ddd7443,8662,8662
2,0x00009080,0x6ee80000,-694,8662
2,0x00047000,0xddd00100,-2198,8662
2,0x200040e0,0xa44e0888,54,8662
