row_id,r,u,v,numerator,denominator_exp2,exact_fraction,way1_normalized_numerator
FQ106015,3,0x00002000,0x01011445,8796093022208,48,"8796093022208/2^48","134217728"
FQ106016,3,0x00002000,0x01011eef,8796093022208,48,"8796093022208/2^48","134217728"
FQ106017,3,0x00002000,0x01013447,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ106018,3,0x00002000,0x01013eed,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ106019,3,0x00002000,0x01014115,8796093022208,48,"8796093022208/2^48","134217728"
FQ106020,3,0x00002000,0x01014337,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ106021,3,0x00002000,0x01014440,17592186044416,48,"17592186044416/2^48","268435456"
FQ106022,3,0x00002000,0x01014551,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ106023,3,0x00002000,0x01014773,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ106024,3,0x00002000,0x0101499d,8796093022208,48,"8796093022208/2^48","134217728"
FQ106025,3,0x00002000,0x01014bbf,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ106026,3,0x00002000,0x01014dd9,8796093022208,48,"8796093022208/2^48","134217728"
FQ106027,3,0x00002000,0x01014eea,17592186044416,48,"17592186044416/2^48","268435456"
FQ106028,3,0x00002000,0x01014ffb,8796093022208,48,"8796093022208/2^48","134217728"
FQ106029,3,0x00002000,0x01015441,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ106030,3,0x00002000,0x01015eeb,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ106031,3,0x00002000,0x01017443,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ106032,3,0x00002000,0x01017ee9,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ106033,3,0x00002000,0x0101944d,8796093022208,48,"8796093022208/2^48","134217728"
FQ106034,3,0x00002000,0x01019ee7,8796093022208,48,"8796093022208/2^48","134217728"
FQ106035,3,0x00002000,0x0101b44f,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ106036,3,0x00002000,0x0101bee5,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ106037,3,0x00002000,0x0101d449,8796093022208,48,"8796093022208/2^48","134217728"
FQ106038,3,0x00002000,0x0101dee3,8796093022208,48,"8796093022208/2^48","134217728"
FQ106039,3,0x00002000,0x0101e11f,8796093022208,48,"8796093022208/2^48","134217728"
FQ106040,3,0x00002000,0x0101e33d,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ106041,3,0x00002000,0x0101e44a,17592186044416,48,"17592186044416/2^48","268435456"
FQ106042,3,0x00002000,0x0101e55b,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ106043,3,0x00002000,0x0101e779,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ106044,3,0x00002000,0x0101e997,8796093022208,48,"8796093022208/2^48","134217728"
FQ106045,3,0x00002000,0x0101ebb5,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ106046,3,0x00002000,0x0101edd3,8796093022208,48,"8796093022208/2^48","134217728"
FQ106047,3,0x00002000,0x0101eee0,17592186044416,48,"17592186044416/2^48","268435456"
FQ106048,3,0x00002000,0x0101eff1,8796093022208,48,"8796093022208/2^48","134217728"
FQ106049,3,0x00002000,0x0101f44b,8796093022208,48,"8796093022208/2^48","134217728"
FQ106050,3,0x00002000,0x0101fee1,8796093022208,48,"8796093022208/2^48","134217728"
FQ106051,3,0x00002000,0x03031445,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ106052,3,0x00002000,0x03031eef,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ106053,3,0x00002000,0x03033447,8796093022208,48,"8796093022208/2^48","134217728"
FQ106054,3,0x00002000,0x03033eed,8796093022208,48,"8796093022208/2^48","134217728"
FQ106055,3,0x00002000,0x03034115,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ106056,3,0x00002000,0x03034337,8796093022208,48,"8796093022208/2^48","134217728"
FQ106057,3,0x00002000,0x03034440,-17592186044416,48,"-17592186044416/2^48","-268435456"
FQ106058,3,0x00002000,0x03034551,8796093022208,48,"8796093022208/2^48","134217728"
FQ106059,3,0x00002000,0x03034773,8796093022208,48,"8796093022208/2^48","134217728"
FQ106060,3,0x00002000,0x0303499d,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ106061,3,0x00002000,0x03034bbf,8796093022208,48,"8796093022208/2^48","134217728"
FQ106062,3,0x00002000,0x03034dd9,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ106063,3,0x00002000,0x03034eea,-17592186044416,48,"-17592186044416/2^48","-268435456"
FQ106064,3,0x00002000,0x03034ffb,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ106065,3,0x00002000,0x03035441,8796093022208,48,"8796093022208/2^48","134217728"
FQ106066,3,0x00002000,0x03035eeb,8796093022208,48,"8796093022208/2^48","134217728"
FQ106067,3,0x00002000,0x03037443,8796093022208,48,"8796093022208/2^48","134217728"
FQ106068,3,0x00002000,0x03037ee9,8796093022208,48,"8796093022208/2^48","134217728"
FQ106069,3,0x00002000,0x0303944d,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ106070,3,0x00002000,0x03039ee7,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ106071,3,0x00002000,0x0303b44f,8796093022208,48,"8796093022208/2^48","134217728"
FQ106072,3,0x00002000,0x0303bee5,8796093022208,48,"8796093022208/2^48","134217728"
FQ106073,3,0x00002000,0x0303d449,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ106074,3,0x00002000,0x0303dee3,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ106075,3,0x00002000,0x0303e11f,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ106076,3,0x00002000,0x0303e33d,8796093022208,48,"8796093022208/2^48","134217728"
FQ106077,3,0x00002000,0x0303e44a,-17592186044416,48,"-17592186044416/2^48","-268435456"
FQ106078,3,0x00002000,0x0303e55b,8796093022208,48,"8796093022208/2^48","134217728"
FQ106079,3,0x00002000,0x0303e779,8796093022208,48,"8796093022208/2^48","134217728"
FQ106080,3,0x00002000,0x0303e997,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ106081,3,0x00002000,0x0303ebb5,8796093022208,48,"8796093022208/2^48","134217728"
FQ106082,3,0x00002000,0x0303edd3,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ106083,3,0x00002000,0x0303eee0,-17592186044416,48,"-17592186044416/2^48","-268435456"
