row_id,r,u,v
1,1,0x32d7cfda,0xd6b0d38a
2,1,0x32d7cfda,0x0174106d
3,1,0x32d7cfda,0xb0cc2744
4,1,0x32d7cfda,0x7976aba9
5,1,0x5fe23f6f,0xeb32f2d8
6,1,0x5fe23f6f,0xbe60966a
7,1,0x5fe23f6f,0xb0e56b3b
8,1,0x5fe23f6f,0xdc2231f5
9,1,0xe2434283,0x8c9f47d0
10,1,0xe2434283,0xe7159bcf
11,1,0xe2434283,0x4dfd445b
12,1,0xe2434283,0x3cee8f2d
13,1,0xf967a083,0xe4d66671
14,1,0xf967a083,0xf62cb62c
15,1,0xf967a083,0xba90d9a9
16,1,0xf967a083,0xb406c1ac
17,1,0x77fc5330,0xe5de4cd9
18,1,0x77fc5330,0x62e6073d
19,1,0x77fc5330,0x2553530b
20,1,0x77fc5330,0xb9d525bd
21,1,0x93bb8cae,0xfc3a6fe4
22,1,0x93bb8cae,0xff31dbf6
23,1,0x93bb8cae,0xe3621464
24,1,0x93bb8cae,0xa48e28a6
25,1,0x470e6798,0x9fde5b08
26,1,0x470e6798,0x70506c70
27,1,0x470e6798,0x174492eb
28,1,0x470e6798,0xae7c58ea
29,1,0xf790f708,0x8dbb67b2
30,1,0xf790f708,0x898777e3
31,1,0xf790f708,0xfbd9b673
32,1,0xf790f708,0xd46bf314
33,1,0x516621ee,0x847306c3
34,1,0x516621ee,0x108f736e
35,1,0x516621ee,0x7f98bed4
36,1,0x516621ee,0x10682258
37,1,0xd3e4fe85,0x51e9e98d
38,1,0xd3e4fe85,0xde89a6c6
39,1,0xd3e4fe85,0x0a5779d1
40,1,0xd3e4fe85,0x45755124
41,1,0xcfd47127,0x2384d60d
42,1,0xcfd47127,0x8587fe00
43,1,0xcfd47127,0x7cf1936a
44,1,0xcfd47127,0x8634dbdc
45,1,0x4091c684,0x74a16f57
46,1,0x4091c684,0x23a3cac4
47,1,0x4091c684,0x0ec92112
48,1,0x4091c684,0x823ba2fa
49,1,0x1d4fce82,0xbbd48bc6
50,1,0x1d4fce82,0x4108ad51
51,1,0x1d4fce82,0x4e1a68b5
52,1,0x1d4fce82,0x0ff21b53
53,1,0x1a7edad5,0xf883be52
54,1,0x1a7edad5,0xbcb92991
55,1,0x1a7edad5,0x8db13be3
56,1,0x1a7edad5,0x4432c034
57,1,0xc2d9524a,0x1b1119a2
58,1,0xc2d9524a,0xdde7861b
59,1,0xc2d9524a,0x44c2d984
60,1,0xc2d9524a,0x3104e112
61,1,0x87488151,0x263a2c0c
62,1,0x87488151,0x6b4e7dbf
63,1,0x87488151,0xcce10944
64,1,0x87488151,0xd3061cbb
65,1,0x5293dd63,0xff5cf276
66,1,0x5293dd63,0xe291fdec
67,1,0x5293dd63,0xbb806de4
68,1,0x5293dd63,0xd1d67b3d
69,1,0xf1d2dce0,0x3a3f3fb8
70,1,0xf1d2dce0,0xbe49de1f
71,1,0xf1d2dce0,0x32c14ffe
72,1,0xf1d2dce0,0xb3069d55
73,1,0x89b7318d,0xbc8df793
74,1,0x89b7318d,0x6da17f9c
75,1,0x89b7318d,0x3762c7d3
76,1,0x89b7318d,0x07dad6d7
77,1,0x12d0292c,0x528d24da
78,1,0x12d0292c,0xe1efbbb8
79,1,0x12d0292c,0x0f67d97e
80,1,0x12d0292c,0xf26ccf06
81,1,0xd95d3960,0xcac59451
82,1,0xd95d3960,0x13a17adc
83,1,0xd95d3960,0x1e8681b5
84,1,0xd95d3960,0xe9c311aa
85,1,0x6570fe9c,0xc250ba39
86,1,0x6570fe9c,0xac0bb0fb
87,1,0x6570fe9c,0xe372b706
88,1,0x6570fe9c,0x878bea7f
89,1,0x2d2997fc,0x0f0569dd
90,1,0x2d2997fc,0xf1992b0c
91,1,0x2d2997fc,0xc54e2744
92,1,0x2d2997fc,0x5062058d
93,1,0xb684bf3c,0x20e5fd6d
94,1,0xb684bf3c,0x2896a8f0
95,1,0xb684bf3c,0x103b2520
96,1,0xb684bf3c,0x495db2c3
97,1,0x5d7e29dd,0x022be666
98,1,0x5d7e29dd,0x1aad9510
99,1,0x5d7e29dd,0xd75d175c
100,1,0x5d7e29dd,0xf6ffde5c
101,1,0x8ae83e7e,0x3d1d6de2
102,1,0x8ae83e7e,0x6e1fc3d4
103,1,0x8ae83e7e,0x9bb6b70e
104,1,0x8ae83e7e,0x8fec8ef6
105,1,0x65b2f9fe,0xe49bf9a3
106,1,0x65b2f9fe,0xc801870c
107,1,0x65b2f9fe,0x3bab1de3
108,1,0x65b2f9fe,0x429f97b9
109,1,0xa590cd43,0x7bf7b6e3
110,1,0xa590cd43,0xaa18e4b2
111,1,0xa590cd43,0x6dcd8337
112,1,0xa590cd43,0x354d25fd
113,1,0x326ad875,0xdc924270
114,1,0x326ad875,0x5f1fb58c
115,1,0x326ad875,0x87e1cd8b
116,1,0x326ad875,0xdf68951c
117,1,0x59922eaf,0x9ce6e188
118,1,0x59922eaf,0xf876385f
119,1,0x59922eaf,0xca24ecc4
120,1,0x59922eaf,0xfce3f245
121,1,0xbc146426,0x99a62c64
122,1,0xbc146426,0x67d6544c
123,1,0xbc146426,0xb4dfc19f
124,1,0xbc146426,0xd342127c
125,1,0xa4fb6b48,0x6c69cdf2
126,1,0xa4fb6b48,0xf1dee4ff
127,1,0xa4fb6b48,0xf078f471
128,1,0xa4fb6b48,0x8841076e
129,1,0xd857484d,0xaef6fcea
130,1,0xd857484d,0xe82982fe
131,1,0xd857484d,0x8d04984c
132,1,0xd857484d,0x4fff8c4d
133,1,0x59bf88d7,0xd5a3f805
134,1,0x59bf88d7,0x5cc5b96a
135,1,0x59bf88d7,0x8f020e80
136,1,0x59bf88d7,0xd65af0d5
137,1,0xed4ab544,0xf96ae7e8
138,1,0xed4ab544,0x16060e04
139,1,0xed4ab544,0x79314960
140,1,0xed4ab544,0xb287b978
141,1,0xab18d263,0x9cb3948a
142,1,0xab18d263,0x16572c87
143,1,0xab18d263,0xfc1687dc
144,1,0xab18d263,0x79f83ad4
145,1,0xdc250a0c,0x5ed0c7bd
146,1,0xdc250a0c,0x73a29b66
147,1,0xdc250a0c,0xef9e2887
148,1,0xdc250a0c,0x824159b8
149,1,0x12817507,0xd88cfda5
150,1,0x12817507,0xc615901c
151,1,0x12817507,0x7f1dc15f
152,1,0x12817507,0x34422c3d
153,1,0x8b5e63c8,0x89157661
154,1,0x8b5e63c8,0x61821427
155,1,0x8b5e63c8,0x6f9fd931
156,1,0x8b5e63c8,0x34fc25f7
157,1,0x378c8823,0x86fb2a32
158,1,0x378c8823,0xa5da2018
159,1,0x378c8823,0x1eb06dd3
160,1,0x378c8823,0xd2342d96
161,1,0x84806acf,0x9748ad29
162,1,0x84806acf,0x15f4ffc0
163,1,0x84806acf,0x624e9a1f
164,1,0x84806acf,0x81fbac6f
165,1,0xf7875f3e,0x00e70a9d
166,1,0xf7875f3e,0x3ea2611f
167,1,0xf7875f3e,0x7fda71af
168,1,0xf7875f3e,0x33def32e
169,1,0x66faa33d,0x14c900aa
170,1,0x66faa33d,0xe46d7c0f
171,1,0x66faa33d,0x41d5009b
172,1,0x66faa33d,0x40fcd294
173,1,0xdd033d73,0x8d551b66
174,1,0xdd033d73,0x749669aa
175,1,0xdd033d73,0x17bd2145
176,1,0xdd033d73,0x1dd774ca
177,1,0xc4cc7348,0x3b739c7a
178,1,0xc4cc7348,0xf6c87884
179,1,0xc4cc7348,0x4a9cc015
180,1,0xc4cc7348,0x84dc9365
181,1,0x24252550,0x2fa68aef
182,1,0x24252550,0x2c93fba4
183,1,0x24252550,0x57b6c25f
184,1,0x24252550,0x36ec54dd
185,1,0xb45c2819,0xe4c8a965
186,1,0xb45c2819,0xcdb4dc9b
187,1,0xb45c2819,0xd778ff44
188,1,0xb45c2819,0x96b2872c
189,1,0xe95999b1,0x63dd7968
