row_id,r,u,v,numerator,denominator_exp2,exact_fraction,way1_normalized_numerator
FQ044199,2,0x2000300c,0x0344288a,402653184,32,"402653184/2^32","402653184"
FQ044200,2,0x2000300c,0x0344a882,-402653184,32,"-402653184/2^32","-402653184"
FQ044201,2,0x2000300c,0x0644788f,402653184,32,"402653184/2^32","402653184"
FQ044202,2,0x2000300c,0x0644a882,-536870912,32,"-536870912/2^32","-536870912"
FQ044203,2,0x2000300c,0x06cc288a,536870912,32,"536870912/2^32","536870912"
FQ044204,2,0x2000300c,0x06cc788f,402653184,32,"402653184/2^32","402653184"
FQ044205,2,0x2000300c,0x0744388b,-536870912,32,"-536870912/2^32","-536870912"
FQ044206,2,0x2000300c,0x0bcc288a,-402653184,32,"-402653184/2^32","-402653184"
FQ044207,2,0x2000300c,0x0bcca882,402653184,32,"402653184/2^32","402653184"
FQ044208,2,0x2000300c,0x0e44288a,-536870912,32,"-536870912/2^32","-536870912"
FQ044209,2,0x2000300c,0x0e44788f,-402653184,32,"-402653184/2^32","-402653184"
FQ044210,2,0x2000300c,0x0ecc788f,-402653184,32,"-402653184/2^32","-402653184"
FQ044211,2,0x2000300c,0x0ecca882,536870912,32,"536870912/2^32","536870912"
FQ044212,2,0x2000300c,0x0fcc388b,536870912,32,"536870912/2^32","536870912"
